Expressao, Frequencia
"staff muito simpatico", 0.03107735477427921
"comida e staff", 0.050888965170882816
"simpatico", 0.13696809108329627
"servico muito rapido", 0.21339268578732606
"comida", 0.2200560909321288
"staff", 0.2200560909321288
"precos sao", 0.32441639786848336
"sao bastante acessiveis", 0.32441639786848336
"duvida a repetir", 0.35487136790899465
"rapido", 0.3553358554145339
"repetir", 0.44538603402402266
"precos", 0.4949246952252326
"sao", 0.4949246952252326
"acessiveis", 0.4949246952252326
"servico", 0.4949246952252326
"duvida", 0.5880798524606783
"grelhada", 0.11142476118001256
"Recomendo tambem", 0.14005713113751553
"carne", 0.16383273847958243
"atendimento", 0.16383273847958243
"tambem o vinho", 0.19613242932716538
"Recomendo", 0.3033846052649951
"sobremesas", 0.3033846052649951
"duvida a voltar", 0.3295258815075752
"recomendar", 0.3881970960906714
"tambem", 0.4049347717850166
"vinho", 0.4049347717850166
"duvida", 0.49784754196738834
"voltar", 0.49784754196738834
"Comida realmente saborosa", 0.022604239483217055
"realmente saborosa", 0.033624655485339
"Porco preto divinal", 0.1173939295747088
"Comida realmente", 0.13186985090940745
"saborosa", 0.15535464803425306
"Comida", 0.18546289589444853
"realmente", 0.20939713327595844
"Porco preto", 0.2296544098804564
"preto divinal", 0.2296544098804564
"Provamos as costelas", 0.3027135960382855
"Porco", 0.38979627031486735
"divinal", 0.38979627031486735
"Setembro", 0.44942239522591754
"incio de Setembro", 0.46031980040743997
"preto", 0.4791307434634947
"Provamos", 0.48204933794902066
"costelas", 0.48204933794902066
"plumas", 0.48204933794902066
"Vinho branco", 0.4951822428439717
"Vinho", 0.5328319772946751
"Atendimento espectacular", 0.02541909697430123
"Toi", 0.06588837669267192
"Atendimento", 0.12363091320521931
"funcionarios", 0.12363091320521931
"Excelente comida", 0.18075564686791562
"precos acessiveis", 0.18075564686791562
"espectacular", 0.2005079697193566
"comida a precos", 0.2766850298235749
"Excelente", 0.32883716426354986
"acessiveis", 0.32883716426354986
"comida", 0.46553351027698087
"precos", 0.46553351027698087
"Casa simples", 0.015099935621315529
"atendimento familiar", 0.015099935621315529
"simples e atendimento", 0.02249651976012989
"Casa", 0.10028582371075691
"familiar", 0.10028582371075691
"Provamos o ensopado", 0.11755105063023073
"ensopado de borrego", 0.11755105063023073
"preciso encomendar", 0.11755105063023073
"simples", 0.14832923246533666
"atendimento", 0.14832923246533666
"Provamos", 0.2790829227183407
"borrego", 0.2790829227183407
"encomendar", 0.2790829227183407
"ensopado", 0.37689977775222827
"preciso", 0.37689977775222827
"gostamos", 0.37689977775222827
"simplicidade e sabor", 0.05372504787820842
"sabor supremo", 0.05372504787820842
"excelentes carnes", 0.10932422194732569
"simplicidade", 0.18087033619667015
"supremo", 0.18087033619667015
"excelentes", 0.21178928326651927
"carnes", 0.21178928326651927
"sabor", 0.28189161752425324
"porco preto", 0.3340084487023314
"preto", 0.4340307474356052
"Recomendado", 0.5276993038251123
"alguma", 0.5276993038251123
"Recomendado sem duvida", 0.5408147854492137
"duvida alguma", 0.5408147854492137
"porco", 0.5768705597222936
"carnes de porco", 0.5783892440545336
"duvida", 0.6651377514055722
"genial", 0.12762544885024293
"Alentejo", 0.25465524943398554
"fantastico", 0.33691300306840244
"preciso aguardar", 0.38678692672062065
