Expressao, Frequencia
"Dona Maria", 0.09705832164979998
"Comi a Dona", 0.18003452430097455
"Pizza", 0.19880465277551684
"Pizza muitissimo", 0.2341148753719063
"Maria", 0.2665684780677876
"Dona", 0.33189007756476047
"Comi", 0.4596918596988541
"muitissimo", 0.4771082013778284
"parmesao dao", 0.4830137621206593
"dao aquele toque", 0.4830137621206593
"toque especial", 0.4830137621206593
"especial a Pizza", 0.5287088809616239
"rucula", 0.5706990660829261
"parmesao", 0.5706990660829261
"dao", 0.5706990660829261
"toque", 0.5706990660829261
"especial", 0.5706990660829261
"camarao", 0.6196480298289209
"frito", 0.6196480298289209
"entrada", 0.6196480298289209
"Dona Maria Deck", 0.08560386158446504
"pizza", 0.1396695442937156
"confecionada", 0.15636310159030756
"Maria Deck", 0.16568145461631803
"azeitonas de lata", 0.18114929149279616
"Dona Maria", 0.1932489362055127
"Pedi", 0.2283790423025113
"Pedi pizza", 0.23668336353298658
"engano", 0.24771577173778403
"ingredientes", 0.25670020596644644
"aglomerados no centro", 0.2789140670134955
"qualidade", 0.29078576455743416
"Salgada", 0.3089256448138258
"Pretendia da Dona", 0.31180023015043784
"Deck", 0.3531839697605382
"Tinha tanto molho", 0.372445616616367
"baixa qualidade", 0.37285778504867617
"azeitonas", 0.3916209557673707
"lata", 0.3916209557673707
"Dona", 0.402432482779855
"mesas nao cumpria", 0.02270246087264582
"Distanciamento entre mesas", 0.03383100629408252
"cumpria o exigido", 0.03383100629408252
"Max", 0.06845036539006526
"mesas nao", 0.09363840274936483
"nao cumpria", 0.09363840274936483
"Distanciamento", 0.15072816879820597
"exigido", 0.15072816879820597
"distancia", 0.15072816879820597
"nao", 0.19718746763953396
"mesas", 0.2171055570329805
"cumpria", 0.2171055570329805
"costas", 0.2171055570329805
"cliente", 0.2171055570329805
"pedido", 0.26056584623507084
"salada", 0.26056584623507084
"nao foi atendido", 0.3406256694020743
"salada demorou", 0.34349162529088645
"ingredientes", 0.3813401874253388
"atendido", 0.3813401874253388
"Dona Maria Deck", 0.0007879380442722835
"Maria Deck", 0.007467805400473707
"Dona Maria", 0.010879665783271309
"espaco e TOP", 0.016806575801141126
"Deck", 0.07145025265006083
"TOP", 0.07145025265006083
