sentiment,review
positive,"Excelente para uns dias de descanso em familia. Adoramos o espaco e as pessoas, que nos acolheram com grande simpatia e sempre disponiveis para ajudar! Ate a Bolota e a Giesta contribuiram para tornar a nossa estadia mais especial"
positive,"Staff muito simpatico e sempre preocupado com o nosso bem estar, para quem aprecia um sitio sossegado e o lugar ideal, boas acomodacoes na casa onde tivemos, pequeno almoco muito bom e variado. A unica observacao menos positiva foi a questao da agua quente, que tendo em conta que a casa onde ficamos  tinha termoacumulador nao conseguimos tomar banho os 3 seguidos."
positive,"O Monte do Giestal e o sitio perfeito para ir com criancas. Facil de chegar (1h30 de Lisboa), casas com cozinha, possibilidade de encomendar refeicoes prontas nos quartos (almoco e jantar), parque infantil, trilhos para fazer com as criancas, animais  na quinta, piscina aquecida. Boa relacao qualidade-preco. Alem de todas as comodidades, todos os funcionarios sao super disponiveis e de uma simpatia extrema. Recomendo fortemente."
positive,"Vivamente recomendado. Todos muito simpaticos e atenciosos. Pequeno almoco muito bom. A casa muito acolhedora. Optimo Spa. Daria 6 estrelas se fosse possivel.  Muito obrigado a todos Rui, Catia e as Marias"
positive,"Espaco super agradavel, ideal para uns dias de puro relaxamento e/ou convivio entre amigos e familia. Funcionarias super atenciosas e preocupadas. Infelizmente o spa estava em manutencao devido ao tempo de encerramento motivado pela pandemia covid-19. Faltou apenas isso para ser uma experiencia 5estrelas.   Mas sem duvida que e para repetir!!"
positive,"Fiquei 2 noites no Monte, na Casa da Azinheira e so tenho pena que tenha passado tao rapido. Um espaco super acolhedor e bem equipado, pequeno almoco ainda em buffet assistido muito saboroso com produtos de qualidade e sempre com um bolinho caseiro a nossa espera. Encomendamos os jantares num restaurante sugerido (por opcao, pois a casa esta bem equipada para quem quiser cozinhar) pela menina da rececao e nao podiamos estar mais satisfeitos quer com a qualidade quer com os valores. Em ambos os dias foi-nos entregue em casa a hora combinada. Tivemos muita sorte com o tempo o que nos permitiu ainda usufruir do espaco exterior e piscina. Spa pequenino mas bem cuidado e muito acolhedor.  Recomendo sem duvida."
positive,"Se procura lugar perto de tudo onde pode descansar, o Monte do Giestal e o sitio ideal... Acrescentamos um atendimento 5 estrelas e estamos no sitio perfeito. Ao final do dia, o por do sol e lindo... Esperamos poder voltar!"
positive,"Uma optima opcao para uns dias de descanso em familia, adequado para ir com criancas. Gostamos muito do pequeno almoco, simples mas de qualidade, e apreciamos a opcao de podermos encomendar as refeicoes. O staff muito prestavel e profissional."
positive,"Equipa incrivel, simpatia e servico 5 estrelas. Servicos otimos de refeicoes em casa, um jantar divinal e o pequeno almoco na cesta a lembrar um piquenique. Herdade com uma localizacao excelente a proporcionar o silencio necessario para fazer uma pausa da correria do dia-a-dia."
positive,"Adoramos e certamente vamos regressar! As instalacoes sao excelentes, o Monte e lindo e todos os funcionarios sao sempre super prestaveis e simpaticos! Uma excelente escolha para relaxar e repor energias! Com criancas, como foi o nosso caso, a proximidade com os animais ainda melhora mais a experiencia!"
positive,"Ficamos um fim-de-semana numa das villas a frente da piscina e foi uma experiencia fantastica. A villa estava muito bem limpa e era muito agradavel, as camas muito confortaveis. A herdade e linda e proporcionou uns passeios maravilhosos. O pequeno-almoco era muito completo. Tivemos tambem a oportunidade de experimentar a comida caseira que servem numa das noites, que adoramos. De realcar a simpatia dos funcionarios que foram sempre muito prestaveis e atenciosos connosco, tornando a estadia ainda melhor.  Para quem procura uma estadia com disponibilidade para levar caes, recomendo vivamente. O meu adorou. Uma experiencia sem nada de negativo a apontar e que pretendo repetir."
positive,"Uma semana muito bem passada, o monte e fantastico, permite-nos sentir o ar alentejano, com serenidade e paz. Espaco de montado enorme para caminhar, conhecer e interagir com os varios amigos que se vao encontrando e descansar a sombra dos sobreiros:) As villas estao muito bem equipadas e a equipa do monte giestal e muito prestavel e sempre com um sorriso. O pequeno almoco e bom e nos tambem usufruimos das refeicoes caseiras que tem disponiveis (ementa variada e com oferta de gastronomia local), comida muito bem confeccionada. A piscina estava muito bem tratada e o pool bar em funcionamento, com sugestoes diarias de pratos e cocktails. O facto de acolherem tao bem os amigos de 4 patas e excelente!!!! Para repetir, sem duvida."
positive,"Um empreendimento muito bonito e agradavel. Pessoal do mais simpatico, prestavel e profissional que se pode encontrar.  Um bar de apoio a piscina com bebidas e comida excelentes. Responsavel do Bar muito simpatico e prestavel.  Um local muito agradavel para passar um fimdesemana com a familia."
positive,"Servico muito bom com grande simpatia e hospitalidade. As casas sao grandes e muito confortaveis bem decotadas e muito limpas. Os espacos exteriores muito bonitos com uma boa piscina, tem tambem uma piscina exterior. Servicos de refeicao bons e eficientes, bem como servico de spa."
positive,"Ambiente bastante relaxante, staff bastante atencioso. Se tiver de sugerir alguma melhoria seria na limpeza dos utensilios de cozinha  que poderiam estar mais limpos, mas nada de especial e o sofa da sala poderia ser de melhor qualidade, contudo tudo estava bem, a casa bastante bonita e decorada de acordo com o ambiente envolvente. A piscina interior e com certeza uma mais valia para os dias menos quentes. o staff do pool bar bastante simpatico e serve uns Gins de frutos vermelhos, maravilhosos.  Foi o 8o aniversario do meu filho e o staff teve o cuidado de preparar um bolo caseiro, maravilhoso.  Para ir buscar comida, deve pesquisar pois nao ha muita escolha e o mais proximo que conseguimos ficava a cerca de 15 minutos de distancia, mas com comida bastante saborosa, como se"
negative,"Localizado no Litoral Alentejano, no concelho de Santiago do Cacem na freguesia de Abela , o Monte do Giestal e um lugar magico que nos proporciona verdadeiro descanso e nos enche o coracao de momentos inesqueciveis e felizes. Somos desde logo recebidos calorosamente com toda a simpatia e sorrisos do staff espetacular, sempre disponivel para ajudar-nos em qualquer coisa que necessitemos e que nos encaminham para as pitorescas casinhas do monte alentejana, muito bem equipadas, confortaveis, limpas e asseadas.  A parti daqui, e so desfrutar de todas as comodidades, do deslumbrante espaco envolvente, refrescarmo-nos na piscina  ( existe uma para os mais pequeninos), fazer caminhadas tranquilas pela natureza, a pe ou de bicicleta, cumprimentar  as amorosas burras Bolota e Giesta que"
positive,"O empreendimento e constituido por casinhas individuais muito acolhedoras. Os T2 tem 2 WCs completos, o que e uma mais valia. Grande area exterior para desfrutar da natureza e animais. Pequeno almoco algo limitado, mas e compensado pela qualidade e simpatia."
positive,"Tao bom que parece mentira. Staff espetacular, muito simpatico e sempre disponivel para ajudar. Tudo muito limpo e asseado. Um sitio ideal para relaxar e repor energias. Ambiente muito simpatico e agradavel. As refeicoes sao muito boas e a precos acessiveis."
positive,"A calma do monte alentejano, a simpatia de todo o staff, o espaco envolvente que deslumbra, sao razoes suficientes para trazer memorias de uns dias em familia maravilhosos. Atividades variadas (piscina, tenis, caminhada, bilhar), do agrado de todos."
positive,"A casa T2 onde ficamos alojados e muito acolhedora. O local e muito sossegado e o facto de ter animais e espetacular para experiencias que ficam para sempre na memoria das criancas. Tem 2 piscinas fantasticas. Existe cuidado com a manutencao do espaco exterior. Fomos recebidos com muita simpatia e durante toda a estadia nunca nos faltou nada pois facilmente contactavamos por WhatsApp . Adoramos todas as refeicoes que nos entregaram numa cesta a porta. As criancas pedem para voltarmos e tenho a certeza que voltaremos. O Badoka Park, a Distilaria Black Pig Gin ficam a poucos km s, o moinho da Quintinha, o Museu da Agricultura de Abela... Estes foram apenas 4 dos locais que visitamos... Foram umas das nossas melhores ferias onde nos divertimos e descansamos tal como pretendiamos."
positive,"Espaco espetacular, com uma envolvencia muito agradavel no montado alentejano, que podemos percorrer a pe. Casinhas muito bem equipadas, com uma limpeza irrepreensivel. Ideal para familias com criancas! Pequeno almoco saboroso. Espaco que permite uma estadia covid safe. Mas o melhor, e a excelencia do atendimento por parte do staff! Muito atenciosos, sentimo-nos em casa  altamente recomendavel !"
positive,"O Staff, o monte, a piscina, o pao do pequeno almoco, o bolo de aniversario, tudo 5 estrelas. Os miudos adoraram e nao se vao esquecer desta experiencia. Voces sao incriveis em tudo o que fazem  vamos voltar em breve. Obrigada"
