sentiment,review
positive,"Local calmo, acolhedor e com a simpatia de proximidade no servico prestado. Proximo da costa Vicentina ou das planicies alentejanas, permite planear bons passeios na vizinhanca ou usufruir do local com passeios pedestres. O pequeno-almoco caseiro e variado ajuda a comecar bem o dia."
positive,"A tranquilidade existe aqui. Um silencio tranquilo optimo para descansar. A piscina tem o tamanho ideal, o jardim super convidativo, os quartos muito bonitos e o pequeno-almoco com produtos do Alentejo e do proprio monte.  O Luis (o anfitriao) e uma simpatia. No monte a floresta encontramos um ambiente familiar. Um local para se voltar."
positive,"Tudo o que passo a mencionar e pouco ou sera pouco para descrever a minha experiencia no Monte da Floresta! Neste espaco singular, encontra-se serenidade, qualidade e muita competencia carregada de dedicacao e amor. O anfitriao e eximio na arte de bem-receber, disponibilizando-se a apoiar em tudo o que for necessario e mimar os hospedes com pormenores que fazem a diferenca como presentea-los com uma excelente limonada e fruta acabada de apanhar  aquando os banhos de sol junto a piscina. O espaco e reflexo da imensa dedicacao e trabalho, traduzindo-se num bom-gosto e tranquilidade, que e o que se procura neste tipo de turismo. Desde decoracao dos quartos, amplos e com mobiliario de cunho familiar, ao espaco exterior de area generosa, com uma piscina muito bem enquadrada e com uma"
positive,"O espaco e extremamente limpo, o Sr. Jose Luis e mesmo muito simpatico, atento e cuidadoso tanto com o espaco como com os hospedes. A casa tem historia, e acolhedora, mas o jardim e fenomenal! Tem imensos recantos lindos para ler, meditar, ou simplesmente aproveitar a paisagem alentejana, e o melhor e o cantar dos passarinhos como pano de fundo. O pequeno almoco e bastante composto com diversos produtos da regiao.  E o local ideal para quem gosta de natureza, calma, para passar uns dias em casal. Para almocos e/ou jantares, existem varias opcoes simples ou mais elaboradas a 5min de carro, em Ferreira do Alentejo, ou noutras localidades um pouco mais longe (entre 15 a 30 min de carro). No Alentejo come-se muito bem! Aconselho!"
positive,"Tudo muito bom, comecando logo pela localizacao isolada mas ainda assim a 5 minutos de uma povoacao com todos os servicos necessarios. O quarto era enorme mas muito acolhedor, e impecavelmente limpo. O jardim e bonito e com muitas sombras tranquilas. A piscina e mais que suficiente para um mergulho refrescante e todo o espaco a volta esta bem cuidado. O pequeno almoco e simples mas com produtos locais de grande qualidade. Tudo ao mais alto nivel."
positive,"Tudo otimo, Simpatia do proprietario, limpeza, espaco, pequeno almoco,tudo muito bom. Recomendavel para qualquer tipo de estadia, a dois, familia com e sem animais ou trabalho. Local otimo para relaxar e sentir a natureza"
positive,"A simpatia da funcionaria, fizeram-nos sentir sempre muito bem vindos. O quarto e restantes zonas sao limpas e cuidadas. O pequeno almoco e simples, puro e muito bom! Recomendo para quem precisa de descansar. Informacao imprecisa sobre carregamento eletrico de automoveis. Nao existe posto de carregamento, mas a possibilidade de usar uma tomada eletrica de rede."
positive,"Nao e facil encontrar palavras suficientes e significativas que nos permitam exprimir fielmente a nossa passagem no Monte da Floresta. Um cenario rural mas idilico e romantico. Uma decoracao rustica, facilmente identificada pelos seus tracos intimamente ligados a vida do campo, um conforto descontraido mas muito cuidado em funcao dos visitantes, aliados ao atendimento onde o calor humano impera e a atencao nos pequenos detalhes e sinonimo de diferenciacao. O sorriso, a calma e a capacidade de concretizacao do 'Sr.' Jose Luis sao o extraordinario prenuncio de um regresso. Parabens! e OBRIGADO!"
positive,"Excepcional, em termos de qualidade do acolhimento, o a-vontade do anfitriao, condicoes fisicas (os moveis, sobretudo as camas e comodas!!!), a familiaridade de quem parece que nos conhece desde sempre... Rapidamente, neste sitio se esquecem as agruras da vida... Abraco ao amigo Jose Luis pela rececao e a Uva pela companhia no passeio matinal!"
positive,"Queriamos um lugar descontraido e sossegado para passar os ultimos dias de ferias. E o Monte da Floresta preencheu todos os requisitos. Desde a decoracao que esta espetacular, a simpatia do anfitriao e dos seus amigos de 4 patas, ao espaco exterior com piscina. Podemos respirar ar puro! Logo no primeiro dia fomo recebidos com um lanche junto a piscina. Ficamos com pena de so passar 2 noites. Quando possivel iremos voltar."
