sentiment,review
negative,"Ficamos  no hotel duas noites, na primeira noite jantamos no restaurante do hotel, como temos por habito  fazer em cada estadia em hotel. A comida estava ao nivel  de uma diaria, nao tinham carta de vinhos e o servico foi pessimo. Ao longo da nossa estadia  cruzamo-nos varias vezes com o staff de housekeeping, nomeadamente uma senhora, que aparentava ser a responsavel, que nunca estava fardada e sempre sem mascara; o que nao consideramos  uma boa pratica nestes tempos de Covid.  O pequeno-almoco e bom, mas basico no entanto o servico  mais uma vez, pessimo, nomeadamente  o funcionario de colete/polo, fardado de forma diferente dos outros e que aparenta ser o responsavel, nao tem qualquer nocao de atendimento ao cliente. Estamos num 4 estrelas e espera-se um minimo de qualidade,"
negative,"No geral ha uma imensa falta de atencao ao detalhe. Os quartos precisam ser reparados, ha cortinas rasgadas e banheiras sem tampao por exemplo. No que toca a piscina, varios chapeus de sol estao em mau estado de conservacao assim como as espreguicadeiras. Ainda neste tema, nao ha qualquer controlo da piscina entao as criancas (e alguns adultos) andam a mergulhar e molhar tudo em volta sem qualquer tipo de respeito pelas regras na entrada. Na primeira noite pedimos na recepcao um frape e copos, o funcionario que foi levar disse que nao lhe tinham dito nada sobre copos... Comemos uma noite no restaurante e o servico foi fraco, pouco atencioso, nao tinham informacao de que tinhamos uma refeicao pre paga, nao ha carta de vinhos escrita e tivemos que pedir-mo vinho tres vezes porque"
positive,"Recomendo este hotel, acusticamente irrepreensivel e muito agradavel. O pequeno almoco e regular, mas bem servido e a piscina importante quando estao quarenta graus centigrados. Localizacao relativamente proxima do centro de Beja!!"
positive,"Num fim de semana, com covid a  solta, optamos pela  idade tranquila de Beja. A escolha do Beja Parque foi positiva. Localizacao e parqueamento faceis. Quarto satisfatorio. Pequeno almoco suficiente para um 4*. Usufrui da piscina com satisfacao."
positive,"Excelentes ferias em familia. Hotel acolhedor, confortavel e longe de multidoes. Pequeno almoco bufet com boa variedade e funcionarios super atenciosos. Numa altura em que procuravamos fugir a grandes aglomerados a escolha deste hotel tornou se uma excelente escolha. Sentimos nos super seguros, todos os presentes respeitam o espaco de cada um inclusive na piscina, grandes espacos verdes e expreguicadeiras sempre disponiveis. Aconselho a quem queira umas ferias tranquilas em familia"
positive,"Optamos por este hotel, porque o local onde ficamos habitualmente - Hotel Francis - esta encerrado. O local e agradavel, amplas areas comuns e uma piscina com bastante espaco verde. O quarto e confortavel, embora muito barulhento, pois o isolamento acustico da janela nao e o mais indicado para esta localizacao - em cima de uma rua muito movimentada. Pequeno almoco muito variado em em regime de bufet."
positive,"Anteontem, ao contactar diretamente o hotel, informaram-me que o preco por noite, para um casal com pequeno almoco incluido seria de 80/noite, para o fim de semana de 01 a 03 de Maio 2020 que coincide com o evento: Ovibeja. Confirmei o interesse pedindo que me enviassem um mail com os dados de pagamento. Como ate hoje ainda nao tinham dito nada, liguei. E para minha surpresa/indignacao, pediram desculpa e informaram que o preco por noite seria 110,50, uma vez que a reserva coincide com o evento: Ovibeja. Cancelei a reserva e informei que outro Hotel com localizacao mais proxima do evento, para o mesmo fim de semana com as mesmas condicoes e conscientes de que se trata do fim de semana do evento: Ovibeja, apenas cobram 75/noite. Espero que o Gerente deste hotel, saiba mesmo, o"
positive,"Chegando ao hotel deparei-me com obras exteriores no mesmo sem ter sido avisado aquando da reserva, resultado : tive de deixar a minha viatura longe do mesmo! Fiz check in e quando chego a porta do quarto que me foi atribuido estava de porta Aberta ainda todo sujo e desarrumado sendo que a pessoa da recepcao nem ao outro lado me mandou depois de tomar conhecimento do sucedido! Chamou a senhora das limpezas que fez o possivel por despachar a limpeza. Para esquecer! Horrivel experiencia!"
positive,Hotel bem localizado e simples para entrar e sair e com estacionamento. Salas de reuniao e confortavel. Boa simpatia dos funcionarios e muito prestaveis. Hotel simpatico. Precisa melhorar a sua apresentacao e imagem exterior
positive,"Estive em trabalho neste hotel .  Acolhedor , limpo e simpatico.  Quartos e wc's bons , com lcd com canais por cabo, varanda espacosa com cadeiras.  O hotel tem restaurante a funcional  Servico de bar bom  Tem piscina e jardim  Pequeno almoco muito variado , com muita coisa para comer .  Aconselho o hotel para qualquer tipo de situacao."
positive,"Fomos um grupo muito grande (60 quartos), as refeicoes foram muito bem servidas, atendimento muito simpatico, o bufet de pequeno almoco variado e com qualidade. Zona davpiscina fantastica. A voltar garantidamente."
