sentiment,review
positive,"Propriedade a apenas 20 min de Beja (cujo caminho esta na sua maioria alcatroado e em otimas condicoes) que proporciona uns excelentes dias de relaxamento no meio da Natureza! O servico, descontraido e muito cuidado, e excecional, assim como todas as refeicoes que nos foram servidas.  A prova de vinhos foi otima e permitiu-nos conhecer a historia da propriedade e dos vinhos Riso.  Sem duvida a repetir!"
positive,"Localizada a cerca 2h de caminhose lisboa, Apenas a cerca de 20 minutos de conducao a saida de Beja, e  conduzindo por 3.5Km de estrada de terra batida (vindo da salvada, ultima povoacao antes da herdade, a meio caminho entre a herdade e beja) surge-nos no meio da noite sinais de gente.  As luzes amarelas a fazerem lembrar os montes de antigamente e o ambiente familiar visivel pela forma calorosa como nos recebem fazem-nos sentir em casa.  Nao ha muito a dizer, apenas uma coisa. E imperdivel uma estadia nesta herdade.  O pequeno almoco em conjunto com os outros hospedes, confecionado com produtos de origem local e provavelmente biologica, tornam ainda mais saborosa a refeicao. O alojamento nao deixa margem pra duvidas. E o local ideal para descansar. O unico contra a meu ver e"
positive,Paisagem bonita! Com muito potencial para turismo... Mas  Pequeno almoco muito decepcionante.... Apenas pao alentejano... Mauzinho... Limpeza dos quartos fraca e com problemas de canalizacao... A nao repetir.
positive,"Uma beleza arrasadora! simplicidade  modernidade, unicidade! Uma envolvencia perfeita, uns donos simpaticos. Ideal para momentos a dois, momentos em familia, momentos com amigos..  Tudo conforme idealizamos! Obrigada Herdade do Vau"
positive,"A funcionaria que nos serviu o pequeno-almoco era realmente simpatica! Foi super compreensiva com os horarios tardios que fizemos e zelou sempre pelo nosso conforto e bem-estar. O pequeno-almoco foi muito simpatico com pao alentejano a fatia torrado, ovos, bolo caseiro e sumo de laranja natural maravilhoso! As instalacoes tem muito pinta na sua beleza despojada, valorizando algumas antiguidades com simplicidade e gosto. As areas sao muito generosas e a piscina e fantastica! Por fim, o estacionamento para o apartamento foi incrivel pois e possivel a entrada para o mesmo por uma porta superior permitindo a passagens de malas e etc. de uma forma eficaz e comoda. O caminho ate a Herdade nao e fantastico e por ser um espaco bem rural e no meio da Natureza encontramos alguns bichos"
negative,"Como e um local bem cotado, escolhemos para festejar o aniversario de minha esposa. Para chegar, tivemos que ligar, ja que o GPS nao acertava. Ao chegar no local, depois de um trajeto por estrada de terra, , nos deparamos com um local quase abandonado, apesar de ser 15,00 horas. Tudo fechado. Apos alguns minutos apareceu uma funcionaria  que informou estar sozinha e que nao havia como ingressar nas dependencias, pois estava tudo trancado e ela nao tinha a chave. Teriamos que aguardar quase uma hora para a chegada de outra funcionaria com a chave. Perguntamos se poderiamos comer alguma coisa, ja que nao haviamos almocado, nada , so retornando a Beja a uns 20 km.Dai o desespero, como ficar num local sem a minima estrutura. A funcionaria simpatica, ofereceu telefone para falarmos"
positive,"Fomos em familia ficar neste hotel e foi muito agradavel! Conforto, design e limpo! Deu bem para relaxar no meio do campo! Zona da piscina agradavel :) Pequeno almoco foi muito bom ao estilo buffet! Recomendo vivamente"
positive,"O acesso e por terra batida durante varios kms o que deixa os carros completamente cobertos de po. O espaco e interessante e as pessoas muito simpaticas, no entanto durante a noite e madrugada ouvem- se demasiados barulhos, o que nao e espectavel num sitio como este.  O pequeno almoco foi muito bom, com bastante variedade e bem confeccionado."
positive,"Ao fim de alguns quilometros em estrada de terra batida somos recompensados por uma paisagem  que nos faz sentir privilegiados por ali estarmos. Nao poderiamos ter feito melhor escolha, tudo ao encontro dos nossos gostos, simpatia, disponibilidade, natureza, tranquilidade, fauna e flora para explorar e o Guadiana quase ao alcance das nossas maos. Edificio muito bonito e bem recuperado, o quarto bem climatizado, limpeza irrepreensivel. Pequeno almoco muito bom e variado, ambiente descontraido. Ao acabar a estadia, durante a viagem de regresso ficamos com a optima sensacao que realmente ainda existem paraisos na terra."
positive,"E um dos sitios que gostaria de voltar assim que for possivel.  Ideal para quem quer paz e sossego! A estrada de acesso ate chegar a Herdade e em terra batida, deve conduzir-se com cuidado mas vale muito a pena. Reservei apenas uma noite, no entanto 20 minutos depois de la estar fiz reserva para outra noite.  A Herdade tem uma vista fantastica para as vinhas e para o monte alentejano, a piscina e o local certo para disfrutar desta paisagem. Adorei o quarto onde fiquei no antigo lagar de azeite, agora recuperado, e amplo e com a mobilia necessaria.  Na minha opiniao o factor distintivo desta herdade e o ambiente familiar, os pequenos-almocos e os jantares sao servidos numa mesa grande, o que torna a experiencia bastante diferente.  Recomendo o jantar na herdade na companhia dos"
positive,"A Herdade e fantastica para quem gosta de relaxar e apreciar a magnifica planicie alentejana salpicada de vinhas e de onde se vislumbra o Guadiana. Tudo foi pensado com extremo cuidado e com bom gosto, ja para nao falar do excelente anfitriao Miguel e restante equipa que foram extremamente simpaticos, fazendo-nos sentir em familia. Recomendamos vivamente uma experiencia a dois ou entre um grupo de amigos! A nao perder a degustacao de vinhos Riso cuja producao e da propria herdade."
positive,"A Herdade do Vau e um excelente local para descansar uns dias. Com o Alentejo de perder de vista pela frente, entre vinhas, montes e vales, e a uns passos do Guadiana, a Herdade do Vau e francamente recomendavel. O proprietario, Miguel, e um anfitriao apaixonado pela sua obra e pelo seu vinho e contagia esse prazer aos seus hospedes. Muito simpatico, sabe o nome de todos os hospedes, contribuindo para um ambiente mais descontraido e informal.  Bom pequeno almoco, e boa organizacao dos espacos. Eramos um grupo de 40 pessoas e bem sabemos como nao e facil acomodar tanta gente. A piscina e muito agradavel e o espaco em redor excelente."
positive,"Fizemos a reserva para ficarmos em um lugar tranquilo para curtirmos o dia com piscina, chegamos e a piscina estava imunda. Desistimos de ficar la, maior sol, e um calor de 40 graus, e uma pousada com piscina suja!! Oi?"
positive,"Quanto um conjunto tao grande de Excelentes se reunem num so lugar, como se pode descrever esse local a alguem? A unica possibilidade e mesmo, descobrir cada um, por si proprio.  E que ninguem saia, sem o RISO do local, perfeitamente explicado pelo espectacular anfitriao.  E daqueles locais que cada vez que nos lembramos dele, mais uma memoria de incontornavel excelencia, se nos aviva, transportando-nos de imediato, para o local .....  Obrigado por existires, Herdade do Vau!"
positive,"Depois de muita pesquisa para um grupo de 8, eis que vou dar a Herdade do Vau...e posso dizer que foi simplesmente maravilhoso, apenas um senao: o pouco tempo para usufruir, apenas uma noite. Mas deu perfeitamente para ver o ambiente fantastico, a paisagem de cortar a respiracao, a piscina com uma vista deslumbrante sobre as vinhas e o melhor de tudo, uma hospitalidade incrivel dos proprietarios, que nos fazem sentir como se estivessemos em casa: um drink a observar o por do sol, como se estivessemos com um grupo de amigos ou em familia. Recomendo vivamente"
positive,"Local Paradisiaco, ideal para relaxar, sonhar e ganhar energias. Atendimento pessoal e agradavel. Pequeno almoco divinal. Piscina de sonho a ver-se a vinha. Vinho produzido na Quinta personalizado e fenomenal."
positive,"Situado num sitio maravilhoso! fomos recebidos incrivelmente bem! A comida tradicional e excelente e o vinho RISO muito bom! Fomos numa escapadinha romantica e foi espetacular!  Excelente sitio para aliviar o stress pois nao tem TV, internet etc.  Obrigado Herdade do Vau"
positive,"Mesmo com um acesso complicado, vale a pena uma visita. O vinho branco Riso, que e uma producao da herdade, e muito bom! Os quartos fora da casa principal sao amplos mas nao tem janelas que abram. A piscina tem um enquadramento paisagistico fora de serie, o que a torna muito agradavel. Os anfitrioes sao de uma grande simpatia e disponibilidade."
positive,"Para quem quer descansar, gozar uma belissima paisagem, comer e beber maravilhosamente e ainda voltar para casa com mais amigos para acrescentar aos que ja tem, a Herdade do Vau e a escolha certa! O RISO e uma constante: no vinho, do mesmo nome, e no coracao! So quem experimenta pode perceber e sentir o que agora partilho, por isso va, desfrute e nao se esqueca nunca mais de que existe em Portugal, la para terras do Alentejo, um lugar de excelencia onde melhor e impossivel estar!"
positive,"Local de eleicao  para curtas temporadas. No meio de nada, mas com tudo. Aconselho as provas do vinho e os jantares. Otimo para passeios pedestres ou bicicleta. Piscina com vista fantastica. GO. GO, GO."
positive,"Quem pensa  que e preciso sair de Portugal para encontrar locais de elevada qualidade e beleza  engana-se claramente!!  A Herdade do Vau e o ponto de partida e de chegada para disfitar do melhor que a natureza tem. Um monte acolhedor, com muito bom gosto e de grande conforto. Obrigatorio conhecer e partilhar. Ja agora, entre tantas belezas ( quartos, acolhimento, a piscina, as vistas, o rio, a simpatia, a LUZ....)  o vinho propriedade da herdade de seu nome - RISO - e tambem um excelente motivo para fazer do VAU um local 6 estrelas. Parabens!"
positive,"O que Vos vou confessar peco que nao digam a ninguem. Descobri perto de Quintos - uma airosa e incolome aldeia Alentejana, uma daquelas Herdades que nao de esquecem mais. Os motivos sao tantos que vou so confessar-Vos alguns: 1) Os donos da Casa - Sao os melhores anfitrioes do Mundo. Impossivel no fim da jornadas nao acharmos que ganhamos dois grandes Amigos; 2) O espaco - um monte garboso a esticar--se ao guadina por entre duas elegantes palmeira- Um vinha que nos vem beijar os pes e que da aquele aroma fresco, de terra agradecida; o Guadiana ali a namorar-nos, fazendo brincadeiras nas azenhas, como um jacuzzi natural ou uma descida nos seus rapidos magicos; A fauna e a flora que aqui concentram uma das maiores diversidades do mundo; a paisagem alentejana aqui elevada ao seu"
positive,"Quem pretender conhecer a forma como se recebe bem em Portugal va passar uns dias a Herdade do Vau. O local, esmaga-nos com a sua beleza, o nascer do sol, a cor de ouro do restolho da palha, o Guadiana, la ao fundo a espreitar, as estrelas que naquela escuridao ganham forca. Impressionante. A comida, e o alentejo no seu melhor, cuidada e elegante, mas com o sabor da terra. A casa, esta muito bem, os quartos sao muito agradaveis. A sala com a sua mesa comum para todos os hospedes, assume-se como centro de convivio que permite um relacionamento muito natural entre  todos os moradores. A piscina tem um enquadramento espantoso. Mas o que quero mesmo destacar, sao os anfitrioes, a Manuel e o Miguel,  recebem e encantam-nos. Fui para um hotel e fique com a sensacao que fiquei em"
positive,"Sitio ideal para descansar, escrever um livro, fazer uma pausa, andar de bicicleta, encher os pulmoes de ar e brindar a vida. Excelente para um encontro com a natureza, com os amigos e com um bom vinho."
positive,"Fui com os meus filhos mais velhos  e com uns amigos mais que especiais. Foi mesmo excelente poder ter a oportunidade de participar nas vindimas. Posso dizer que o vinho RISO 2012 tem tambem um toque nosso :).  Um ambiente muito natural, calmo, relaxante. Longe de todos, perto de tudo o que nos descansa. A casa fresquinha acolheu muito bem os trabalhadores cansados :) E agora nesta altura a Herdade do Vau ja esta com mais servicos. Piscina ... hummmmmmm.  Vou ter que la voltar!"
positive,"Se procuram descanso num pequeno, subtil rustico-moderno de muito bom gosto e amplos espacos, este e, sem qualquer duvida, o seu destino.  A envolvente conjuga na perfeicao a vinha com o Guadiana. Nao e excessivo, e simples, e perfeito. Recomendadissimo!"
positive,"Eu e minha familia ficamos la por uma noite e foi incrivel. A viagem ajuda a construir a sensacao de que voce vai encontrar um lugar para relaxar e simplesmente aproveitar! Os quartos sao lindos e toda a propriedade esta muito bem conservada. As vistas sao espetaculares e passar a tarde na piscina foi muito bom, como nao curtir uma piscina com aquelas vistas? ! Jantamos e tomamos cafe da manha ao ar livre, a comida e o servico eram muito bons, produtos locais, atencao aos detalhes e medidas de distanciamento social em vigor. Uma prova de vinhos foi presenteada por um amigo e definitivamente recomendo, pois ajuda a conhecer um pouco mais sobre a sua paixao pela vinificacao e a conhecer a historia da Herdade do Vau, nem e preciso dizer como sao lindos os vinhos. Definitivamente"
