sentiment,review
positive,Excelente vale bem a pena  Recomendo vivamente o Sergio e uma pessoa muito simples simpatico e muito acessivel  Mesmo bom para descansar    E bom para familias com criancas as senhoras que nos servem o pequeno  almoco sao muito simpaticas e mesmo muito bom
positive,"Area da piscina excelente, regras Covid muito bem organizadas e definidas, bem como assim bem comunicadas e fiscalizadas durante a estadia. Limpeza do quarto a chegada excelente. Area comum da casa sempre limpa e bem cuidada. Decoracao muito gira. Recomendo este espaco para descanso e tranquilidade."
positive,"Junto a Monsaraz, na estrada para a praia fluvial de Monsaraz, este acolhedor espaco recebe confortavelmente os visitantes. Casa Tipica alentejana, quartos confortaveis e decorados a preceito, bom pequeno almoco alentejano, Inumeras actividades ao ar livre. Servico muito acolhedor, confortavel! A repetir? Sem duvida!"
positive,"A estadia no Monte Alerta por todas as razoes foi de um tempo de descanso perfeito. Simpatia, ter sempre disponibilidade e fazer sentir que ha tempo para cada cliente, pequeno almoco muito bom, limpeza impecavel, bom gosto em toda a decoracao. Na piscina muito bem organizada a distribuicao de espaco, muito verde por todo o lado e sempre bem cuidado. As 2 senhoras que nos recebiam, no pequeno almoco,  sempre simpaticas prestaveis para qualquer coisa que fosse precisa. Resumindo, obrigatorio voltar!!! Muito obrigado"
positive,Que sitio fabuloso! Espacos muito agradaveis e diversificados. Recomendo vivamente. Excelente para passar uns dias de descanso longe da confusao. Otimo para familias! Donos extremamente acolhedores. Adorei!
positive,"Adoramos o espaco, acolhedor, cuidado, assim como a forma de como fomos recebidos. Atendimento cinco estrelas. Um espaco que nos permite sentir em casa. Zonas cuidadas e com muita privacidade. Obrigado"
positive,"Nao podemos chamar ao Monte Alerta hotel nem alojamento. E sim uma grande casa onde somos recebidos pelo anfitriao Sergio como se fossemos da familia. Ali temos a sensacao de estar em nossa propria casa, onde podemos repousar e acalmar sem pressao de horarios.  Na minha opiniao, apenas um ponto menos positivo, em estadias longas os pequenos almocos nao sao muito variados."
positive,"Quanto ao espaco em si e excelente, o anfitriao e excelente, a localizacao e excelente, a limpeza e excelente e as recomendacoes dadas foram excelentes. Vou voltar e ja recomendei a todos os meus amigos! Obrigado Sergio!"
positive,Muito bom e extremamente acolhedor! Muito bem localizado a menos de 5m de carro de Monsaraz tem um espaco exterior cheio de recantos para namorar ou conversar e a que nao falta uma nela piscina e jackuzi! O interior e de muito bom gosto e os quartos muito bem decorados! O proprietario ( Sergio) e s hospitalidade em pessoa! Recomendo vivamente !
positive,"Um local excelente para passar uns dias em perfeito relax.  Equipa muito simpatica. O anfitriao, Sergio, sempre simpatico e disponivel. Tudo perfeito. A noite, as estrelas nao deixam espaco livre no ceu!"
positive,"Turismo excelente! Com um anfitriao fantastico, uma casa linda, muito bom pequeno almoco e uma localizacao fabulosa. Perto de Monsaraz, onde a paz e a tranquilidade adocaram o fim de semana . A vista das estrelas neste local e maravilhosa"
positive,"Casa muito bonita a escassos minutos da Freguesia de Monsaraz e da fabulosa Praia Fluvial, que adoptou o mesmo nome. O anfitriao Sr. Sergio de uma simpatia e delicadeza extrema, deixou-me completamente a vontade, sentindo-me como se estivesse em casa. Quarto enorme, excelente colchao e muito boa almofada. Pequeno almoco divinal, com produtos caseiros, nomeadamente, bolinho feito na hora, diferentes sumos naturais e um excelente pao alentejano, entre muito outras coisas deliciosas,... Ao Sergio, Um Forte Abraco e Muito Obrigado pela forma como me recebeu em sua casa. SEM DUVIDA A REPETIR!!!"
positive,"Foram uns dias de puro descanso. O Sergio(dono) e a restante equipa sao pessoas super prestaveis, atenciosas e simpaticas. O Monte e toda a area envolvente de Monsaraz e o sitio indicado para quem precisa realmente de repor energias, sem horas e sem pressas. Fugir ao ritmo da cidade. So tenho de agradecer todo o cuidado e atencao que tiveram connosco.  O Monte Alerta e um espaco com cerca de 180anos de historia, passados de geracao em geracao, assim como, as mobilias, pecas decorativas e salas. A Camila manda um beijinho especial para o Sergio."
positive,"Atendimento 5*. Simpatia, limpeza , sitio fantastico para passar uns dias em familia ou ate mesmo sozinho !  A 1 minuto do Observatorio do Alqueva, e a 3 Minutos de Monsaraz , onde o nascer e o por do sol, sao especiais !"
