sentiment,review
positive,"O Imani fica perto de Evora e ainda mais perto do fantastico Cromeleque dos Almendres. E uma propriedade rural cheia de laranjeiras e oliveiras, bem cuidada, bonita e super calma, para quem procura lugares assim, sem vizinhos a volta, excelente para recuperar energias e passar um tempo tranquilo. Bons quartos, limpos e bonitos, duas piscinas, bem tratadas, guarda sol e cadeiras. Regras atuais bem coordenadas. Bom wifi. Um excelente restaurante, tanto no espaco, muito agradavel, como na qualidade da comida, seja do pequeno almoco, do snack todo o dia e do jantar. Os precos e que sao um pouco altos embora, como disse, a qualidade fosse boa. A simpatia e eficiencia dos colaboradores todos e fantastica e sentimo-nos em casa. Ali podemos apenas nao fazer nada, sentir o barulho do"
positive,"Local magnifico para descansar em paz, num ambiente rural de grande tranquilidade. Hotel muito lindo.  Quartos espacosos e bonitos, muito confortaveis. Destaco a simpatia e solicitude de todo o pessoal, sempre pronto para ajudar e incansavel no apoio aos hospedes. O unico ponto menos positivo sao as opcoes do arquiteto, na casa de banho, pois deu preferencia a arranjos esteticos sofisticados mas muito pouco praticos e funcionais."
positive,"Visita com amigos em tempo de pandemia e ainda com muitas restricoes associadas. Limpeza e desinfecao eximias e com uma simpatia extrema das empregadas fizeram desta estadia um sucesso. O seu velhinho burrinho e uma das atracoes principais e muito querida. Apesar de o restaurante estar fechado houve a possibilidade de o pequeno almoco e refeicoes serem disponibilizadas no quarto sempre com a maxima seguranca. Tranquilidade, simpatia e seguranca no tradicional Alentejo. Muitas atividades extra possiveis nas redondezas que o pessoal do hotel ajuda a organizar."
positive,"Ideal para um momento a dois ou em familia, em puro descanso e no meio do Alentejo, a Herdade foi recuperada e transformaram as cavalaricas em quartos.   Com apenas 7 quartos e duas piscinas, um staff super simpatico que nos recebe como se estivessemos chegado nao a um hotel mas sim a uma casa de familia.   Decoracao pensada ao pormenor, prima pela autenticidade. Da para relaxar nas piscinas, jogar um snooker ou simplesmente passear pela Herdade e cumprimentar a burra que passeia pela Herdade.   Recomendo!"
positive,"Superou as minhas expectativas! foi um fim de semana supresa, e que otima supresa... recomendo e voltarei ...  Suite 7, qualquer coisa de extraordinario para quando se quer fazer uma supresa a sua cara metade"
positive,"Parabens pelo bom gosto da simplicidade sendo eu Alentejano e a viver fora senti-me em casa pelos objetos espalhados na decoracao parabens e o obrigado pelos dias de sossego e calmaria... e um espaco que prima pelo bom gosto e pela sossega (sempre quero ver como o traslater vai traduzir) muita simpatia bem estar a suite era fantastica e o despertar pelos passaros fez me sentir menino outra vez pequeno almoco divino bons produtos jantar bem servido e muito bem confecionado, comida com sabor e tao alentejano parabens por manterem  as tradicoes e os nossos manjares prato generoso o que tambem e bom, para nao falar na excelente e variada carta de vinhos da vontade de os beber a todos.... unico reparo mas de uma forma construtiva faltou-me uma carta de lanche ou snaks! Uma tabua"
positive,"Adoramos tudo! Sitio perfeito para viajar a dois ou em familia. Temos uma filha de 2 anos, que amou. Imenso espaco para correr, brincar, dar mergulhos! E sem necessidade de estarmos preocupados para onde vai ou nao vai. A comida, a simpatia, o espaco.. tudo muito bom!  Recomendamos e vamos voltar"
negative,"Por so ter 7 quartos e considerada casa e nao hotel.. muito agradavel. Quarto bem decorado e muito confortavel. A banheira escavada no pavimento e engracada mas nao tao pratica.. pequeno almoco muito bom com produtos de qualidade. Pode-se almocar e jantar o que e confortavel, embora Evora fique mesmo ao lado.. servico simpatico e profissional. Ambiente descontraido e com decoracao sui generis.. consegue-se repousar com qualidade.. a repetir sempre.... o unico ponto menos agradavel e mesmo o transporte das bagagens..."
positive,"Eis um refugio no verdadeiro sentido da palavra... Isolado, tranquilo, confortavel e, ao mesmo tempo, perto de Evora o que permite~, a quem o desejar, percorrer as areas circundantes.  Terreno amplo, quarto confortavel e requintado, areas comuns generosas e despretensiosas.   Existe, de facto, uma mistura curiosa de requinte e de rusticidade que podem parecer antagonicos no inicio mas que vao fazendo sentido.  Existe espaco para melhorar, sobretudo no acesso ao parque e no cuidado nas areas de jardim mas a experiencia global em nada e afectada por isso.  Pequeno almoco agradavel.  Como sempre, as pessoas fazem a diferenca e aqui a equipa mostrou-se sempre disponivel, com simpatia genuina e grande profissionalismo.  E, por isso, um espaco  a recomendar a todos os que procuram"
positive,"Lugar fantastico para descansar. Afastado do mundo. Atendimento excelente,  quarto novo, iluminado, com uma decoracao otima. Cafe da manha simples, mas delicioso. O banheiro e otimo, com excecao do chuveiro, que era um pouco desregulado (ficamos no quarto 2). Local quieto, perfeito para desligar do mundo."
