sentiment,review
positive,Excelente vale bem a pena  Recomendo vivamente o Sérgio é uma pessoa muito simples simpático e muito acessível  Mesmo bom para descansar    É bom para familias com crianças as senhoras que nos servem o pequeno  almoço são muito simpáticas é mesmo muito bom
positive,"Área da piscina excelente, regras Covid muito bem organizadas e definidas, bem como assim bem comunicadas e fiscalizadas durante a estadia. Limpeza do quarto a chegada excelente. Área comum da casa sempre limpa e bem cuidada. Decoração muito gira. Recomendo este espaço para descanso e tranquilidade."
positive,"Junto a Monsaraz, na estrada para a praia fluvial de Monsaraz, este acolhedor espaço recebe confortavelmente os visitantes. Casa Tipica alentejana, quartos confortáveis e decorados a preceito, bom pequeno almoço alentejano, Inúmeras actividades ao ar livre. Serviço muito acolhedor, confortável! A repetir? Sem dúvida!"
positive,"A estadia no Monte Alerta por todas as razões foi de um tempo de descanso perfeito. Simpatia, ter sempre disponibilidade e fazer sentir que há tempo para cada cliente, pequeno almoço muito bom, limpeza impecável, bom gosto em toda a decoração. Na piscina muito bem organizada a distribuição de espaço, muito verde por todo o lado e sempre bem cuidado. As 2 senhoras que nos recebiam, no pequeno almoço,  sempre simpáticas prestáveis para qualquer coisa que fosse precisa. Resumindo, obrigatório voltar!!! Muito obrigado"
positive,Que sítio fabuloso! Espaços muito agradáveis e diversificados. Recomendo vivamente. Excelente para passar uns dias de descanso longe da confusão. Ótimo para famílias! Donos extremamente acolhedores. Adorei!
positive,"Adoramos o espaço, acolhedor, cuidado, assim como a forma de como fomos recebidos. Atendimento cinco estrelas. Um espaço que nos permite sentir em casa. Zonas cuidadas e com muita privacidade. Obrigado"
positive,"Não podemos chamar ao Monte Alerta hotel nem alojamento. É sim uma grande casa onde somos recebidos pelo anfitrião Sérgio como se fôssemos da família. Ali temos a sensação de estar em nossa própria casa, onde podemos repousar e acalmar sem pressão de horários.  Na minha opinião, apenas um ponto menos positivo, em estadias longas os pequenos almoços não são muito variados."
positive,"Quanto ao espaço em si é excelente, o anfitrião é excelente, a localização é excelente, a limpeza é excelente e as recomendações dadas foram excelentes. Vou voltar e já recomendei a todos os meus amigos! Obrigado Sérgio!"
positive,Muito bom e extremamente acolhedor! Muito bem localizado a menos de 5m de carro de Monsaraz tem um espaço exterior cheio de recantos para namorar ou conversar e a que não falta uma nela piscina e jackuzi! O interior e de muito bom gosto e os quartos muito bem decorados! O proprietário ( Sérgio) é s hospitalidade em pessoa! Recomendo vivamente !
positive,"Um local excelente para passar uns dias em perfeito relax.  Equipa muito simpática. O anfitrião, Sérgio, sempre simpático e disponível. Tudo perfeito. À noite, as estrelas não deixam espaço livre no céu!"
positive,"Turismo excelente! Com um anfitrião fantástico, uma casa linda, muito bom pequeno almoço e uma localização fabulosa. Perto de Monsaraz, onde a paz e a tranquilidade adoçaram o fim de semana . À vista das estrelas neste local é maravilhosa"
positive,"Casa muito bonita a escassos minutos da Freguesia de Monsaraz e da fabulosa Praia Fluvial, que adoptou o mesmo nome. O anfitrião Sr. Sérgio de uma simpatia e delicadeza extrema, deixou-me completamente à vontade, sentindo-me como se estivesse em casa. Quarto enorme, excelente colchão e muito boa almofada. Pequeno almoço divinal, com produtos caseiros, nomeadamente, bolinho feito na hora, diferentes sumos naturais e um excelente pão alentejano, entre muito outras coisas deliciosas,... Ao Sérgio, Um Forte Abraço e Muito Obrigado pela forma como me recebeu em sua casa. SEM DÚVIDA A REPETIR!!!"
positive,"Foram uns dias de puro descanso. O Sérgio(dono) e a restante equipa são pessoas super prestáveis, atenciosas e simpáticas. O Monte e toda a área envolvente de Monsaraz é o sítio indicado para quem precisa realmente de repor energias, sem horas e sem pressas. Fugir ao ritmo da cidade. Só tenho de agradecer todo o cuidado e atenção que tiveram connosco.  O Monte Alerta é um espaço com cerca de 180anos de história, passados de geração em geração, assim como, as mobílias, peças decorativas e salas. A Camila manda um beijinho especial para o Sérgio."
positive,"Atendimento 5*. Simpatia, limpeza , sítio fantástico para passar uns dias em família ou até mesmo sozinho !  A 1 minuto do Observatório do Alqueva, e a 3 Minutos de Monsaraz , onde o nascer e o por do sol, são especiais !"
