sentiment,review
negative,"O hotel é bem localizado, limpo, os funcionários muito prestativos. Porém o estacionamento é pago (€7), o café da manhã bem simples e o quarto barulhento, as paredes são finas e vc pode ouvir o ronco da pessoa do quarto ao lado. Eu não ficaria novamente."
positive,"Excelente localização, tudo funciona, tudo muito confortável e aconchegante. Mas o diferencial excepcional são os funcionários, em particular o chefe de recepção Sr. João Carlos e a recepcionista Mariana que se desdobram para bem atender a todos. E nos fizerem sentirmos muito bem vindos ."
positive,"Uma atenção superior, localização excepcional.  Retornamos à Albergaria do Calvário depois de alguns anos e ficamos muito felizes especialmente com o atendimento encontrado. A decoração muito ajustada ao espaço, um delicioso e personalizado café da manhã e pessoas atenciosas. Lugar para voltar!!"
positive,"Albergaria localizada dentro das muralhas e perto do centro histórico.  Sítio calmo, e repousante. Boa esplanada. Não tem restaurante.  Staff muito atencioso e muito simpático. Quartos simples mas confortáveis."
positive,"Uma verdadeira pérola escondida. Hotel lindíssimo, sem ser ostensivo. Bem decorado e confortavel. Pequeno almoço caseiro e delicioso. Simpatia dos funcionários. Localização imbatível. Relação preço-qualidade excelente. Sem duvida a melhor opção em Évora. Uma estadia memorável."
positive,"Albergaria linda, muito bem cuidada, excelente localização, dá para ir a pé a todo o lado. Sítio calmo, o tempo de estava bom e pudemos usufruir do pequeno almoço lá fora. Staff muito atencioso todos muito simpáticos, ambiente acolhedor. A voltar!"
positive,"A melhor cama de hotel onde já dormi. Quarto limpo e organizado. Localização do hotel excelente, dá pra fazer todo o centro de Évora a pé e sem preocupação. A equipe toda com atendimento excelente, sempre disponíveis a auxiliar com informações, reservas de restaurante etc. Pedimos um bolo para cantar parabéns e fomos atendidos!  Importante frisar que todos os cuidados contra o Covid-19 estão sendo realizado e em momento algum nos sentimos com medo. Viagem entre família e amigos, com crianças."
positive,"Linda casa tradicional com pátio onde podemos almoçar no restaurante do hotel. Daniela a recepcionista muito amável. Quarto super confortável com cama king e travesseiros maravilhosos. Tudo perfeito! Evitem a garagem subterrânea pois a descida é muito íngrime e risca de estragar o pára-choques do carro, mas tem vaga gratuita em frente às o hotel."
positive,"O hotel é bonito, bem decorado, cama confortável, bem equipado, nosso quarto era amplo. O café da manhã com produtos caseiros, sucos da fruta mesmo, com menu de ovos e panquecas e também bolos maravilhosos! Tudo gostoso!  Agora o grande destaque é o atendimento. Time de pessoas simpáticas e atenciosas!! Todos dispostos a te ajudar, a bater papo, a sugerir. Sem dúvida o melhor atendimento que tivemos em Portugal.   Dizem que o hotel é uma extensão de nossa casa e foi mesmo assim que nos sentimos. Indicamos com certeza!"
positive,"O hotel é sensacional. Desde o momento da reserva (em que mandam um guia das atrações da cidade), até o cordial atendimento por e-mail, passando por uma equipe gentil e afetuosa pronta para atender às necessidades dos hóspedes. Café da manhã incrível (certamente o melhor da viagem). Boa localização (fica dentro das muralhas e próximo às atrações da cidade). Site muito bom. Preço relativamente acessível pelo serviço que oferece. Em suma: perfeito!"
positive,"O único problema com esse hotel foi ter sido o primeiro na nossa viagem por Portugal, Espanha e Itália: os seguintes, mesmo ótimos, ficaram sem graça. Além de quarto, banheiro e as áreas comuns serem de altíssimo nível e bom gosto (elegantes e acolhedores ao mesmo tempo), fomos mimados, não fomos atendidos. Não há nada de impessoal nesse hotel (a não ser q vc prefira). Sira e Daniela bateram papos maravilhosos com a gente, Hugo é uma simpatia, Soraia é a alegria em pessoa e o Alexandre é muito legal. O café da manhã é um espetáculo, e à noite, quando não jantávamos fora, sempre tinha coisas boas para comer no hotel, e nas salas de jantar e estar, não na do café da manhã. O passeio na cidade com a arqueóloga Sira é imperdível. As dicas que o hotel dá sobre restaurantes e passeios"
positive,"Após viajar durante 15 dias chegar à Albergaria do Calvário é como chegar em casa. Meu filho já diz que está em casa e em família.  O atendimento personalizado, eficiente e carinhoso são o ponto alto (Hugo, Cira, Soraia, Alexandre e todo o staff são mais do que top). Sem contar a localização excelente ao lado da muralha, o quarto amplo e confortável (novamente “nossa” suite 3), o café da manhã maravilhoso e inesquecível com produtos caseiros, orgânicos e de produtores locais e o estacionamento na pousada e já incluso na diária.  Precisávamos tomar café da manhã mais cedo e fomos prontamente atendidos. Queríamos comprar o mel que servem no café da manhã e prontamente conseguiram pra gente e ainda embrulharam pra viagem. Usamos o serviço de lavanderia e ficamos super satisfeitos."
positive,"Excelentes acomodações, localização da pousada, além do fabuloso  café da manhã, que embora não tenha uma variedade muito grande, tudo que é servido, apresenta esmero e sabor. Grande destaque, também,  é o atendimento. A atenção dispensada é fora do comum. Hugo possui uma  grande disposição em ajudar e explicar os atrativos da cidade e indicar atrações e restaurantes. Recomendo"
positive,"O diferencial aqui é o atendimento. Fomos muito bem recebidos pela Soraia, que nos explicou sobre a cidade, restaurantes e vinícolas do Alentejo. Ela se disponibilizou para fazer todas a reservas de almoço e visitações. As dependências do hotel são muito bonitas e confortáveis. O quarto era básico porém confortável, o banheiro é ótimo e as amenidades de banho de excelente qualidade. Café da manhã diferenciado com itens locais e orgânicos, altíssima qualidade. Ótima localização também. Mal posso esperar para voltar!!"
positive,um hotel muito bem localizado com funcionários simpatiquíssimos cama e duche ótimos e um pequeno almoço que as vezes nem num hotel de 5 estrelas superou muito as nossas espectativas  voltarei sempre e super recomendo
positive,"Excelente é o lugar comum deste estabelecimento. A atendimento e as instalações foram impecáveis. Possui estacionamento no hotel. Um pouco afastada do centrinho, mas dá pra ir a pé. O MELHOR CAFÉ DA MANHÃ DE PORTUGAL. Super recomendo"
positive,"Excelente, serviço cordial, pessoal muito atencioso, café da manhã muito bom , estacionamento coberto,perto de todas as atrações da cidade, indicaram ótimos restaurantes! Lugar agradável com ótimas instalações. Cama excelente , um ótimo custo benefício!"
positive,"Passei dois dias no hotel e o mesmo surpreendeu minhas expectativas. Funcionários extremamente atenciosos, quarto espaçoso, café da manhã sensacional. Super recomendo. Espaço externo para tomar um bom vinho e petiscar antes do jantar. Atendimento 24h."
positive,"Adoro esse hotel, é a segunda vez que me me hospedo lá e espero voltar mais vezes. O hotel é muito agradável e de bom gosto, sala de leitura, de estar, terraço... tudo sempre muito cuidado e acolhedor. Os quartos e os banheiros são grandes, confortáveis e embora não sejam muito modernos e informatizados tudo funciona perfeitamente. O café da manhã é fantástico, delicioso. O hotel fica dentro da muralha e da para fazer tudo a pé. Antes mesmo de você chegar eles enviam um e-mail sobre Évora e cuidam de tudo para você. O atendimento é realmente o forte deste hotel, são todos muito agradáveis, educados e gentis. Destaque para Sira, que além de muito simpatica e competente, nos deu uma aula de história e arqueologia que meu filho amou. Parabéns!"
positive,"Hotel muito bom, extremamente limpo e tem uma equipe super preparada. Localização excelente.  É tudo que se precisa numa visita a Évora. Você se sente em casa, muito despojado e sem frescuras. Seguramente indico esse hotel."
positive,"O Albergaria do Calvário é um excelente hotel, com ótimas instalações. Destaque para o atendimento na recepção na chegada, com ótima hospitalidade e atenção nas explicações sobre a cidade de Évora. Café da manhã excelente e boa localização. Deixo meu agradecimento aos profissionais João e Daniela."
positive,"Esta albergaria é um charme. Super bem localizada, dá para conhecer os monumentos a pé. À chegada fomos prendados com a simpatia da funcionária que foi 5 estrelas e nos explicou todos os procedimentos, o que visitar, onde comer... Excepcional. O quarto enorme e bastante confortável. Bastante tranquilo de noite. O pequeno almoço soberbo, com atendimento personalisado e bastantes produtos locais. Pena ter sido tão pouco tempo. Obrigado por nos proporcionarem uma excelente estadia."
negative,"Hotel muito bem localizado, logo na entrada das muralhas. Check in perfeito. A amabilidade das recepcionistas logo cria uma atmosfera de simpatia e profissionalismo. Decoração perfeita. Quartos amplos, totalmente silenciosos, cama perfeita, lençóis macios e perfumados. Banheiro irretocável com as toalhas mais perfumadas, grandes e macias que já encontrei nos incontáveis hotéis que conheci. Café da manhã : perfeito com omeletes feitas na hora individualmente. perigoso para quem nua quer engordar face as delícias servidas. Sucos naturais de várias frutas."
positive,"É um hotel muito bonito, com atendimento muito especial e uma localização perfeita. Logo na recepção é possível perceber a qualidade do atendimento. Os quartos super limpos e amplos são excelentes. O café da manhã é ótimo! Além do buffet, varias opções a la carte incluídas. O hotel possui garagem, mas deixe o carro lá porque Évora tem ruas apertadíssimas e está perto de tudo."
positive,"Do espaço e conforto do quarto, ao ambiente sossegado e a um pequeno-almoço absolutamente divinal, tudo foi perfeito nesta estadia. Gostaria de destacar a disponibilidade e simpatia dos nossos anfitriões, verdadeiros mestres na arte de bem receber. Absolutamente perfeito!"
