sentiment,review
positive,"Excelente para uns dias de descanso em família. Adorámos o espaço e as pessoas, que nos acolheram com grande simpatia e sempre disponíveis para ajudar! Até a Bolota e a Giesta contribuiram para tornar a nossa estadia mais especial"
positive,"Staff muito simpático e sempre preocupado com o nosso bem estar, para quem aprecia um sitio sossegado é o lugar ideal, boas acomodações na casa onde tivemos, pequeno almoço muito bom e variado. A única observação menos positiva foi a questão da agua quente, que tendo em conta que a casa onde ficamos  tinha termoacumulador não conseguimos tomar banho os 3 seguidos."
positive,"O Monte do Giestal é o sítio perfeito para ir com crianças. Fácil de chegar (1h30 de Lisboa), casas com cozinha, possibilidade de encomendar refeições prontas nos quartos (almoço e jantar), parque infantil, trilhos para fazer com as crianças, animais  na quinta, piscina aquecida. Boa relação qualidade-preço. Além de todas as comodidades, todos os funcionários são super disponíveis e de uma simpatia extrema. Recomendo fortemente."
positive,"Vivamente recomendado. Todos muito simpaticos e atenciosos. Pequeno almoço muito bom. A casa muito acolhedora. Optimo Spa. Daria 6 estrelas se fosse possível.  Muito obrigado a todos Rui, Catia e as Marias"
positive,"Espaço super agradável, ideal para uns dias de puro relaxamento e/ou convívio entre amigos e família. Funcionárias super atenciosas e preocupadas. Infelizmente o spa estava em manutenção devido ao tempo de encerramento motivado pela pandemia covid-19. Faltou apenas isso para ser uma experiência 5estrelas.   Mas sem dúvida que é para repetir!!"
positive,"Fiquei 2 noites no Monte, na Casa da Azinheira e só tenho pena que tenha passado tão rápido. Um espaço super acolhedor e bem equipado, pequeno almoço ainda em buffet assistido muito saboroso com produtos de qualidade e sempre com um bolinho caseiro à nossa espera. Encomendamos os jantares num restaurante sugerido (por opção, pois a casa está bem equipada para quem quiser cozinhar) pela menina da receção e não podíamos estar mais satisfeitos quer com a qualidade quer com os valores. Em ambos os dias foi-nos entregue em casa à hora combinada. Tivemos muita sorte com o tempo o que nos permitiu ainda usufruir do espaço exterior e piscina. Spa pequenino mas bem cuidado e muito acolhedor.  Recomendo sem dúvida."
positive,"Se procura lugar perto de tudo onde pode descansar, o Monte do Giestal é o sítio ideal... Acrescentamos um atendimento 5 estrelas e estamos no sítio perfeito. Ao final do dia, o por do sol é lindo... Esperamos poder voltar!"
positive,"Uma óptima opção para uns dias de descanso em família, adequado para ir com crianças. Gostamos muito do pequeno almoço, simples mas de qualidade, e apreciamos a opção de podermos encomendar as refeições. O staff muito prestável e profissional."
positive,"Equipa incrível, simpatia e serviço 5 estrelas. Serviços ótimos de refeições em casa, um jantar divinal e o pequeno almoço na cesta a lembrar um piquenique. Herdade com uma localização excelente a proporcionar o silêncio necessário para fazer uma pausa da correria do dia-a-dia."
positive,"Adorámos e certamente vamos regressar! As instalações são excelentes, o Monte é lindo e todos os funcionários são sempre super prestáveis e simpáticos! Uma excelente escolha para relaxar e repôr energias! Com crianças, como foi o nosso caso, a proximidade com os animais ainda melhora mais a experiência!"
positive,"Ficámos um fim-de-semana numa das villas à frente da piscina e foi uma experiência fantástica. A villa estava muito bem limpa e era muito agradável, as camas muito confortáveis. A herdade é linda e proporcionou uns passeios maravilhosos. O pequeno-almoço era muito completo. Tivemos também a oportunidade de experimentar a comida caseira que servem numa das noites, que adorámos. De realçar a simpatia dos funcionários que foram sempre muito prestáveis e atenciosos connosco, tornando a estadia ainda melhor.  Para quem procura uma estadia com disponibilidade para levar cães, recomendo vivamente. O meu adorou. Uma experiência sem nada de negativo a apontar e que pretendo repetir."
positive,"Uma semana muito bem passada, o monte é fantástico, permite-nos sentir o ar alentejano, com serenidade e paz. Espaço de montado enorme para caminhar, conhecer e interagir com os vários amigos que se vao encontrando e descansar à sombra dos sobreiros:) As villas estão muito bem equipadas e a equipa do monte giestal é muito prestável e sempre com um sorriso. O pequeno almoço é bom e nós tambem usufruimos das refeições caseiras que têm disponíveis (ementa variada e com oferta de gastronomia local), comida muito bem confeccionada. A piscina estava muito bem tratada e o pool bar em funcionamento, com sugestões diárias de pratos e cocktails. O facto de acolherem tão bem os amigos de 4 patas é excelente!!!! Para repetir, sem dúvida."
positive,"Um empreendimento muito bonito e agradável. Pessoal do mais simpático, prestável e profissional que se pode encontrar.  Um bar de apoio à piscina com bebidas e comida excelentes. Responsável do Bar muito simpático e prestável.  Um local muito agradável para passar um fim‐de‐semana com a família."
positive,"Serviço muito bom com grande simpatia e hospitalidade. As casas são grandes e muito confortáveis bem decotadas e muito limpas. Os espaços exteriores muito bonitos com uma boa piscina, tem também uma piscina exterior. Serviços de refeição bons e eficientes, bem como servico de spa."
positive,"Ambiente bastante relaxante, staff bastante atencioso. Se tiver de sugerir alguma melhoria seria na limpeza dos utensílios de cozinha  que poderiam estar mais limpos, mas nada de especial e o sofá da sala poderia ser de melhor qualidade, contudo tudo estava bem, a casa bastante bonita e decorada de acordo com o ambiente envolvente. A piscina interior é com certeza uma mais valia para os dias menos quentes. o staff do pool bar bastante simpático e serve uns Gins de frutos vermelhos, maravilhosos.  Foi o 8o aniversário do meu filho e o staff teve o cuidado de preparar um bolo caseiro, maravilhoso.  Para ir buscar comida, deve pesquisar pois não há muita escolha e o mais próximo que conseguimos ficava a cerca de 15 minutos de distancia, mas com comida bastante saborosa, como se"
negative,"Localizado no Litoral Alentejano, no concelho de Santiago do Cacém na freguesia de Abela , o Monte do Giestal é um lugar mágico que nos proporciona verdadeiro descanso e nos enche o coração de momentos inesquecíveis e felizes. Somos desde logo recebidos calorosamente com toda a simpatia e sorrisos do staff espetacular, sempre disponível para ajudar-nos em qualquer coisa que necessitemos e que nos encaminham para as pitorescas casinhas do monte alentejana, muito bem equipadas, confortáveis, limpas e asseadas.  A parti daqui, é só desfrutar de todas as comodidades, do deslumbrante espaço envolvente, refrescarmo-nos na piscina  ( existe uma para os mais pequeninos), fazer caminhadas tranquilas pela natureza, a pé ou de bicicleta, cumprimentar  as amorosas burras Bolota e Giesta que"
positive,"O empreendimento é constituído por casinhas individuais muito acolhedoras. Os T2 têm 2 WCs completos, o que é uma mais valia. Grande área exterior para desfrutar da natureza e animais. Pequeno almoço algo limitado, mas é compensado pela qualidade e simpatia."
positive,"Tão bom que parece mentira. Staff espetacular, muito simpático e sempre disponível para ajudar. Tudo muito limpo e asseado. Um sítio ideal para relaxar e repor energias. Ambiente muito simpático e agradável. As refeições são muito boas e a preços acessíveis."
positive,"A calma do monte alentejano, a simpatia de todo o staff, o espaço envolvente que deslumbra, são razões suficientes para trazer memórias de uns dias em família maravilhosos. Atividades variadas (piscina, ténis, caminhada, bilhar), do agrado de todos."
positive,"A casa T2 onde ficamos alojados é muito acolhedora. O local é muito sossegado e o facto de ter animais é espetacular para experiencias que ficam para sempre na memória das crianças. Tem 2 piscinas fantásticas. Existe cuidado com a manutenção do espaço exterior. Fomos recebidos com muita simpatia e durante toda a estadia nunca nos faltou nada pois facilmente contactávamos por WhatsApp . Adoramos todas as refeições que nos entregaram numa cesta à porta. As crianças pedem para voltarmos e tenho a certeza que voltaremos. O Badoka Park, a Distilaria Black Pig Gin ficam a poucos km ́s, o moinho da Quintinha, o Museu da Agricultura de Abela... Estes foram apenas 4 dos locais que visitamos... Foram umas das nossas melhores férias onde nos divertimos e descansamos tal como pretendíamos."
positive,"Espaço espetacular, com uma envolvência muito agradável no montado alentejano, que podemos percorrer a pé. Casinhas muito bem equipadas, com uma limpeza irrepreensível. Ideal para famílias com crianças! Pequeno almoço saboroso. Espaço que permite uma estadia covid safe. Mas o melhor, é a excelência do atendimento por parte do staff! Muito atenciosos, sentimo-nos em casa  altamente recomendável !"
positive,"O Staff, o monte, a piscina, o pão do pequeno almoço, o bolo de aniversário, tudo 5 estrelas. Os miúdos adoraram e não se vão esquecer desta experiência. Vocês são incríveis em tudo o que fazem  vamos voltar em breve. Obrigada"
