sentiment,review
positive,"Gostei muito das bifanas, preferi as bifanas grelhadas mas as duas são muito boas. Bom atendimento e muito simpaticos todos os funcionarios"
positive,"Recomendo uma visita para provarem a deliciosa carne, tanto nas bifanas, como nos pregos e principalmente no pica pau.  Quanto ao atendimento da gerência e de todo o staff muito obrigado, pela simpatia. Continuem assim."
positive,"Ótimo ambiente, lugar aconchegante e agradável. Atendimento impecável, encontrei uma Brasileira como atendente (Priscila), me fez me sentir mais em casa ainda com a atenção prestada e recepção. Comida deliciosa, tudo fesquinho e saboroso."
positive,"Boas bifanas , bom espaço  e bom atendimento 5 estrelas Recomendo Vamos voltar"
positive,"Mas há duvIdas?! As melhores bifanas, “prontos” as melhores da minha vida. E olha que ja tive em muitos sítios"
positive,Cá eu tive a real percepção do que é uma excelente Bifana de verdade! Inesquecível! Nada mais será como antes e sempre terei cá como referencial nos outros sítios que irei de agora em diante!
positive,"As melhores bifanas de todo o sempre e mais além! Atendimento espetacular, gente simpática e comida deliciosa."
positive,"Excelente local para comer umas boas bifanas, com qualidade de confecção e atendimento. Muito bom. Recomendável"
positive,"Ótimo atendimento, atendentes simpáticos, comida boa, lugar agradável, voltaremos em breve. Obrigada"
positive,Ótimo local para comer e ser bem servido! As melhores bifanas são as bifanas do marinho Com toda a certeza é para voltar!!
positive,Almoço depois das 15 horas Pedirmos o menu 1 e menu 2 para todos estava muito bom as batatas nao eram caseiras mas mesmo assim estavam muito boas Recomendo para quem quer comer rapido e fora de horas.
positive,"As Bifanas são excelentes, o pão torrado e a carne muito bem trabalhada. Variedade do menu vasto com várias opções de escolha."
positive,Excelente atendimento e agilidade! Para quem busca um lanche saboroso e tradicional rápido aqui você tem essa ótima opção em Beja.
positive,"Aconcelho a escolher o menu 2 vale a pena, muito bom e rápido acompanha com batatas fritas Excelente atendimento. Fora de horas, é do melhor"
positive,"As bifanas são excelentes e têm cervejas artesanais. O espaço é muito pequeno, portanto diria que a melhor opção seria take-away. A relação qualidade/preço é muito boa."
