sentiment,review
positive,"Sala a dar o mote ao nome do restaurante muito bonita e típica. Comida em doses generosas com uma qualidade muito boa e preço justo! Deixo para último o atendimento que dificilmente poderei encontrar melhor com a explicação dos pratos, provas e um cuidado com o 'freguês'mais novo excepcional!!"
positive,"Restaurante de ambiente familiar. Muito bem recebidos. Não reservámos e tivemos opção de escolha da mesa. Comida tipicamente alentejana cozinhada de forma exímia. Para entradas pedimos umas linguiçinhas típicas que são muito boas. Comemos ainda ovos com espargos que vinham muito bem servidos e saborosos. Para prato principal optámos por bifinhos com molho de cocktail, bifinhos com molho de salsa e migas de espargos com mista de porco preto. Tudo ótimo e servido em boa quantidade. Para sobremesa a mousse de chocolate com gelado é obrigatório!"
negative,"No interior do alentejo numa zona central de Safara (localização excelente). As instalações estão em mt boas condições e limpas, wcs recentes. Almoçamos na esplanada e foi mt agradável. Pratos bem confeccionados, o preço é normal para o tipo de pratos. Todos os empregados com quem falámos foram mt atenciosos. Experiência agradável."
positive,"Foi a segunda vez que pelo menos eu fui em Safara , e como sempre adorei . Especialmente o gaspacho maravilhoso . Sempre a voltar . Recomendo vivamente"
positive,"Óptima refeição - bons produtos, confecção esmerada, ambiente familiar. Atendimento rápido e simpático. Sala com boas condições e decoração singela."
positive,"Há alguns meses que não revisitava, mas fiquei desanimado porque a sala estava gelada e almocei sem conseguir tirar o casaco. O cachaço no forno estava um pouco rijo para o que é hábito servirem neste retaurante. Achei um pouco mais descuidado do que o normal, tanto no serviço como no conforto e comida. O preço também foi uma surpresa pq foi exagerado para o que foi servido. A ponderar nova visita!"
positive,"Fui pela primeira vez ao Arcada, levada por um familiar. O serviço de excelência e os maravilhosos pratos tradicionais alentejanos, confeccionados da forma mais genuína e autêntica, fizeram com que, em estando nas imediações, me desloque para ali degustar a sua bela ementa."
positive,"Pratos típicos alentejanos, comida caseira, óptimo vinho da casa, espaço agradável, Alentejo no seu melhor."
positive,"Excelente sabores típicos alentejanos, ótimas entradas (torresmos, linguiça assada) , Pratos: migas de espargos, de cogumelos e simples muito bem confeccionadas, cogumelos com ovos. Para finalizar uma boa sobremessa Mouse de chocolate."
positive,"Cozinha tradicional do Alentejo, com muita qualidade e simpatia. Espargos com ovos, um dos pratos óptimos e simples da nossa cozinha tradicional. Pêras bêbadas para sobremesa. Todo muito bom!"
positive,"Resolvemos almoçar no Arcada por sugestão de alguém que é frequentador habitual do espaço e que afirmou que iríamos gostar. Realmente temos de concordar, gostámos mesmo, simpatia, espaço acolhedor, boa ementa, tudo impecável. Pratos tipicamente Alentejanos muito bem confeccionados, umas azeitonas de entrada, excelentes, o Muito bom, os ovos mexidos com espargos, as migas de espargos com bochechas de porco preto e o Molotof de caramelo, recomendo vivamente."
positive,"Cozinha tradicional alentejana genuína mesmo no coração do Alentejo e simpatia no atendimento. Como sempre, muito bom."
positive,"Na serena vila de Safara situa-se o restaurante Arcada, o gosto Alentejano, o sabor, a harmonia....gostei muito pela simpatia com que fomos recebidos, pelos pratos servidos e o vinho ao qual não resisti e tive que comprar uma box para trazer para casa, e sem À entrada fomos guiados à mesa reservada de forma muito simpática. Os torresmos que colocaram na mesa, assim que nos sentámos, eram de comer e chorar por mais, tanto que estava difícil prestar atenção ao menu. Finalmente, escolhemos o ensopado de borrego à pastora e Comida tipica, variada e bem confecionada. Servico optimo com empregados muito prestaveis e simpaticos.  Preco adequado."
negative,"O local passe despercebido, mas o restaurante apresenta uma ementa com excelente comida tipicamente local. O atendimento é profissional e atencioso. Recomendado, sem dúvida."
positive,"Comida tradicional muito bem confeccionada, pratos com doses simpáticas. É um restaurante 'sofisticad-ó-tradicional'."
positive,Prezo imenso a tradição alentejana e devo dizer que guisados baratos com carne gordurosa são exemplos de fatores que conduzem ao desvalorizamento da nossa bela região!!! Recomendaram-me este restaurante mas devo dizer que me ofendi quando o denominaram como referência gastronómica. Serviço simpático
positive,"Restaurante simpático, onde se come bem e barato. Comida típica e bom serviço. Vale a pena e fica mesmo no largo da aldeia."
positive,"O melhor do concelho de Moura, talvez do distrito de Beja. Tipicamente alentejano, excelente comida e atendimento, são os seus pontos fortes."
positive,"Comida típica alentejana, saborosa e num espaço com história! As arcadas no seu interior tornam-no acolhedor e típico. Com torresmos e azeitonas de entrada, optamos pela mista de carne de porco acompanhadas das tradicionais migas. Delicioso!"
positive,"Não é uma avaliação! É um pedido de correção: este restaurante é em Safara, Moura. Apesar da morada estar correta: Praça 25 de Abril, a localidade é Safara. Beja é o distrito. No entanto, aproveito para informar que é um excelente restaurante e tem perfil Restaurante pequeno mas muito agradável com o teto em arcadas, tipicamente alentejano. Comida tipicamente alentejana no seu melhor: torresmos do rissol, ovos com espargos, isto só para falar dalgumas entradas; pratos principais típicos e tradicionais excelentes; doces conventuais excelentes: nota 20! Fico surpreendida de ainda Estávamos vagando até Mosarraz, do Algarve, por alguns dias e dirigimos para a Safara sonolenta e encontramos este restaurante adorável com equipe adorável de ar-condicionado e comida deliciosa. Apenas 4 estrelas, porque fomos apenas uma vez."
