sentiment,review
positive,"A localização é excelente,  o pessoal super simpático e a comida era mto boa. A voltar de certeza! Aconselho!!!"
positive,Dou 3 estrelas porque acho que não dao muita atenção ao motivo de estarmos só mas isso foi o que pareceu a mim. Comida boa .. Bom espaço junto ao parque da Cidade com muito espaço.. Bonito
positive,Bom restaurante numa zona privilegiada de Beja. Tem uma boa esplanada em dias de calor. A comida é boa e os preços normais. O serviço foi um pouco demorado porque estava cheio. Aconselho a visita. Obrigado
positive,"Adorei a experiência de lá jantar. Comemos no exterior, virados para o espelho de água do Parque da Cidade. O serviço é competente e os pratos estavam muito bons (o bacalhau da casa e espetada de polvo). Belo restaurante para um relaxante convívio de amigos Localizado no Parque da Cidade, pode desfrutar da  refeição com uma vista sobre o lago e o espaço verde. Entradas com produtos frescos, desde torresmos alentejanos  a carne. Pratos simpáticos e atendimento correcto."
positive,"Paramos para almoçar, e encontramos um ambiente calmo e simpático. Muito amplo em tempos de espaço, cumprindo as normas da DGS. Empregados super simpáticos, e a comida estava divinal. Certamente iremos parar no futuro."
positive,"O atendimento foi 5 estrelas, os funcionários eram muito simpáticos e o Restaurante super limpo e amplo, cumprindo todas as normas da DGS. Relativamente à refeição, foi super rápido desde o momento em que fizemos o pedido até chegar à mesa e a comida estava maravilhosa. Preços em conta. Recomendo!"
positive,"Visitei o restaurante numa recente visita a Beja. Um ótimo almoço de casal. A comida era ótima, a qualidade da carne é excelente. Adorei as migas de espargos. Atendimento simpático. Cumpridas todas as regras de higienização face ao Covid. Recomendo a quem visite Beja."
positive,"Visitamos o restaurante numa recente visita a Beja. Atendimento simpático e rápido, bom ambiente e boa comida!"
positive,"Não foi a primeira vez que fui ao espelho d'agua, mas esta última superou tudo. Tanto na comida como no atendimento. Os preços são adequados."
positive,"Um ótimo jantar em família, a comida é ótima, a qualidade da carne é excelente, não tenho palavras para descrever as migas de espinafres e de espargos, divinais. Atendimento muito prestável, uma simpatia. Cumpridas todas as regras de higienização face ao Covid."
positive,"Chegamos tarde e mesmo assim atenderam-nos com toda a simpatia, comida muito saborosa e atendimento 5 estrelas. Parabéns a todo o Staff."
positive,"Numa passagem rápida por Beja, onde queríamos uma refeição rápida, já passando das 14h, acabamos por ter uma agradável surpresa ao chegar a este restaurante. Apesar de cheio e perto da hora de fecho, conseguiram arranjar uma mesa e servir bem. Pedimos posta, a carne Espaço agradável, boa comida. Pena que muitas vezes não tenha alguns dos pratos apresentados na ementa"
positive,"A comida é muito boa, mas o atendimento é bastante demorado. Sugiro que venham com bastante tempo e com vagar para esperar"
positive,"Deixa a desejar?.......... Este estabelecimento como qualquer outro tem horário de funcionamento. O cavalheiro, tendo sido informado do horário de abertura, não respeitou tal informação e entrou no estabelecimento, foi-lhe pedido que aguada-se, pois os funcionários estavam a preparar as mesas para o serviço.Entretanto foi-lhe Restaurante acima da média. Comida de excelente qualidade. Ambiente familiar. Atendimento simpatico e muito profissional. Quem passa por Beja deve vir conhecer este templo gastronomico inserido num espelho de agua que lhe dá o nome. Estão todos de parabéns ( colaboradores, gerência e proprietarios)."
positive,É sempre bom regressar a este restaurante. Muito bom serviço e sopa de cação e migas de espargos com carne de alguidar fabulosas. Aconselho
