sentiment,review
positive,"Num bairro de Beja encontra-se este restaurante com esplanada e sala mediana. Carta com muitas sugestões de entradas, petiscos e especialidades regionais, confeccionadas com respeito pelos sabores naturais. Cozinha de parabéns! Sobremesas regionais ao melhor nível. Serviço regular. Boa relação preço-qualidade. A repetir com gosto."
positive,"Não se deixem intimidar pelo aspecto do restaurante. Comida ao nível de uma estrela Michelin. Bem confecionada, sabor maravilhoso. Nunca tinha comido umas costoletas de borrego tão boas. Tudo maravilhoso. Que dizer das sobremesas simplesmente espectaculares, diferentes e de sabor divinal. Doses que dão para..."
positive,"duas pessoas, embora sendo individuais. Serviço simpático e pronto. O espaço não é condizente com a delícia da comida. Aconselho vivamente para almoçar ou jantar."
positive,"Cozinhar divinamente, sem dúvida é uma arte! Nível de estrela Michelin e preço normal! Só retiraria a TV da sala, mas isso faz parte da cultura portuguesa!!!"
positive,"Restaurante com um ementa vasta e recheada de produtos de qualidade, as vieiras, o biqueirão são exemplos de entradas excepcionais, o choco frito, os risotos, a vazia entre outros são sempre boas opções, as sobremesas ficam sempre ao critério do Sr Jose porque conta sempre..."
positive,"com uma agradável surpresa, nesta época tem um crunble de marmelo top"
positive,"Fomos atendidos por Marcelo, grande conhecedor dos pontos turísticos e históricos de Beja. Os pratos tem ótima apresentação e sabor. Ótima carta de vinhos. Recomendo."
positive,Simplesmente top.... comida excelente... funcionários muito simpáticos.... e local muito agradável para um bom momento em família ou amigos.
positive,Comida e quantidade excelente. Preço adequado ao que é oferecido. Só é pena a demora mas é compensada pelo repasto. Recomendo
positive,"Comida fabulosa! Gostei bastante do ambiente, do serviço, da oferta gastronómica.  A marcação da reseeva foi fácil. Os pratos demoraram um pouco e ficamos perto da cozinha tendo saidobcom odor na roupa. Vou voltar seguramente."
positive,"Uma surpresa muito, muito boa! Tudo 5 estrelas desde o atendimento à comida que se eleva à de um restaurante premium. Não se deixem enganar pelo aspecto normal do restaurante porque tudo resto é excelente! Desde as entradas à sobremesa, os sabores apresentados são surpreendentes..."
positive,e o preço muito acessível! A garrafeira também dispõe de ótimos vinhos com uma grande seleção. Quando voltar a visitar Beja voltarei de certeza 
positive,"Se procuram uma refeição sensacional, fugindo ao padrão da zona, mas também com pratos reconfortantes, este é um local a visitar, desde as entradas até às sobremesas, passando pela vasta carta de vinhos, certamente não se irão desiludir. Como já mencionado 'não se julgam os..."
positive,livros pelas capas'. Parabéns para o chefe e toda a equipa.
positive,"Tudo, mas mesmo tudo tocou na perfeição,desde a simpatia e etiqueta do empregados, à oferta dos pratos e principalmente claro a confecção dos mesmos - Divinal!!"
positive,Uma experiência de sabores com o acompanhamento de um bom vinho. Quem vê por fora não sabe o que perde. Restaurante com uma enorme garrafeira e de qualidade diga se de passagem. Staff atencioso. O emprego demonstro saber como eram feitos os pratos.
positive,Muito agradável o jantar e o atendimento. Recomendo seriamente este estabelecimento. Experiência para repetir com toda a certeza.
positive,"Já almocei e jantei várias vezes no Íntimo e faço-o quase sempre quando vou a Beja. Hoje foi um almoço já tardio, com a casa cheia - o que diz logo que este restaurante tem reputação - e foi tudo excelente. A comida, o atendimento..."
positive,Mesmo sem reserva fomos muito bem recebidos pelo staff (Rute e Marcelo se não estou em erro...). Um restaurante super tranquilo e a comida é 5 estrelas!! Quando voltar espero que haja piano!!
positive,"O jantar estava incrível, de longe o melhor restaurante em Beja Vale bastante a pena considerando a qualidade da comida. Staff bastante simpático e dedicado."
positive,Excelente a comida e o serviço!!! Estava tudo muito bom!!! Recomendo os chocos fritos e a carne de porco com camarão tigre e migas!!!
positive,"Comida: muito boa, no geral, mas um dos pratos (peixe galo com arroz de lingueirão) um tanto sensaborão e fora do ponto. Serviço: razoável, sendo que retirar os talheres das entradas dos pratos sujos e colocá-los sobre a toalha de papel foi bastante desagradável, já..."
positive,"Comida extremamente esmerada na confeção. Excelentes entradas, a destacar as vieiras e os biqueirões. Uma carta bastante variada passando pelo peixe (atum delicioso, lulas divinais), a carne (picanha no ponto e de excelente qualidade, carne de porco faz justiça ao Alentejo), sobremesas muito boas e..."
positive,"Por fora, uma normal esplanada de um qualquer café, mas ao entrar descobrimos um ambiente acolhedor, requintado q.b. e, logo na porta, a simpatia de quem nos atendeu. Só pela amabilidade de todos, já seria de voltar e depois o jantar foi excelente! Comida ótima,..."
positive,Restaurante em Beja com excelente comida e Doses muito bem servidas . Fomos muito bem atendidos! Recomendo vivamente
positive,"Comida muito boa, feita com muito cuidado. o atendimento é excelente. muita simpatia dos colaboradores. Restaurante com requinte."
positive,"Num espaço despretensioso, encontramos um staff simpático, sincero e atento. A comida é óptima e servida em  doses generosas. Boas opções para bebidas. Sobremesas caseiras deliciosas. Uma excelente opção em Beja."
positive,Todos os pratos muito bem serviços e deliciosos! Recomendo vivamente as migas de espargos com secretos de porco preto! Choco frito e risoto de camarão igualmente saborosos. Distanciamento entre mesas super confortável! Recomendamos vivamente!
positive,Vim a este restaurante com uns amigos que já são fãs e clientes habituais. Uma surpresa fabulosa. Apesar de parecer ser caro as doses são bem servidas e o serviço é de 5 estrelas
positive,"A comida estava maravilhosa. Os diversos pratos que saboreei estavam maravilhosos. O serviço de mesa impecável. Um agradecimento a todos pela simpatia. Nesta semana em que estive em Beja, pude comprovar várias vezes a excelência do serviço prestado. Bem hajam. Abraço Francisco"
positive,"Excelente  localização, fácil de estacionar, comida muito bem confeccionada, apresentação excelente, tudo o que vem da cozinha, é maravilhoso, e a simpatia das pessoas ajuda e muito a repetir sem qualquer dúvida"
positive,"Ontem, um jantar a 2 neste espaço Íntimo. Tudo 5*, desde a Sangria, aos filetes peixe galo com Risoto, às trufas. Mas o camarão frito estava fora de escala. E peçam com o molho tradicional, que o picante sem ser exagerado, dá aquela 6a estrela."
positive,A comida estava divinal. O trio de porco iberico e o peixe galo com risotto excepcionais. O serviço de mesa impecável. Um agradecimento à Rute pela simpatia!!!
positive,Comida excelente e atendimento excepcional! Uma das coisas que prezo num bom restaurante é a simpatia e disponibilidade que o staff tem para com os seus clientes. Aconselho vivamente as lulas fritas com batata e o lombo de atum com ananás.
positive,"Restaurante de qualidade, juntando a gastronomia alentejana com aposta na apresentação e elaboração/ inovação. Boas opções, simpatia no atendimento. Várias soluções bebidas e sugestões. Pratos boa confecção com dose avantajada, algumas para mais de um. Peixe rei, trilogia porco preto, filete corvina, maminha recomendamos Esplanada...."
