sentiment,review
positive,"Atendimento óptimo, empregados muito Simpáticos e atenciosos Comida optima e saborosa, da carne ao peixe Preços muito bons"
positive,"Mesmo em momentos difíceis (covids e take aways), Sr António e sua equipa sempre disponível para satisfazer o cliente. comida muito boa! Vale 6*. Continuem assim! mais uma vez obrigado!!"
positive,Este restaurante tem menu infantil o que nos incentivou a entrar. O serviço é feito com simpatia e prontidão. Eu e a minha filha gostamos e pretendemos voltar.
positive,"Apesar de ser um pouco demorado, a comida estava ótima, o atendimento muito simpático e familiar. A sala é muito caseira e o ambiente agradável. Recomendo a toda a gente que aqui vier."
positive,"um espaço muito agradável na cidade de Beja, com um menu interessante. Tem comida típica alentejana mas também é um local bom para comer uma francesinha."
negative,"A comida não é nada de especial. O empregado foi indelicado. Tratava-se de um aniversário e este foi muito rude. Quando se presta um serviço, as simpatia, delicadeza e boa educação são essenciais! Não volto."
positive,"Staff impecável,  boa apresentação  e preços  convidativos. À  primeira vista parece daqueles restaurantes carissimos, entramos e.....vemos que é  tudo uma questão  de bom gosto! Boas entradas, pão  delicioso e comida bem confeccionada. Foi uma surpresa muito agradável,  na proxima vez que voltar a Beja,  certamente que voltarei."
positive,Notamos que muitos dos moradores de Beja vinham aqui para comer e decidimos também. Achei a comida bem feita típica alentejana.
positive,"Fomos ao almoço sem saber bem como ia ser... pedimos uma espetada de porco preto e umas tirinhas de choco à setubalense. A espetada vinha com camarões que já deviam ter uns meses congelados já que o aspecto era tão mau, ainda me aventurei a comer um mas deixei logo o outro de lado. A carne tinha sido marinada com pimentão ou algo semelhante e não sabia bem. As batatas da espetada sabiam a choco. O choco parecia pastilha elástica já que os pedaços de choco eram enormes e a tempura apesar de não ser má era pesada demais. Bebemos o vinho da casa que pelo preço é óptimo, o pão era formidável assim como as azeitonas e os senhores até eram simpáticos. No entanto, pagámos demais para o pouco que conseguimos comer... deixámos quase tudo no prato e só queríamos sair dali por causa da desilusão."
positive,"Primeira vez neste restaurante e foi uma surpresa, para além de relativamente barato a qualidade que apresentante é formidável! Equipa de sala simpática e atenciosa! Experiência a repetir!"
positive,"Espaço acolhedor e boa comida, não só tipica alentejana, como as outras. Simpatia dos empregados. Espaço bom para jantares convivios"
positive,"Quando se vai a um restaurante sem referências fiáveis sucedem azares... foi o que me sucedeu a ir a este restaurante. Pedi um bife da casa por ser, em princípio uma escolha certa. A família escolheu entre peixe grelhado e secretos de porco. O bife Restaurante tradicional. Cozinha regional e internacional. Ao almoço funcional, rápido e adequado quanto aos pratos do dia, os restantes mais demorados (demasiado). Atendimento simpático e competente. Excelente bife à café. Muito acima do normal para grupos com menu previamente combinado - qualidade alta e preço Comida tradicional muito saborosa, empregados muito simpáticos e atenciosos, serviço rápido e bom preço."
positive,"Um espaço normal mas com um bom nível de atendimento, e uma cozinha simples mas muito bem confeccionada com sabores de excelência. Para quem não é da terra, como eu, adorei e recomendo. EXCELENTE relação qualidade preço. Vou voltar."
positive,"Encontramos este restaurante quase por acaso, mas em boa hora. O servico e rapido e a qualidade acima da media. Os funcionarios sao eficientes, atentos e prestaveis. O preco foi muito acessivel tendo em conta o que foi servido e a qualidade do mesmo"
positive,"Comida tradicional portuguesa, staff muito simpatico e relaçao qualidade-preco optima. Aconselho a fazer reserva pois é bastante movimentado."
positive,"É aconselhável chegar cedo, preços acessíveis com qualidade razoável, pratos típicos da região, bom atendimento. Boa qualidade preço."
positive,Um restaurante simpático mas que podia ser um pouco melhor em termos de demora nos pratos mas tirando isso . Simpática e confecção excelente .
positive,Comida muito boa. Pratos típicos da região. Excelente relação qualidade preço. Very good food. Excellent value for money.
positive,Refeiçoes tipicas alentejanas. A comida é boa e com qualidade. Os funcionários tem um bom atendimento. Boa relação qualidade preço. Entre muitos pratos sugiro migas de tomate com camarão.
positive,"Refeições sempre deliciosas, óptimo atendimento, e a relação qualidade/preço é realmente muito boa... É um dos meus restaurantes de eleição e volto semrpe lá, tanto para jantares com amigos, como para jantares em família!"
positive,Adorei simpatia dos empregados e comida mt boa!!!! Lugar a aconselhar Ementa mt boa tornasse difícil escolher entre tanta coisa boa
positive,Qualidade de serviço simpatia acima de tudo e comida de qualidade vou repetir Boa carne bons vinhos açorda de marisco especial
positive,"Conheço bem a maioria dos pratos da ementa, muito bem confecionados, em boa quantidade e a preços muito acessíveis. Existem sempre várias opções de sobremesa (o cheesecake de frutos silvestres é ótimo). O atendimento é excelente."
positive,"Este Restaurante têm uma ementa bastante variada e por esse motivo a escolha é ampla, o ambiente é descontraido, bom serviço de mesa, comida regional e saborosa. Preços são adequados aos pratos, bom ambiente é isso que o cliente procura. Este restaurante está quase sempre Restaurante familiar agradável onde se come bem e a um preço acessível. Equipa bastante simpática e prestável."
positive,"Infelizmente, este restaurante foi fechado para férias durante a maior parte da nossa estadia em Beja, ou teríamos ido mais vezes. Muito popular entre os habitantes locais. O nosso jantar (porco grelhado e pescada com molho de camarão) foi excelente, e o serviço muito amigável. Com meio litro de vinho, a conta chegou a menos de 20 euros."
