sentiment,review
positive,Fomos a este restaurante duas vezes. A primeira até achamos mais ou menos mas a segunda vez a comida não era tão boa e o Bacalhau à Braz para o meu filho estava intragável. Acabamos por fica um pouco desapontados com a comida. O espaço é simples e é uma solução para quem queira almoçar e esteja na zona mas sempre grande expetativa. O preço é aceitável.
positive,"Pedimos a sopa de cação e bife que acompanhou com batata frita e migas. Doses muito generosas e bem confecionadas. Tudo saboroso. De sobremesa, sericaia e mousse - ambos deliciosos. Vinho da casa e cafés. Preço justo. Para 3 pessoas 45 euros. A repetir! Recomendo!"
positive,"Excelente restaurante para quem gosta da típica comida alentejana. Açorda de bacalhau dos deuses, migas divinais ficou apenas por provar a cericaia. Simplicidade e simpatia de todos. Super Recomendo. Voltaremos sem dúvida."
positive,"Numa visita ao Alentejo, o almoço foi no Sabores do Monte.. comida típica alentejana e muito bem confeccionada e a preços muito simpáticos. Irei voltar fiquei rendida e quem diria uma bela surpresa no meio de um insulado monte Alentejano."
positive,"Muito perto do hotel Vila Galé Clube de Campo, e vale muito a pena.  Tudo muito bom incluindo o vinho da casa. Almoçamos 2 vezes, a sopa de toucinho ( tomate), açorda de bacalhau, plumas e migas, tudo muito muito bom."
positive,"O único restaurante na Mina da Juliana, mas a visita vale bastante a pena. As doses são muito bem servidas e de bastabte qualidade. O atendimento é muito atencioso. Vale a pena a visita."
positive,"Não procura ser um espaço pretensioso: tem comida saborosa, bem confecionada, com opções sobretudo regionais. As diferentes carnes são muito boas! As opções de peixe são muito limitadas (sim, ninguém vai para o interior alentejano à espera de comer carne, mas a verdade é que este restaurante é uma excelente alternativa para os jantares de quem está alojado no Vila Galé Clube de Campo e, por isso, sente a falta de ter mais algumas opções de peixe). Jantámos 2 adultos e 2 crianças por 37 a 40 euros."
negative,"Comida com muito boa confecção, tudo caseiro, até o pão e feito pelos próprios.  Rápidos no atendimento e na entrega dos pratos. No final tem uma ginginha caseira, que é divinal. Recomendo sem dúvida.  Atendimentos 5 * ."
positive,"Restaurante de excelência à gastronomia alentejana. Carta não muito variada, mas com muito boa comida e serviço. A repetir com toda a certeza."
positive,"Atendimento Muito Simpático e atencioso , local despretensioso . Comida local muito bem confeccionada. Voltámos várias vezes ."
positive,"Localizado em Santa Vitória, zona rural e típica, encontra-se este restaurante onde comer bem é cartão de visita. Um pão feito no restaurante como á muito não tinha o prazer de comer, acompanhado por azeitonas em alho espetaculares. As costeletas de borrego e os abanicos Muito bom! Plumas e secretos muito bons ! Vale a pena , quem estiver na área vale a pena experimentar ! Ambiente descontraído , atendimento eficiente , fácil estacionamento ."
positive,Muito boa alternativa ao Vila Galé Beja. A 3 km do aldeamento tem umas plumas grelhadas muito boas. Acompanha com uma barata frita caseira e uma óptica salada. Excelente relação preço - qualidade.
positive,"Restaurante familiar de qualidade acima do comum... Assim que vi a carne de porco com migas na ementa...já não podia escolher mais nada... Ainda recordo o sabor daquelas migas...e a carne, tenra que estava...nem sei como escrever ou dizer... O serviço para além se óptimo...a Ambiente familiar e comida alentejana do melhor. Carne de porco preto que não acredito que se encontre melhor noutro sítio e as migas são inesquecíveis e recomendo."
negative,"Restaurante próximo do Hotel Vila Galé Clube de Campo. Simpático, com atendimento eficiente, comida normal e despretensiosa. Preço adequado."
positive,"Lugar despretensioso, com comida simples e saborosa. Um regalo para o paladar, acompanhado com um serviço com simpatia. Bom vinio da casa"
positive,Adoramos almoçar neste restaurante partindo da nossa estadia no Vila Galé. Restaurante onde de sente a atenção aos detalhes mas que guarda uma simplicidade e autenticidade da regiao. Qualidade preço imbátivel e bom vinho da casa.
positive,Estávamos de passagem e “tropeçamos” no restaurante. Ainda bem. A comida estava óptima. A próxima visita será “de propósito”.
positive,"Muito bons Abanicos de Porco Preto. Vinho da Casa bastante agradável. Espaço sossegado, não sei como será em Agosto."
positive,Boas entradas. A comida que pedimos cumpriu. Atendimento com simpatia. Excelente para almoço rápido.
positive,"Restaurante cheio devido a uma festa na sala principal. Estava uma mesa livre numa sala anexa e outra na explanada mas devido ao elevado trabalho que tinham simplesmente disseram que essas mesas estavam reservadas. Não estava ninguém á espera, éramos só um casal com um Boa comida, pouca variedade, muito caro para o restaurante que é, é um prato normal de carne grelhada, com bons ingredientes, mas em que nada justifica o preço exorbitante de quase 50 euros para três pessoas, com poucas entradas, e dois nem comeram sobremesa"
positive,"Adorei tudo! Óptimo serviço com profissionais impecáveis. Comida muito bem confeccionada, óptima. Voltarei de certeza!"
positive,"Comi uma excelente açorda de Bacalhau e uma Migas magnificas. Experiência a repetir, desta vez levo mais pessoas."
positive,"Almoço típico alentejano, confecionado com muita qualidade e servido com grande simpatia. Relação preço qualidade muito boa. Recomendo"
positive,"Almoçamos muito bem, comida alentejana bem confecionada e simpatia no atendimento. Recomendamos,preço acessível."
positive,Comi neste restaurante uma das melhores migas da minha vida. Atendimento com simpatia e ambiente acolhedor.
positive,"Excelente atendimento, e uma comida maravilhosa. Voltaremos, sem dúvida. O local é muito acolhedor e impecável."
negative,Trata-se de um pequeno restaurante que também é café. A ementa é composto por petiscos e por pratos típicos. O atendimento é simpático e a comida muito saborosa.
positive,"Comida muito boa, típica do Alentejo. Staff muito simpático e atencioso! Sobremesas muito boas, em especial, a mousse de amendoim. Preços acessíveis! Recomendo :)"
positive,Restaurante pequeno mas com ambiente e decorações mesmo à interior do país. A comida estava excelente e as doses muito bem servidas! Menu do dia mas também têm lista. Variedade de sobremesas. Preços acessíveis. Recomendo.
positive,Restaurante bem decorado com um staff simpático e atencioso. Comida extraordinária preços acessíveis. Mousse de amendoim de outro mundo (deliciosa) Muitos parabéns a sra Vânia
positive,"O Restaurantes estava cheio, mas assim que tivemos mesa, foi rápido e eficiente. A comida estava muito bem confeccionada e saborosa. Acessível ao bolso de todos."
positive,"Espaço interior bem decorado e empregados muito simpáticos. A comida é bem confecionada, doses generosas e preço bastante acessível. Recomendo vivamente"
positive,Restaurante muito bom e muito simpáticos. Dose muito bem servida e uns doces de fazer água na boca. Bom preço.
positive,"Restaurante típico do Alentejo com um excelente atendimento. Abanicos de Porco Preto na grelha e um bitoque de vitela deliciosos. Ambos os pratos acompanhados por salada, arroz e umas batatas fritas caseiras excelentes. Recomendo vivamente."
positive,"Gostamos imenso do espaço, ótimo atendimento e a qualidade da comida é excelente e ótima relação qualidade/preço!"
positive,Comida maravilhosa e atendimento excelente! Ótimo para jantar com amigos e família. De certo que voltarei.
positive,Muito bom! Aconselho plenamente este restaurante com óptima gastronomia!!! Restaurante top com óptimo serviço!!
positive,"Espaço agradável, bom ambiente, boa comida, bom serviço e simpatia Aconselho vivamente a visitar! Muito bom"
positive,"Restaurante muito bem cuidado, empregados muito simpáticos e a comida é maravilhosa! Muito obrigada à D. Vânia e à sua familia pelas refeições no Sabores do Monte."
positive,Comida típica tradicional muito bem confecionada. Serviço atencioso e genuinamente simpatico. Otimo preço em relação a qualidade.
positive,Das 2 x foram fantásticos. Muito bom mesmo Sopa de cação e sobremesas incríveis Para os miúdos também há boas opções
positive,"Empregados simpaticos, ambiente agradável e comida maravilhosa  o preço  acessivel Simplesmente magnifico Aconselho a todos Espero voltar brevemente"
positive,"Ementa ótima, sobremesas excecionais, atendimento muito simpático e atencioso, preço bastante acessível"
positive,"Comida maravilhosa, doces grandes e deliciosas. Comi uma açorda de alho com  bacalhau e  uns maravilhosos secretos de porco preto grelhados, e para a sobremesa um bolo real alentejano de comer e chorar por mais Estava tudo maravilhoso e o preço muito assecivel Espero voltar Bom e simpático atendimento, comida boa, mas sem maiores qualidades, pouca opções de vinhos, boa sobremesa, preços bastantes acessíveis e porções fartas."
positive,"Podemos comecar a falar pelo fim... preço vrs. Qualidade bastante aceitável, mas tinha muitas expetativas em relação a este restaurante. Comi açorda de bacalhau, mas achei um pouco deslavadas, já comi bem melhores. Migas com entrecosto e carne do alguidar estavam boas."
positive,Foi a segunda vez que almocei neste restaurante. Das duas vezes gostei bastante. A comida é caseira. As sobremesas são muito boas. Excelente relação qualidade/preço.
positive,Restaurante simples mas muito bom Restaurante familiar com boa comida e preços muito acessíveis Uma excelente opção para quem fica hospedado no vila gale ir almoçar e jantar Qualidade e simpatia garantidas Sobremesas ótimas
positive,"Excelente restaurante, muito perto de vários hotéis. Comida caseira de qualidade e pessoal super simpático e atencioso. Preços muito em conta. A repetir certamente."
positive,Comida caseira e gostosa. Estávamos em um hotel próximo e fomos indicados a esse restaurante para o almoço. Um bom custo x benefício.
positive,Restaurante muito acolhedor. Pratos tipicamente alentejanos de boa qualidade e bom preço! Excelente opção para levar a família a jantar fora! Experiência a repetir!
positive,"Restaurante discreto e sem grandes decorações e pormenores apelativos, mas com uma comida bastante saborosa, carta de vinhos boa e atendimento simpático."
positive,"É um restaurante tipo alentejano perto do vila galé clube de campo Com um excelente atendimento Comida bastante boa destaco as migas com abanicos de porco preto,e a açorda de bacalhau que estavam maravilhosa doses grandes e a bom preço ACONSELHO e espero voltar brevemente"
positive,"Jantar tardio mas fomos muito bem recebidos, estávamos hospedados na Casa do Roxo e foi-nos recomendado pelo Sr. Jorge este restaurante. Comemos extremamente bem e fomos sempre muito bem atendidos apesar de já ser tarde. Destaco o pão recheado que é divinal. Para jantar pedimos Ficámos hospedados na Casa do Roxo e fizemos aqui a maioria das refeições. Excelente atendimento e comida saborosa e em doses generosas. Destaco o pão recheado, a açorda de bacalhau, a sopa de cação, os abanicos, a sericaia e baba de camelo. A repetir um Opção bastante recomendável para quem está no Vila Galé. Refeições económicas e com qualidade qb. Convém reservar previamente."
positive,Excelente alternativa para quem está no Vila Gale Clube de Campo. Os abanicos de porco preto são deliciosos!!!!
positive,"É um restaurante com espaço muito agradável, a comida é de qualidade principalmente os grelhados de porco preto. Tem uma excelente relação qualidade-preço. Para quem fica no hotel é uma boa alternativa para comer."
positive,"Trata-se de um restaurante muito próximo do Clube de Campo Vila Galé, optima alternativa ao restaurante do empreendimento Vila Galé, sem ter de conduzir muito. Comida  saborosa parece que estamos a comer em casa. Também muita simpatia no atendimento. Obrigada pelo jantar proporcionado."
positive,Restaurante familiar com refeições caseiras e muito saborosas. Os abanicos (semelhante aos secretos de porco preto) são deliciosos.
positive,"Foi aconselhado pelo pessoal do hotel Vila Galé, restaurante simples, com um atendimento afável, com magníficas entradas neste caso uma tábua de queijos e enchidos da região divinal. Uma sopa de cação com o verdadeiro sabor Alentejano. E por fim uns grelhados, onde destaco os Um bom restaurante para quem está hospedado no Vila Gale Beja. Comida agradável e preço bastante em conta"
positive,"As avaliações vista aqui no trip não enganão, excelente comida de qualidade superior mista de porco preto com migas que estavam um espetáculo muito bem feitas e mesmo ao meu gosto a fazer lembrar as visitas a terra, é a comida das avós e tias, Uma boa aposta para quem está hospedado no Vila Gale Beja. Comida agradável e preço bastante em  conta"
positive,"Servico rapido Empregados prestaveis e simpaticos A comida caseira deliciosa desde as entradas - experimentem ovos com espargos- aos pratos principais - bacalhau com espinafres  ou migas com lagartos de porco preto- sem esquecer as sobremesas - doce da casa divinal ou o caseiro bolo Comida caseira deliciosa! Almocei e jantei neste restaurante durante 1 semana e adorei todos os pratos! Pessoas muito simpáticas e educadas, preço acessível e bom ambiente! Da próxima vez que andar por perto irei voltar certamente!"
positive,Estava tudo espetacular.  Sopas de Cação aconselho vivamente. A preços super acessíveis. Comida típica alentejana ao mais alto nivel.
positive,"Depois de passar pelo Vila Galé de Beja, paramos neste restaurante para almoçar. De pressa acabou por encher, visto ser um espaço reduzido. As sopas estavam muito boas mas os escalopes de frango, nem por isso."
positive,"Após uma chegada tardia ao Hotel Vila Galé Clube de Campo, eis uma muito boa alternativa para almoço. Carne de muito boa qualidade (Quer a entremeada de novilho, quer os secretos de porco preto), com doses em quantidade considerável. Uma ementa, no seu todo, muito A caminho do Vila Galé Clube de Campo e já chegando tarde, optámos por comer aqui. Fomos muito bem atendidos, com muita simpatia e comida muito bem confeccionada. A ginjinha que nos ofereceram no fim, foi a cereja no cimo do bolo. Recomendo."
positive,Apesar de ser simples e pequeno as doses são muito generosas e a comida é muito saborosa. O staff é também muito atencioso. Parabéns
positive,"Comida de muita qualidade num espaço fantástico! Por fora, uma casinha típica e cheia de charme, muito cuidada e com pormenores revestidos de encanto. Por dentro, existe um contraste: puxa-nos para o moderno e há um largo conjunto de mimos para o cliente! Os pormenores É uma ótima opção para quem está hospedado no hotel Vila Galé Clube de Campo de forma a fugir aos preços mais inflacionados do mesmo. A comida é excelente, simples mas com sabor. A famelga comeu uma jardineira de novilho que parecia comidinha da avó Muito conveniente para os hospedes do Hotel Vila Galé Clube de Campo (dai o facto encontrar 'vizinhos' de quarto ou piscina...). Boa mesa para um preço muito correcto. Serviço bom."
positive,Um restaurante de aldeia com pratos simples mas muito bem confeccionados. Pessoal muito simpático e atencioso. Uma excelente alternativa para quem está de férias na zona e não pretende se deslocar à cidade mais próxima.
positive,"Muito agradável, comida simples, grelhados e regional, muito bem confeccionado e fresca. Sopas sempre excelentes para as crianças também. Serviço muito agradável e simpático. Penso voltar."
positive,"Fomos lá parar quando estivemos no clube de campo. A comida é excelente, melhor confecionada e muito mais económico que o dito hotel. Os grelhados são óptimos."
