sentiment,review
positive,Tanto as pizzas como as massas sao divinais e os pratos sao bem servidos. A massa das pizzas e fina e macia e o sabor e de crescer agua na boca. Costuma estar cheio. Boa relacao qualidade/preco. Recomendo.
negative,"Numero de telefone e o 284389146, este e o numero para o qual pode encomendar comida e reservar mesas, obrigado"
positive,A comida e muito boa e muito bem confeccionada mas o servico e muito lento. Tinhamos reserva para as 13.30 chegamos 5 minutos antes e so fomos servidos as 14.30.  Ate a sobremesa demoraram em servir. Estivemos 2 horas  no restaurante. E pena porque dada esta situacao nao da vontade de voltar.
negative,"Tentamos ligar desde as 18 ate 19 e mais , nao sei para que querem um numero de telefone se nao atendem os telefones."
positive,"Este restaurante tem empregados bons mas o chefe de sala e muito mau, Miguel mestre. Um dos empregados disse-nos as 21 horas que podiamos esperar e passado meia hora o chefe de sala veio nos dizer que a palavra do colega nao servia de nada e que a dele e que esta certa! Apesar da comida ser razoavelmente boa o chefe de sala e mal educado e pouco profissional!"
positive,"Para quem gosta de pizza, e sem duvida a melhor de beja. Os panados e os grelhados tambem sao muito bem confecionados. Precos acessiveis Excelente atendimento. Mesmo em dias que esta muita gente, o servico e o mais rapido dentro dos possiveis"
positive,"Para quem gosta de pizza vale muito a pena, muita variedade e precos acessiveis!tambem resulta muito bem  o take away. Com k bom tempo esplanada muito agradavel."
positive,Janto varias vezes neste restaurante e nao tem perdido qualidade ao longo dos anos! Recomendo bastante
positive,"Por um preco baixo (6-7), e servida uma pizza de 25 cm de diametro, de boa qualidade e sabor. Recomendo pizza da casa"
positive,"Boa qualidade, muita quantidade e excelente preco. Doses enormes a precos baixos. A comida e boa. Ementa variada."
positive,"Restaurante muito bom, sempre cheio por isso facam reserva. Doses generosas e o preco imbativel ! Os funcionarios sao muito simpaticos e o atendimento e rapido."
positive,Recomendo vivamente a visita. Pizzas de excelente qualidade e com precos muito acessiveis. Outros pratos para quem nao quer comida italiana.
negative,Restaurante simpatico. Doses bem servidas e qualidade da comida boa. Demora no atendimento. Boas sobremesas
positive,"Para mim a Pizza ria Milano tem de facto as melhores pizzas da cidade e arredores a muito bom preco, o servico resume-se a rapido. Sou cliente frequente e ainda nao experimentei servico dedicado, falta isso, a rapidez nao e tudo, a simpatia dedicada e Muito boa relacao preco qualidade. Grande variedade de pisas e massas. Boa carne. Nao vao conseguir acabar as doses"
positive,"Pratos bons, fartos e baratos. Meia porcao (dose) da perfeitamente para duas pessoas. Uma porcao inteira (apenas 1 ou 1,5 euro a mais) da para tres pessoas!"
positive,"Comida divinal, atendimento atencioso e profissional. Melhor qualidade/ preco e impossivel! A meia dose da quase para duas pessoas! Restaurante mto acolhedor e uma decoracao bonita, gostei! Sem duvida o restaurante a visitar quando for a Beja novamente.  Obrigado"
positive,"Pizza e pratos realmente deliciosos, foi o primeiro lugar em que comi em Beja e amei! Comi uma lasanha a bolonhesa divinal e as pizzas entao nem se fala!A pizza de camarao e mesmo uma delicia! Ah e nao esquecer de pedir como entrada um Optimas pizzas! Tambem serve outras comidas, nomeadamente bifes. Precos totalmente ajustados. Esta sempre cheio e nota-se que tem praticamente clientes locais, o que e sinal positivo."
positive,"Pizzas deliciosas, aconselho a de salmao, mas para alem disso tem umas saladas muitos boas, espaco interior e de esplanada, muito bom ambiente e servico muito rapido e simpatico."
positive,"He pa o que tenha a dizer e que e muita bom. Desde a comida a forma de estar destes senhores nesta casa.. servir bem com precos fantasticos.. boa apresentacao, bom servico, ar condicionado ligado e uma esplanada fenomenal.. passei por ca a ceeca de Tem as melhores pizzas, muito saborosas e bem recheadas!!! Os escalopes de frango grelhado sao uma opcao saudavel e deliciosa. As massas e saladas sao optimas. As doses sao muito bem servidas. Atendimento muito bom e funcionarios simpaticos."
positive,"Simpatia no atendimento, boa comida, com pratos maravilhosos que ultrapassam a ida a uma pizzaria para comer pizza ou massa, que aqui tambem sao maravilhosos! Nao se consegue resistir a um 'Terra e Mar' deliciosos com carne de porco preta saborosa e Gamba bem grelhada. Boas pizzas, muito rapido mesmo com o restaurante cheio. Staff muito simpatico e acolhedor. Espaco simpatico com uma boa esplanada para as noites de verao."
positive,"Apesar de ser uma Pizzaria, a oferta vai muito mais alem. Aconselho vivamente o bife na pedra... e fantastico e como sobremesa a panna cotta de mel e nozes. Top!!!"
positive,Optimo ambiente. Excelente a qualidade da comida e a grande variedade. Empregados extremamente atenciosos e com total disponibilidade. Precos muito bons.
positive,Nesta pizzeria tudo o que awui se come e bom. Ja sou cliente ha varios anos e e impressionante a relacao qualidade preco. Doses industriais a precos acessiveis. Staff super simpatico. Top mesmo
positive,"Espaco agradavel bem como staff simpatico e prestavel, as pizzas sao uma das melhores que ja comi, massa fininha e muito bem confeccionadas. Pelo que vi ao meu redor, outros pratos me fizeram agua na boca. O esparguete a bolonhesa da minha filha estava muito Pizzas variadas, pastas, saladas e ate um belo Terra & Mar ou mesmo um Naco na Pedra. Atendimento muito simpatico mas devido a qualidade com precos acessiveis, esta quase sempre lotada o que implica uns minutos de espera tudo se resolve. Tambem serve para fora."
positive,Para uma pizzaria e bastante agradavel pratos acessiveis. Espaco interior um pouco pequeno mas acolhedor e exterior um pouco apertado.
negative,As pizzas sao muito grandes e os empregados sao muito simpaticos mas em termos de sabor deixou muito a desejar.
positive,Para uma pizzeria e bastante agradavel prwcos acessiveis doces generosas. Espaco interior e exterior um pouco apertado.
positive,"Reabriu no passado mes de Janeiro, com nova gerencia, a melhor pizzaria de Beja,  quer pelo rapido e atento servico, quer pela excelente cozinha, sendo de destacar, alem das saborosos pizzas, o prato de terra e mar (nacos de carne de porco preto gralhada com So tenho a dizer bem, em todos os aspectos, a comida e maravilhosa, as pizzas sao realmente de boa qualidade e quantidade. Mesmo com casa sempre cheia nunca demorou mais de 40 minutos a receber o pedido. Gosto do promenor de que os funcionario estejam Excelente pizzaria, otimas pizzas e bem saborosas ao toque de Italia. Pizzeiro agil e rapido face as filas para uma noite de sabado. Deu para observar um grande trabalho e  eficiencia de toda a equipa ao qual resultaram pizzas saborosas. Recomendamos e agradecidos da mesa Muito bom, atendimento rapido, comida deliciosa e a um bom preco atenciosos no atendimento, recomenda-se pao de alho a casa"
positive,"pizaria com muito bom servico, tanto no restaurante como no take away. Pizas excelentes em sabor e apresentacao"
positive,"Cometi o erro de pedir massa com frutos do mar a casa, trouxeram-me um prato cheio de massa demasiado cozida, sensabor, com varios frutos do mar acabados de descongelar por cima e com um fio de azeite. Servico pessimo, pedi varias vezes uma cerveja, tive Das melhores casas de restauracao de Beja. doses bem servidas, num custo bastante acessivel. apenas um aspeto negativo - barulhento e muito ao despachar. mas recomendo pela qualidade da comida"
positive,"Bom atendimento, muito boa comida, bom preco. Dos meus restaurantes preferidos. Recomendo muito para quem quer qualidade, quantiade e bom preco"
positive,"Come-se bem a um preco economico. Pizzas e massas, mas tambem saladas, bifes, tem muito por onde escolher Doses muito grandes e Pizzas muito saborosas e bem recheadas.Ja vai precisando ser modernizado. Preco razoavel"
positive,"A comida e muito boa,tanto as pizzas como as massas. Atendimento geralmente rapido. Boa relacao qualidade preco."
positive,"So ha duas casas em Beja com boas pizzas.. A milano e a nossa escolha para um take away, uma vez que esta sempre cheia."
positive,"Fomos jantar a este local, pedimos pao de alho, pizza e massa. A comida e servida em grande quantidade (a massa da para dois a vontade), ficamos todos bem por 8 a 9 euros por pessoa, ainda sobrou. O pao de alho podia ser melhorado, Adorei as pizzas e o pao de alho, estava tudo 5 estrelas! Staff sempre impecavel :) Achei barato para o servico em questao o que e muito bom."
positive,"Restaurante barulhento com ambiente descontraido. As pizzas sao boas mas nao otimas. Nao gostei do pao de alho que e basicamente uma pizza so com queijo. A sangria tinha muito refrigerante... Os funcionarios sao rapidos e prestaveis. Os precos sao ajustados. Cerca de 12 euros Restaurante com um ambiente agradavel e com um excelente servico, e uma boa relacao qualidade/preco. Nao existem pontos negativos a apontar!"
negative,"Preco qualidade muito bom Tanto as pizas como as pastas sao de excelente qualidade. O atendimento e tambem excelente. normalmente tem muita gente, mas tem muitos lugares, tanto no interior como na esplanada."
positive,"Simpatia no atendimento. Boa relacao  qualidade preco, mas nao  e  a verdadeira  comida italiana. Contudo  e  boa."
positive,"Para quem gosta de comida italina e de comer bem e a comida ser saborosa aconselho vivamente este local. Os funcionarios foram muito simpaticos e aconselho a irem cedo que e um espaco nao muito grande e enche com facilidade... tambem e normal devido a Comida deliciosa, de deixar agua na boca! Voltarei com toda a certeza. O atendimento poderia ser melhor."
negative,"As pizzas sem excecao sao perfeitas, ementa variada. Ambiente descontraido e alegre. Meu lugar de eleicao na regiao. Otima relacao custo x benefico."
positive,"Excelente pizzas e muito variadas. As massas sao igualmente boas, destancando a de natas e fiambre. Nos pratos de carne, destaco o fantastico bifinhos de frango grelhados. A dose e muito generosa e da facilmente para 2 pessoas. Quanto aos precos..sao otimos! Com cerca de Tem umas pizzas optimas e uma lasanha divinal.Bastante acessivel e com uma ementa variada. E um restaurante que as pessoas da zona frequentam regularmente"
positive,"Espaco muito agradavel com bom atendimento, boas pizzas e excelente preco. Espaco a repetir numa proxima oportunidade."
negative,"Acho que convem separar as aguas no que toca a este restaurante. Podemos avalia-lo pela sua comida de qualidade e pelos seus precos que saltam a vista por serem agradaveis. No que toca ao ambiente e ao servico, destaca-se o facto de qualquer pizza demorar Uma bela pizza, um excelente pao de alho, um sumo de laranja natural do melhor funcionarios simpaticos... Aconselho"
negative,"Restaurante simpatico para todas as idades. Pizzas excelentes , massas optimas e atencao cada dose da perfeitamente para duas pessoas. Preco muito em conta. Tem take away."
negative,"E um restaurante simpatico, com boas pizzas e a um preco muito acessivel. Uma pizza da perfeitamente para duas pessoas, e os pratos de massa dao para tres. Almocamos durante a semana e o restaurante estava cheio (tivemos de esperar por mesa)."
positive,"Perto do IPB, pizzas e massas excelentes e com precos bastante acessiveis para quem e estudante...Teem Take away... Recomendo o pao de alho com queijo Grandes doses, com qualidade. Tem outro tipo de pratos, restaurante italiano com muitas massas, e uma grande seleccao de pizzas!"
negative,Gostei bastante da pizza e vi passar massas com um aspeto delicioso e cujo tamanho das doses da perfeitamente para duas pessoas.
positive,Se querem comer pizza ou 1 dose chegar para 2 pessoas quica 3 este e o sitio certo.. comida muito bem confeccionada e pizzas de qualidade. Atendimento 5 estrelas. Recomendo
positive,"Boa comida, bom atendimento, boa localizacao. O espaco e agradavel  e as doses dos pratos rocam o exagero no tamanho.  Uma dose da para 2 pax esfomeadas"
positive,"Grande variedade de pratos na linha das pizzas e massas. Para entradas, um pao de alho vindo directamente do forno vem sempre a calhar. Possibilidade de pedir para levar os restos para casa, principalmente quando se come massas, as doses sao muito bem servidas."
positive,"Melhor local para comer pizza em Beja, sempre boas, sempre a um bom preco. Mesmo depois de tantos anos, mantem o bom servico. Recomendo a pizza de paio. Atencao a quem come pouco, uma dose de massa por exemplo e enorme :)"
positive,"As pizzas sao bem confeccionadas e generosas. O servico roca a perfeicao (e eficaz e rapido) O nivel excelente mantem-se ha anos. Cheguei por volta das  19h50  com a minha namorada, pedimos um pao de alho que estava muito saboroso e de dimensoes generosas, jantamos Com muito boa comida e atendimento e um local a repetir vezes sem conta. As massas e as pizzas sao o grande destaque. O preco esta dentro do que seria de esperar para um local com estas caracteristicas."
positive,Pizzas e nao so muito bem servicos e a precos acessiveis!! staff muito simpatico e atencioso!! Adoro o pao de alho e a lasanha!! Tambem ha saladas!!
positive,Mais um dia bem passado na pizzaria Milano. Agradeco a todo o staff pelo seu servico. Aconselho vivamente todos os pratos em especial o bife a Milano 5 star. Agradeco aos proprietarios pelo consentimento de poder levar o bolo de aniversario. Cantando os parabens em O prato forte e sem duvidas as pizas e as massas. As doses sao generosas e o preco bem acessivel. O servico e eficaz e rapido!
positive,"Comida muito boa com cheirinho a Italia.  Lotacao esgota muito rapido,  para apanhar mesa tem que se ir cedo, ambiente barulhento e pouco espacoso.  Com o bom tempo de aproveitar a esplanada no exterior."
positive,"O servico e rapido e as doses dos outros pratos alem de pizza sao bastante generosas. A pizza e muito boa, faz-nos voltar. Relacao qualidade-preco excelente."
positive,Um menu bastante variado com precos bastante acessiveis. As meias doses sao gigantes e a comida muito saborosa. O staff e muito simpatico e um local optimo para quem auer comer bem e pagar pouco. A repetir
positive,"A comida e excelente e servida em boa quantidade. Uma dose de massa ou de salada da perfeitamente para duas pessoas, para nao falar na pizza, claro. O atendimento e bom, mas muitas vezes demorado, devido a grande procura que existe. E normal a existencia Bom espaco, optima comida e atendimento exemplar. Precos bastante economicos e possui mais variedade de comidas sem ser pizza. Va com tempo para esperar por uma mesa, reserve se nao quer esperar, ou chegue cedo."
positive,"O restaurante que mais gostei na zona de Beja, nao tem so pizzas e os pratos de carne sao muitissimo bem servidos. A sangria e boa, o tiramisu e o cheesecake sao perfeitos."
