sentiment,review
positive,"O melhor restaurante da cidade, pelo menos no que a qualidade da comida diz respeito. Ja la estive 4 vezes e a satisfacao foi total em todas elas. Secretos com migas, sopas de cacao, cozido de grao, tudo muito agradavel e saboroso. As sobremesas (sericaia, pudim...) tambem sao muito boas. O atendimento connosco sempre fui eficaz e com muita simpatia. Voltaremos mais vezes, sempre que passarmos por Beja com tempo e apetite para uma refeicao."
positive,"Comida de qualidade, tipicamente alentejana, num ambiente familiar. Proprietaria bastante simpatica e atenciosa. Precos em conta."
positive,"Em primeiro comeco pela simpatia ao reservar mesa, a chegada que nao era bem a rua, voltei a ligar e a senhora ate eu chegar esteve comigo ao telefone a dar me indicacoes. Sentamo-nos a mesa reservada trouxe a carta perguntou sobre as entradas e couvet, um pao muito bom e as excelentes azeitonas, escolhemos Sopas de Cacao e Cozido de Grao. Tudo TOP.... As sopas de cacao no ponto com aquele cremosidade e o aroma brutal a coentros, o peixe no ponto. O cozido de grao, brutal sem palavras....falar deste prato e so indo e provar......muito bom. Tive o prazer de dar os parabens a senhora da sala e ao Chef da cozinha. Muito obrigado por fazerem gastronomia de verdade.. Adorei tudo neste restaurante/casa de pasto. Desde a comida regional deliciosa (aquela sopa de cacao e simplesmente deliciosa!) ao atendimento (os donos muito simpaticos e atenciosos). Estive 5 dias em Beja e este foi o unico restaurante que repeti! E quando regressar a esta cidade, este restaurante sera paragem obrigatoria!"
positive,"Espaco pequeno, mas acolhedor. Staff simpaticos e disponiveis. Entrada boa, tipica alentejana. Prato principal com dose a mais de sal."
positive,"Otima comida e atendimento tanto para nos como para o nosso filho. Precos justos para a qualidade. Muita simpatia, voltaremos certamente. Obrigado"
positive,"Comida saborosa, regional e sem pretensoes. Ele na cozinha, ela no atendimento. Profissionalismo e qualidade dis pratos. A nao perder em Beja"
positive,"Paramos em Beja em trabalho, almoco rapido, o cozido de grao e o arroz de polvo (pratos do dia) estavam divinais. De comer e chorar por mais! Staff super atencioso, servico rapido, e precos super acessiveis. Voltarei novamente de certeza!"
positive,Restaurante no centro da cidade com anfitrioes simpaticos. A Sra Tania fez-nos sentir em casa. Sopa de cacao estava divinal. Boa selecao de vinhos. A visitar de novo sem duvida.
positive,"Restaurante simples, mas com uma comida com um sabor maravilhoso. Atendimento : super simpaticos . O ano passado comi umas migas maravilhosas este ano fui para sopa de cacao e cozido de grao... tudo com tanto sabor.... delicioso As sobremesas nem se fala.... aquece a alma. Parabens a equipa."
positive,"Um atendimento de excelencia, sempre com simpatia e todo o cuidado. Comida honesta, com sabores genuinos, como os donos deste restaurante. Ja somos clientes ha alguns meses e nao desiludem! Para quem procura verdadeira cozinha alentejana, e visita obrigatoria em Beja!"
positive,"Adoramos o restaurante. Tudo muito limpo, a comida deliciosa, o atendimento 5 estrelas! Nem falo das sobremesas, que sao divinais. Recomendo."
positive,"Ao passar por Beja, viemos 'googlar"
positive,"penso que quem nos serviu foram os donos, pessoas amistosas e profissionais. Adorei as Migas... Arrisco-me a dizer que das melhores que ja comi. 5 estrelas. Esperamos um bocado Trata-se de um restaurante simples mas com uma comida caseira e especialmente bem confeccionada! Funcionaria muito delicada e eficiente. De entrada experimentamos um maravilhoso queijo fresco de cabra e um queijo gratinado com azeite e oregaos. Depois uma sopa de cacao , aveludada, de sabor Muito bom. .....Surpreendentemente Casa simples com comida muito bem confecionada e artigos de qualidade."
positive,"Comida tradicional do melhor. Porco preto grelhado, migas, tomatada, etc etc. Muito bom. Servico fantastico e acolhedor. Muito boa relacao qualidade/preco."
positive,"Muito bom servico , boa cozinha e ambiente muito agradavel grande simpatia para com os clientes recomendo uma visita."
positive,"Para alem do prato que estava simplesmente divinal, tenho a agradecer a simpatia de quem trabalha no espaco! Pessoas bastante afaveis, com o claro objetivo de deixar clientes satisfeitos. Muito obrigado, estou desejoso de regressar!"
positive,"De regresso a casa, feliz acaso encontrar este belo restaurante..... o churrasquinho de porco preto uma delicia"
positive,"Fantastico em tudo. A comida, a simpatia, o espaco... Sempre que voltar a Beja voltarei a este restaurante tambem."
positive,"Migas de coentros fantasticas!!! Simpatia e cuidado fenomenal em tempos de covid. Proxima paragem em Beja, voltamos!!"
positive,Atendimento simpatico.Comida feita na hora e bem confeccionada. Doses generosas.Tem meias doses que sao igualmente generosas.Preco agradavel. O espaco e um pouco frio e a precisar dalguma atencao para o tornar mais acolhedor.Merece esse esforco. E para voltar
positive,Comida caseira muito saborosa e a precos muito acessiveis! Simpatia no atendimento. Recomendo vivamente!
negative,"E impossivel nao gostar dos pratos do tem havondo, caseiros e bem confecionados. Relevancia especial para as migas e porco iberico. Staff simpatico. Voltaremos"
positive,"O servico muito simpatico e caseiro, ambiente agradavel e refeicoes muito boas e com boa apresentacao mas acho que podiam reduzir um bocadinho as doses."
