sentiment,review
positive,"Em final de ferias no Alrgarve, a caminho de Lisboa foi o unico restaurante onde conseguimos atendimento. O meu filho teve de fazer teste covid e o funcionario foi impecavel! Esplanada cheia com fila de espera, conseguimos mesa no interior; ambiente agradavel, staff profissional mas pouco simpatico para pessoas de fora que nao estrangeiros... Comida bem confeccionada, meias doses suficientes se nao comer muito! Gostariamos de voltar para experimentar outros pratos."
positive,Excelente atendimento e a comida e excelente amei e recomendo o marisco e excelente qualidade e o atendimento superior
positive,"Excelente marisqueira no interior do Alentejo , com viveiro e marisco muito freco. Boa relacao qualidade preco atendimento muito bom. Recomendo,  irei voltar seriamente"
positive,Palavras pra que...a foto da conta que paguei fala por si...atencao malta!!!!! A conta e feita em funcao do que aparentas.....Meio quilo de Perceves mais caros que Lagosta? So neste local...eu paguei porque nao sou pessoa de levantar ondas...mas..prejuizos derivados do Covid???? Ja dei involuntariamente o meu contributo para a recuperacao deste local....tirem as elacoes que quiserem!
positive,Paragem para almocar apos regresso de espanha. Opcao de esplanada e interior. Fomos sem marcacao e num feriado e conseguimos lugar rapidamente. Optamos pelo terra e mar com bife de porco preto e camarao...estava espectacular! Sobremesas com delicioso aspecto
positive,"As instalacoes sao muito agradaveis e com uma boa esplanada de que infelizmente nao podemos usufruir por estar cheia. O acolhimento e simpatia dos colaboradores foi inexcedivel a boa maneira alentejana. O Naco de Novilho era excelente, bem confeccionado e quase se podia cortar com um garfo. Fantastico realmente. Os Percebes, cozidos na hora, eram grandes e muito saborosos. A salada russa de entrada era optima, carregada de camaroes. Os restantes pratos servidos eram tambem de boa qualidade e as sobremesas muito boas. Tiveram ainda a simpatia de de oferecer uma 'dose' extra de Jameson no fim da refeicao e do cafe. Local a revisitar, sem duvida."
positive,"Devo de admitir que quando cheguei nao fiquei com grandes expectativas, mas era tudo muito bom, atendimento, comida, cerveja e um preco bastante aceitavel!!"
negative,"Restaurante com uma boa e agradavel esplanada, servico simpatico mas com falta de profissionalismo em alguns aspectos, como favorecer alguns clientes em detrimento de outros. A confeccao e irregular, sendo que em alguns pratos, chega mesmo a ser mediocre."
positive,Muito simpatico. Excelente comida caseira. Boa relacao preco qualidade. Boa pata negra e uma boa carta de vinhos para provar.
positive,Bons petiscos e servico de mesa muito eficiente Recomendo vivamente Especial recomendacao para maionese de camarao e salada de polvo
