sentiment,review
positive,"Os Bolos da Marisa e um estabelecimento muito aconchegante e agradavel. Nota se que tudo e feito com muito carinho, boa vontade e com um enorme profissionalismo. Os bolos e todas as restantes sobremesas sao otimos. Tambem serve almocos muito variados, desde sopa, a saladas, a tostas, lasanha, rolo de carne, bifes, entre outras coisas. Um espaco que irei certamente frequentar sempre que tiver oportunidade."
positive,Tanto a tosta mista como as panqueca com Nutella tinham bastante qualidade e estavam muito bem servidas. Recomendo.
positive,"Um estabelecimento maravilhoso e aconchegante,bom atendimento e variedades. Ja comemorei os anos do meu marido no espaco, o bolo estava espetacular e os enfeites da festa impecavel. Recomendo para amigos e familiares"
positive,Quero dar um elogio sincero ao profissionalismo e a dedicacao que voce manifesta dia apos dia em todas as tarefas que realiza. Sua postura e um exemplo digno de ser imitado por todos nos. Continue demonstrando essa capacidade unica que lhe tem trazido excelentes resultados. Com estes alimentos de magnifico sabor e qualidade com uma ambiente extremamente acolhedor e de alta performance com qualidade e higiene.
positive,E um otimo lugar para comecar um dia com um bom pequeno almoco. Os doces da Marisa sao maravilhosos e alem disso ela e muito simpatica e o atendimento e excelente! A decoracao do local e bem lindinha e nos faz sentir bem. Na ocasiao tomei um chocolate quente de menta que estava maravilhoso! As torradas e os croassaints tambem! Espero poder voltar la
positive,"Os bolos da Marisa, sao sem duvida  maravilhosos! Sao muito caseirinhos, bons e muito bonitos. Nota se que sao feitos com muito amor. Provei a primeira vez e fiquei fa, nao prescindo dos seus bolinhos... E nao so, as saladas, sopas e salgados para os almocos, tambem sao muito boas, e as limonadas?! Uma delicia."
positive,"Espaco muito acolhedor, bonito e limpo. Com uns bolinhos excepcionais, e com alguma variedade. Por varias vezes visitei este local em diferentes horas do dia. Ao pequeno almoco e lanche, tem sempre bolos, croassints, sobremesas, empadas, paes de queijo entre outros... Ao almoco, uma boa sopinha, saladas, quiches, tostas... Tudo com muita qualidade e a bom preco. Recomendo Ja visitamos este espaco em varias ocasioes e em situacoes distintas. Tanto para cafe da manha, como para almoco ou lanche. E um espaco com um conceito engracado e bastante original. Por um lado, os almocos sao confeccionados com uma base saudavel, e o menu e do dia - com 3 pratos distintos - uma salada, uma sopa e um salgado/tosta. Por outro lado, o foco principal e fora da hora do almoco, centra-se nas sobremesas. Se bem que tambem tem disponiveis opcoes vegan e sem acucar/gluten nas sobremesas. Para acompanhar, alem do sumo de laranja natural, tem tambem uma limonada do dia com sabor a morango, mirtilo, abacaxi, etc. Todas as refeicoes ou sobremesas que ja tive o prazer de degustar neste espaco estavam frescas e saborosas, sendo visivel na confeccao o gosto da pessoa que esta na cozinha. De referir tambem a panoplia de chas disponiveis neste estabelecimento, com escolha nao so em termos de sabor como o tipo de infusao. Nao e em todo o lado que se consegue encontrar cha branco. O staff e muito simpatico e atencioso, somos sempre bem recebidos especialmente pela propria Marisa, embora por vezes a proprietaria esteja mais ocupada do que o habitual com o trabalho, visto que tambem faz bolos por encomenda (aconselho vivamente a visitarem as paginas de Facebook e Instagram deste espaco!). A decoracao do espaco esta simples, mas com bom gosto, com um aspecto acolhedor e a base de madeira. A musica ambiente tem um estilo muito proprio e com muita classe, ideal para passar um bom bocado a ler um livro ou apenas passar o tempo, visto que a sala esta muito bem climatizada. Um espaco diferente e com uma oferta nova e bem recebida, que sem duvida vai-se dar bem na cidade de Beja."
positive,"Muito obrigado por esta avaliacao tao detalhada! Deixa-nos muito orgulhosos em saber que temos clientes que dao valor aos detalhes que nos da tanto prazer em aplicar ao nosso espaco. Tentaremos sempre fazer o melhor pelos nossos clientes e estamos receptivos a sugestoes! Espero que Excelente espacio, com muito boa qualidade-preco, que permite lanchar um cafe com um espetacular quindim ou mesmo almocar. Tudo caseiro. Uma atmosfera agradavel, limpa, de estilo vintage, com um clima familiar e acogedor. Fez o aniversario de anos do meu marido la e consegui innovar com a ajuda da Marisa. Eu di a ideia e ela adaptou se e tratou de tudo com muito mimo. Reservamos o espaco e ficou muito bem decorado. Escolhi a ementa e os convidados adoraram os quiches, os paes de queijo e o bolo que a Marisa fez com a ideia que eu propos. Foi uma tarde mesmo bem passada, e vou repetir !! Aconselho 100%."
positive,"Foi com enorme gosto que tratamos do catering para a sua festa! Ficamos muito felizes em saber que ficou tudo do seu agrado. Resta-nos convidar a voltar, ate ja! :)"
positive,"Ambiente muito agradavel,comida deliciosa. As saladas sao originais e muito frescas, os salgadinhos bem temperados e estaladicos, os doces sao uma perdicao. Os funcionarios sao muito educados. Voltarei com certeza."
positive,Obrigado pela avaliacao. Deixa-nos muito felizes em saber que a sua visita foi agradavel e que gostaram dos nossos produtos :) Ate ja!
positive,"Gosto muito do Espaco, com boas Saladas, frescas e saborosas, leves, perfeitas para o almoco . Oferta de sobremesas que varia durante a semana, confecionados com ingredientes diferentes e saudaveis. Um espaco que me agrada muito."
positive,Muito obrigado pela avaliacao. Ficamos felizes em saber que gostou da sua visita. Volte sempre! :)
positive,"Num passeio pelo Alentejo, em passeio pelo centro da cidade, vimos uma placa de ardosia que nos levou em direcao a este local. O que dizer de um suposto 'Salao de Cha', denominado 'Os Bolos da Marisa' em que o plural servia para designar menos Foi absolutamente incrivel, a comida e os doces foram incriveis, Altamente recomendavel para visitar em breve retornaremos: -)"
