sentiment,review
positive,"A localizacao e excelente,  o pessoal super simpatico e a comida era mto boa. A voltar de certeza! Aconselho!!!"
positive,Dou 3 estrelas porque acho que nao dao muita atencao ao motivo de estarmos so mas isso foi o que pareceu a mim. Comida boa .. Bom espaco junto ao parque da Cidade com muito espaco.. Bonito
positive,Bom restaurante numa zona privilegiada de Beja. Tem uma boa esplanada em dias de calor. A comida e boa e os precos normais. O servico foi um pouco demorado porque estava cheio. Aconselho a visita. Obrigado
positive,"Adorei a experiencia de la jantar. Comemos no exterior, virados para o espelho de agua do Parque da Cidade. O servico e competente e os pratos estavam muito bons (o bacalhau da casa e espetada de polvo). Belo restaurante para um relaxante convivio de amigos Localizado no Parque da Cidade, pode desfrutar da  refeicao com uma vista sobre o lago e o espaco verde. Entradas com produtos frescos, desde torresmos alentejanos  a carne. Pratos simpaticos e atendimento correcto."
positive,"Paramos para almocar, e encontramos um ambiente calmo e simpatico. Muito amplo em tempos de espaco, cumprindo as normas da DGS. Empregados super simpaticos, e a comida estava divinal. Certamente iremos parar no futuro."
positive,"O atendimento foi 5 estrelas, os funcionarios eram muito simpaticos e o Restaurante super limpo e amplo, cumprindo todas as normas da DGS. Relativamente a refeicao, foi super rapido desde o momento em que fizemos o pedido ate chegar a mesa e a comida estava maravilhosa. Precos em conta. Recomendo!"
positive,"Visitei o restaurante numa recente visita a Beja. Um otimo almoco de casal. A comida era otima, a qualidade da carne e excelente. Adorei as migas de espargos. Atendimento simpatico. Cumpridas todas as regras de higienizacao face ao Covid. Recomendo a quem visite Beja."
positive,"Visitamos o restaurante numa recente visita a Beja. Atendimento simpatico e rapido, bom ambiente e boa comida!"
positive,"Nao foi a primeira vez que fui ao espelho d'agua, mas esta ultima superou tudo. Tanto na comida como no atendimento. Os precos sao adequados."
positive,"Um otimo jantar em familia, a comida e otima, a qualidade da carne e excelente, nao tenho palavras para descrever as migas de espinafres e de espargos, divinais. Atendimento muito prestavel, uma simpatia. Cumpridas todas as regras de higienizacao face ao Covid."
positive,"Chegamos tarde e mesmo assim atenderam-nos com toda a simpatia, comida muito saborosa e atendimento 5 estrelas. Parabens a todo o Staff."
positive,"Numa passagem rapida por Beja, onde queriamos uma refeicao rapida, ja passando das 14h, acabamos por ter uma agradavel surpresa ao chegar a este restaurante. Apesar de cheio e perto da hora de fecho, conseguiram arranjar uma mesa e servir bem. Pedimos posta, a carne Espaco agradavel, boa comida. Pena que muitas vezes nao tenha alguns dos pratos apresentados na ementa"
positive,"A comida e muito boa, mas o atendimento e bastante demorado. Sugiro que venham com bastante tempo e com vagar para esperar"
positive,"Deixa a desejar?.......... Este estabelecimento como qualquer outro tem horario de funcionamento. O cavalheiro, tendo sido informado do horario de abertura, nao respeitou tal informacao e entrou no estabelecimento, foi-lhe pedido que aguada-se, pois os funcionarios estavam a preparar as mesas para o servico.Entretanto foi-lhe Restaurante acima da media. Comida de excelente qualidade. Ambiente familiar. Atendimento simpatico e muito profissional. Quem passa por Beja deve vir conhecer este templo gastronomico inserido num espelho de agua que lhe da o nome. Estao todos de parabens ( colaboradores, gerencia e proprietarios)."
positive,E sempre bom regressar a este restaurante. Muito bom servico e sopa de cacao e migas de espargos com carne de alguidar fabulosas. Aconselho
