sentiment,review
positive,Fomos a este restaurante duas vezes. A primeira ate achamos mais ou menos mas a segunda vez a comida nao era tao boa e o Bacalhau a Braz para o meu filho estava intragavel. Acabamos por fica um pouco desapontados com a comida. O espaco e simples e e uma solucao para quem queira almocar e esteja na zona mas sempre grande expetativa. O preco e aceitavel.
positive,"Pedimos a sopa de cacao e bife que acompanhou com batata frita e migas. Doses muito generosas e bem confecionadas. Tudo saboroso. De sobremesa, sericaia e mousse - ambos deliciosos. Vinho da casa e cafes. Preco justo. Para 3 pessoas 45 euros. A repetir! Recomendo!"
positive,"Excelente restaurante para quem gosta da tipica comida alentejana. Acorda de bacalhau dos deuses, migas divinais ficou apenas por provar a cericaia. Simplicidade e simpatia de todos. Super Recomendo. Voltaremos sem duvida."
positive,"Numa visita ao Alentejo, o almoco foi no Sabores do Monte.. comida tipica alentejana e muito bem confeccionada e a precos muito simpaticos. Irei voltar fiquei rendida e quem diria uma bela surpresa no meio de um insulado monte Alentejano."
positive,"Muito perto do hotel Vila Gale Clube de Campo, e vale muito a pena.  Tudo muito bom incluindo o vinho da casa. Almocamos 2 vezes, a sopa de toucinho ( tomate), acorda de bacalhau, plumas e migas, tudo muito muito bom."
positive,"O unico restaurante na Mina da Juliana, mas a visita vale bastante a pena. As doses sao muito bem servidas e de bastabte qualidade. O atendimento e muito atencioso. Vale a pena a visita."
positive,"Nao procura ser um espaco pretensioso: tem comida saborosa, bem confecionada, com opcoes sobretudo regionais. As diferentes carnes sao muito boas! As opcoes de peixe sao muito limitadas (sim, ninguem vai para o interior alentejano a espera de comer carne, mas a verdade e que este restaurante e uma excelente alternativa para os jantares de quem esta alojado no Vila Gale Clube de Campo e, por isso, sente a falta de ter mais algumas opcoes de peixe). Jantamos 2 adultos e 2 criancas por 37 a 40 euros."
negative,"Comida com muito boa confeccao, tudo caseiro, ate o pao e feito pelos proprios.  Rapidos no atendimento e na entrega dos pratos. No final tem uma ginginha caseira, que e divinal. Recomendo sem duvida.  Atendimentos 5 * ."
positive,"Restaurante de excelencia a gastronomia alentejana. Carta nao muito variada, mas com muito boa comida e servico. A repetir com toda a certeza."
positive,"Atendimento Muito Simpatico e atencioso , local despretensioso . Comida local muito bem confeccionada. Voltamos varias vezes ."
positive,"Localizado em Santa Vitoria, zona rural e tipica, encontra-se este restaurante onde comer bem e cartao de visita. Um pao feito no restaurante como a muito nao tinha o prazer de comer, acompanhado por azeitonas em alho espetaculares. As costeletas de borrego e os abanicos Muito bom! Plumas e secretos muito bons ! Vale a pena , quem estiver na area vale a pena experimentar ! Ambiente descontraido , atendimento eficiente , facil estacionamento ."
positive,Muito boa alternativa ao Vila Gale Beja. A 3 km do aldeamento tem umas plumas grelhadas muito boas. Acompanha com uma barata frita caseira e uma optica salada. Excelente relacao preco - qualidade.
positive,"Restaurante familiar de qualidade acima do comum... Assim que vi a carne de porco com migas na ementa...ja nao podia escolher mais nada... Ainda recordo o sabor daquelas migas...e a carne, tenra que estava...nem sei como escrever ou dizer... O servico para alem se optimo...a Ambiente familiar e comida alentejana do melhor. Carne de porco preto que nao acredito que se encontre melhor noutro sitio e as migas sao inesqueciveis e recomendo."
negative,"Restaurante proximo do Hotel Vila Gale Clube de Campo. Simpatico, com atendimento eficiente, comida normal e despretensiosa. Preco adequado."
positive,"Lugar despretensioso, com comida simples e saborosa. Um regalo para o paladar, acompanhado com um servico com simpatia. Bom vinio da casa"
positive,Adoramos almocar neste restaurante partindo da nossa estadia no Vila Gale. Restaurante onde de sente a atencao aos detalhes mas que guarda uma simplicidade e autenticidade da regiao. Qualidade preco imbativel e bom vinho da casa.
positive,Estavamos de passagem e tropecamos no restaurante. Ainda bem. A comida estava optima. A proxima visita sera de proposito.
positive,"Muito bons Abanicos de Porco Preto. Vinho da Casa bastante agradavel. Espaco sossegado, nao sei como sera em Agosto."
positive,Boas entradas. A comida que pedimos cumpriu. Atendimento com simpatia. Excelente para almoco rapido.
positive,"Restaurante cheio devido a uma festa na sala principal. Estava uma mesa livre numa sala anexa e outra na explanada mas devido ao elevado trabalho que tinham simplesmente disseram que essas mesas estavam reservadas. Nao estava ninguem a espera, eramos so um casal com um Boa comida, pouca variedade, muito caro para o restaurante que e, e um prato normal de carne grelhada, com bons ingredientes, mas em que nada justifica o preco exorbitante de quase 50 euros para tres pessoas, com poucas entradas, e dois nem comeram sobremesa"
positive,"Adorei tudo! Optimo servico com profissionais impecaveis. Comida muito bem confeccionada, optima. Voltarei de certeza!"
positive,"Comi uma excelente acorda de Bacalhau e uma Migas magnificas. Experiencia a repetir, desta vez levo mais pessoas."
positive,"Almoco tipico alentejano, confecionado com muita qualidade e servido com grande simpatia. Relacao preco qualidade muito boa. Recomendo"
positive,"Almocamos muito bem, comida alentejana bem confecionada e simpatia no atendimento. Recomendamos,preco acessivel."
positive,Comi neste restaurante uma das melhores migas da minha vida. Atendimento com simpatia e ambiente acolhedor.
positive,"Excelente atendimento, e uma comida maravilhosa. Voltaremos, sem duvida. O local e muito acolhedor e impecavel."
negative,Trata-se de um pequeno restaurante que tambem e cafe. A ementa e composto por petiscos e por pratos tipicos. O atendimento e simpatico e a comida muito saborosa.
positive,"Comida muito boa, tipica do Alentejo. Staff muito simpatico e atencioso! Sobremesas muito boas, em especial, a mousse de amendoim. Precos acessiveis! Recomendo :)"
positive,Restaurante pequeno mas com ambiente e decoracoes mesmo a interior do pais. A comida estava excelente e as doses muito bem servidas! Menu do dia mas tambem tem lista. Variedade de sobremesas. Precos acessiveis. Recomendo.
positive,Restaurante bem decorado com um staff simpatico e atencioso. Comida extraordinaria precos acessiveis. Mousse de amendoim de outro mundo (deliciosa) Muitos parabens a sra Vania
positive,"O Restaurantes estava cheio, mas assim que tivemos mesa, foi rapido e eficiente. A comida estava muito bem confeccionada e saborosa. Acessivel ao bolso de todos."
positive,"Espaco interior bem decorado e empregados muito simpaticos. A comida e bem confecionada, doses generosas e preco bastante acessivel. Recomendo vivamente"
positive,Restaurante muito bom e muito simpaticos. Dose muito bem servida e uns doces de fazer agua na boca. Bom preco.
positive,"Restaurante tipico do Alentejo com um excelente atendimento. Abanicos de Porco Preto na grelha e um bitoque de vitela deliciosos. Ambos os pratos acompanhados por salada, arroz e umas batatas fritas caseiras excelentes. Recomendo vivamente."
positive,"Gostamos imenso do espaco, otimo atendimento e a qualidade da comida e excelente e otima relacao qualidade/preco!"
positive,Comida maravilhosa e atendimento excelente! Otimo para jantar com amigos e familia. De certo que voltarei.
positive,Muito bom! Aconselho plenamente este restaurante com optima gastronomia!!! Restaurante top com optimo servico!!
positive,"Espaco agradavel, bom ambiente, boa comida, bom servico e simpatia Aconselho vivamente a visitar! Muito bom"
positive,"Restaurante muito bem cuidado, empregados muito simpaticos e a comida e maravilhosa! Muito obrigada a D. Vania e a sua familia pelas refeicoes no Sabores do Monte."
positive,Comida tipica tradicional muito bem confecionada. Servico atencioso e genuinamente simpatico. Otimo preco em relacao a qualidade.
positive,Das 2 x foram fantasticos. Muito bom mesmo Sopa de cacao e sobremesas incriveis Para os miudos tambem ha boas opcoes
positive,"Empregados simpaticos, ambiente agradavel e comida maravilhosa  o preco  acessivel Simplesmente magnifico Aconselho a todos Espero voltar brevemente"
positive,"Ementa otima, sobremesas excecionais, atendimento muito simpatico e atencioso, preco bastante acessivel"
positive,"Comida maravilhosa, doces grandes e deliciosas. Comi uma acorda de alho com  bacalhau e  uns maravilhosos secretos de porco preto grelhados, e para a sobremesa um bolo real alentejano de comer e chorar por mais Estava tudo maravilhoso e o preco muito assecivel Espero voltar Bom e simpatico atendimento, comida boa, mas sem maiores qualidades, pouca opcoes de vinhos, boa sobremesa, precos bastantes acessiveis e porcoes fartas."
positive,"Podemos comecar a falar pelo fim... preco vrs. Qualidade bastante aceitavel, mas tinha muitas expetativas em relacao a este restaurante. Comi acorda de bacalhau, mas achei um pouco deslavadas, ja comi bem melhores. Migas com entrecosto e carne do alguidar estavam boas."
positive,Foi a segunda vez que almocei neste restaurante. Das duas vezes gostei bastante. A comida e caseira. As sobremesas sao muito boas. Excelente relacao qualidade/preco.
positive,Restaurante simples mas muito bom Restaurante familiar com boa comida e precos muito acessiveis Uma excelente opcao para quem fica hospedado no vila gale ir almocar e jantar Qualidade e simpatia garantidas Sobremesas otimas
positive,"Excelente restaurante, muito perto de varios hoteis. Comida caseira de qualidade e pessoal super simpatico e atencioso. Precos muito em conta. A repetir certamente."
positive,Comida caseira e gostosa. Estavamos em um hotel proximo e fomos indicados a esse restaurante para o almoco. Um bom custo x beneficio.
positive,Restaurante muito acolhedor. Pratos tipicamente alentejanos de boa qualidade e bom preco! Excelente opcao para levar a familia a jantar fora! Experiencia a repetir!
positive,"Restaurante discreto e sem grandes decoracoes e pormenores apelativos, mas com uma comida bastante saborosa, carta de vinhos boa e atendimento simpatico."
positive,"E um restaurante tipo alentejano perto do vila gale clube de campo Com um excelente atendimento Comida bastante boa destaco as migas com abanicos de porco preto,e a acorda de bacalhau que estavam maravilhosa doses grandes e a bom preco ACONSELHO e espero voltar brevemente"
positive,"Jantar tardio mas fomos muito bem recebidos, estavamos hospedados na Casa do Roxo e foi-nos recomendado pelo Sr. Jorge este restaurante. Comemos extremamente bem e fomos sempre muito bem atendidos apesar de ja ser tarde. Destaco o pao recheado que e divinal. Para jantar pedimos Ficamos hospedados na Casa do Roxo e fizemos aqui a maioria das refeicoes. Excelente atendimento e comida saborosa e em doses generosas. Destaco o pao recheado, a acorda de bacalhau, a sopa de cacao, os abanicos, a sericaia e baba de camelo. A repetir um Opcao bastante recomendavel para quem esta no Vila Gale. Refeicoes economicas e com qualidade qb. Convem reservar previamente."
positive,Excelente alternativa para quem esta no Vila Gale Clube de Campo. Os abanicos de porco preto sao deliciosos!!!!
positive,"E um restaurante com espaco muito agradavel, a comida e de qualidade principalmente os grelhados de porco preto. Tem uma excelente relacao qualidade-preco. Para quem fica no hotel e uma boa alternativa para comer."
positive,"Trata-se de um restaurante muito proximo do Clube de Campo Vila Gale, optima alternativa ao restaurante do empreendimento Vila Gale, sem ter de conduzir muito. Comida  saborosa parece que estamos a comer em casa. Tambem muita simpatia no atendimento. Obrigada pelo jantar proporcionado."
positive,Restaurante familiar com refeicoes caseiras e muito saborosas. Os abanicos (semelhante aos secretos de porco preto) sao deliciosos.
positive,"Foi aconselhado pelo pessoal do hotel Vila Gale, restaurante simples, com um atendimento afavel, com magnificas entradas neste caso uma tabua de queijos e enchidos da regiao divinal. Uma sopa de cacao com o verdadeiro sabor Alentejano. E por fim uns grelhados, onde destaco os Um bom restaurante para quem esta hospedado no Vila Gale Beja. Comida agradavel e preco bastante em conta"
positive,"As avaliacoes vista aqui no trip nao enganao, excelente comida de qualidade superior mista de porco preto com migas que estavam um espetaculo muito bem feitas e mesmo ao meu gosto a fazer lembrar as visitas a terra, e a comida das avos e tias, Uma boa aposta para quem esta hospedado no Vila Gale Beja. Comida agradavel e preco bastante em  conta"
positive,"Servico rapido Empregados prestaveis e simpaticos A comida caseira deliciosa desde as entradas - experimentem ovos com espargos- aos pratos principais - bacalhau com espinafres  ou migas com lagartos de porco preto- sem esquecer as sobremesas - doce da casa divinal ou o caseiro bolo Comida caseira deliciosa! Almocei e jantei neste restaurante durante 1 semana e adorei todos os pratos! Pessoas muito simpaticas e educadas, preco acessivel e bom ambiente! Da proxima vez que andar por perto irei voltar certamente!"
positive,Estava tudo espetacular.  Sopas de Cacao aconselho vivamente. A precos super acessiveis. Comida tipica alentejana ao mais alto nivel.
positive,"Depois de passar pelo Vila Gale de Beja, paramos neste restaurante para almocar. De pressa acabou por encher, visto ser um espaco reduzido. As sopas estavam muito boas mas os escalopes de frango, nem por isso."
positive,"Apos uma chegada tardia ao Hotel Vila Gale Clube de Campo, eis uma muito boa alternativa para almoco. Carne de muito boa qualidade (Quer a entremeada de novilho, quer os secretos de porco preto), com doses em quantidade consideravel. Uma ementa, no seu todo, muito A caminho do Vila Gale Clube de Campo e ja chegando tarde, optamos por comer aqui. Fomos muito bem atendidos, com muita simpatia e comida muito bem confeccionada. A ginjinha que nos ofereceram no fim, foi a cereja no cimo do bolo. Recomendo."
positive,Apesar de ser simples e pequeno as doses sao muito generosas e a comida e muito saborosa. O staff e tambem muito atencioso. Parabens
positive,"Comida de muita qualidade num espaco fantastico! Por fora, uma casinha tipica e cheia de charme, muito cuidada e com pormenores revestidos de encanto. Por dentro, existe um contraste: puxa-nos para o moderno e ha um largo conjunto de mimos para o cliente! Os pormenores E uma otima opcao para quem esta hospedado no hotel Vila Gale Clube de Campo de forma a fugir aos precos mais inflacionados do mesmo. A comida e excelente, simples mas com sabor. A famelga comeu uma jardineira de novilho que parecia comidinha da avo Muito conveniente para os hospedes do Hotel Vila Gale Clube de Campo (dai o facto encontrar 'vizinhos' de quarto ou piscina...). Boa mesa para um preco muito correcto. Servico bom."
positive,Um restaurante de aldeia com pratos simples mas muito bem confeccionados. Pessoal muito simpatico e atencioso. Uma excelente alternativa para quem esta de ferias na zona e nao pretende se deslocar a cidade mais proxima.
positive,"Muito agradavel, comida simples, grelhados e regional, muito bem confeccionado e fresca. Sopas sempre excelentes para as criancas tambem. Servico muito agradavel e simpatico. Penso voltar."
