sentiment,review
positive,"Bom ambiente, staff prestativo, peixe fresco e bem confeccionado. Preco acessivel. Certamente a repetir em outra ocasiao."
positive,Os peixes disponiveis para serem cozinhados estao expostos numa vitrine frigorifica a entrada. O cliente pode escolher exatamente o que prefere. Servico simpatico e eficiente.
positive,"Muito bom servico.Empregados muito simpaticos e comida muito boa. Em frente ao hotel Melis. Pedimos porco preto, muito bom,e o prato fo dia,lombo de porco com ananas. Vamos voltar sempre que passarmos por Beja. Cumprimentos aos chefes."
positive,"Alojados em Beja, optamos por este restaurante por ser proximo do Hotel. Fomos jantar, e ja nao havia grande variedade de peixe. Pedimos lulas que tivemos de complementar  com chocos para chegar para os dois. Estava tudo fresco e bem confecionado. Os acompanhemos tambem estavam muito bons. Recepcao sofrivel mas atendimento bom."
positive,"Recomendado por varias pessoas, ficamos principalmente emocionados pelo lado humano das pessoas que nos atenderam...obrigado pela vossa ajuda e extrema simpatia num momento de muito stress...bem haja para todos!!"
positive,"Excelente restaurante com muito e bom peixe, boas entradas, pessoal muito profissional e muito boa relacao preco/qualidade."
positive,"Adoramos os pratos mas o atendimento do rapaz de barba deixou a desejar pois parecia estar aborrecido, talvez pela correria do restaurante muito cheio a hora do almoco. Apesar de compreender, ele deveria lembrar-se de se deixar afetar pois transmitiu isso aos clientes. A moca foi bem mais atenciosa, educada e gentil. Vale a pena relevar esse pequeno deslize e voltar. Recomendo."
positive,"Vivo em Beja e e um dos restaurantes onde vou mais vezes. A especialidade sao os peixes frescos, que tornam este restaurantes diferente dos da maioria da cidade. OS grelhados de porco preto tambem sao de recomendar."
negative,"Apenas satisfatorio, ficou aquem das expectativas. No entanto e um local agradavel para almocar ou jantar."
positive,Mista de porco preto a chegar sem a batata frita...ah e tal avariou-se a fritadeira. Comeu-se as doses com um pouquito de arroz e salada! Pagou-se as doses por inteiro! Tchau Bom sitio para comer peixe!uma vasta variadade de peixe apesar da demorada gostei quando estiver de passagem irei voltar
positive,"Fiz varias refeicoes e todas elas foram particularmente boas. A atencao dispensada, a confecao, a escolha dos pratos tudo foi dentro so esperado."
positive,"A minha visita ja tem alguns meses, espero que ja tenham melhorado... O servico foi competente mas a comida nao me convenceu. Nao pretendo voltar."
positive,O peixe mais fresco do alentejo acompanhado da melhor confecao. Servico atento e simpatico. Para voltar sempre que possivel.
positive,"Jantei aqui no sabado, 25 de Marco de 2017, servico muito atencioso por parte dos dois empregados sempre disponiveis e eficientes, a comida muito saborosa mas a carta pecou pela falta de opcoes. Voltarei."
positive,"A comida deste estabelecimento e divinal,peixinho sempre fresco e bem assado! Pratos do dia 5 estrelas entradas divinais camarao otimo,como na fotografia e deoois comemos linguado que estava maravilhoso!"
positive,Pequeno restaurante familiar com muito boa comida. Peixe fresco muito bem feito e comida caseira muito bem temperada. Peca por ser barulhento pois esta sempre cheio.
positive,Comida boa e bom ambiente mas atenciosos no servico embora este tenha sido um pouco lento e inexistencia de varias opcoes da carta.
positive,"De volta a um restaurante que marca a diferenca em Beja. O peixe sempre fresco e a sua confecao no ponto obrigam a considerar esta casa como um local preferencial para uma boa refeicao em familia ou amigos. Servico atento apesar de contar com apenas Apesar de terem a casa a abarrotar e so dois empregados a servir, o servico foi bom. Boa comida, boa apresentacao. A voltar. Precos acessiveis para a qualidade apresentada."
positive,"Boa comida e bom sevico. Uma bela opcao para quando se pretende almocar ou jantar em Beja. A comida era bastante, A confecao era muito bem conseguida e os ingredientes de muita qualidade Para 4 pessoas Uma dose de 'Terra e Mar'(misto de gambas Muito boa comida e cuidado dos funcionarios em nos atender bem mesmo com a casa cheia... Uma experiencia a repetir e a recomendar, sem duvida!"
negative,"Local agradavel com bom servico, dos poucos locais em Beja onde se pode comer peixe fresco grelhado, no entanto na relacao preco qualidade e caro, mesmo quando se come peixe de aquacultura."
positive,"Sitio agradavel, comida muito boa e simpatia por parte dos empregados, qualidade equiparada ao preco"
positive,"Sala ampla,arejada. Servico com competencia,muita disponibilidade e,habitualmente rapido Menu variado,Refeicoes saborosas e em boa quantidade . Bom preco"
positive,Comida muito Boa e rapida. Excelente peixe ( chocos grelhados )e carne fantastica ( terra e mar). A sobremesa foi Boa ( bolo de bolacha ).
positive,"Boa comida, servico amigavel. Despretensioso, bem ao estilo do Alentejo. Vale a pena ir la! Convem ir no inicio das refeicoes porque pode encher."
positive,O peixe e fresco e vem sempre no ponto. Mas e so isso. O acompanhamento e parco e o atendimento nao prima pela simpatia mas e educado. Fica junto a um hotel e zona residencial portanto estacionamento e uma questao de sorte Todo o tipo de peixe extremamente fresco e muito bem confeccionado. Atendimento profissional mas sem grande simpatia.As doces sao bem servidas e apresentadas.
positive,"Grande variedade de menus! Recomendo, apesar de ser um pouco caro...  Bom atendimento e acolhedor. Sempre que me apetecem pratos bons de Peixe ali encomendo .... Tem 'take away'!'Terra e Mar' recomendo Cardapio bom e variado Vale a pena"
positive,"Ambiente acolhedor, com muito bom atendimento! Grande variedade de menus! Recomendo, apesar de ter aguns precos puxaditos."
positive,"E o melhor restaurante em Beja para comer peixe, mas tambem tem boa carne de porco preto. O atendimento e simpatico e acolhedor."
positive,"Um restaurante acolhedor tanto pelo espaco como as pessoas. As entradas sao muito boas. Comemos 1 dose 'Terra e Mar', servido com carne de porco preto, 2 camaroes tigres escalados, batata frita, arroz e salada. Uma dose e bem servida e da bem para duas Pedimos uns secretos, fiquei desconfiado pois e um restaurante mais virado para o peixe. Mas quando provei os decretos fiquei espantado tal era a maravilha que ali puderam no prato. Se um dia voltar a Beja, volto aqui de certeza!"
negative,"Espaco banal Comida banal mas sem reparos, o peixe estava exactamente no ponto Fomos la porque nao ha eestaurantes de peixe em beja... Depois de 5 dias a porco preto foi preciso um robalozinho para estabilizar"
positive,"O restaurante, e bastante agradavel, comida bem feita e com um custo razoavel. Funcionarios muito simpaticos,"
positive,Jantar muito agradavel e com grande qualidade. Fiquei muito satisfeito e certamente local a repetir. Carne de muita qualidade.
