sentiment,review
positive,"Sala a dar o mote ao nome do restaurante muito bonita e tipica. Comida em doses generosas com uma qualidade muito boa e preco justo! Deixo para ultimo o atendimento que dificilmente poderei encontrar melhor com a explicacao dos pratos, provas e um cuidado com o 'fregues'mais novo excepcional!!"
positive,"Restaurante de ambiente familiar. Muito bem recebidos. Nao reservamos e tivemos opcao de escolha da mesa. Comida tipicamente alentejana cozinhada de forma eximia. Para entradas pedimos umas linguicinhas tipicas que sao muito boas. Comemos ainda ovos com espargos que vinham muito bem servidos e saborosos. Para prato principal optamos por bifinhos com molho de cocktail, bifinhos com molho de salsa e migas de espargos com mista de porco preto. Tudo otimo e servido em boa quantidade. Para sobremesa a mousse de chocolate com gelado e obrigatorio!"
negative,"No interior do alentejo numa zona central de Safara (localizacao excelente). As instalacoes estao em mt boas condicoes e limpas, wcs recentes. Almocamos na esplanada e foi mt agradavel. Pratos bem confeccionados, o preco e normal para o tipo de pratos. Todos os empregados com quem falamos foram mt atenciosos. Experiencia agradavel."
positive,"Foi a segunda vez que pelo menos eu fui em Safara , e como sempre adorei . Especialmente o gaspacho maravilhoso . Sempre a voltar . Recomendo vivamente"
positive,"Optima refeicao - bons produtos, confeccao esmerada, ambiente familiar. Atendimento rapido e simpatico. Sala com boas condicoes e decoracao singela."
positive,"Ha alguns meses que nao revisitava, mas fiquei desanimado porque a sala estava gelada e almocei sem conseguir tirar o casaco. O cachaco no forno estava um pouco rijo para o que e habito servirem neste retaurante. Achei um pouco mais descuidado do que o normal, tanto no servico como no conforto e comida. O preco tambem foi uma surpresa pq foi exagerado para o que foi servido. A ponderar nova visita!"
positive,"Fui pela primeira vez ao Arcada, levada por um familiar. O servico de excelencia e os maravilhosos pratos tradicionais alentejanos, confeccionados da forma mais genuina e autentica, fizeram com que, em estando nas imediacoes, me desloque para ali degustar a sua bela ementa."
positive,"Pratos tipicos alentejanos, comida caseira, optimo vinho da casa, espaco agradavel, Alentejo no seu melhor."
positive,"Excelente sabores tipicos alentejanos, otimas entradas (torresmos, linguica assada) , Pratos: migas de espargos, de cogumelos e simples muito bem confeccionadas, cogumelos com ovos. Para finalizar uma boa sobremessa Mouse de chocolate."
positive,"Cozinha tradicional do Alentejo, com muita qualidade e simpatia. Espargos com ovos, um dos pratos optimos e simples da nossa cozinha tradicional. Peras bebadas para sobremesa. Todo muito bom!"
positive,"Resolvemos almocar no Arcada por sugestao de alguem que e frequentador habitual do espaco e que afirmou que iriamos gostar. Realmente temos de concordar, gostamos mesmo, simpatia, espaco acolhedor, boa ementa, tudo impecavel. Pratos tipicamente Alentejanos muito bem confeccionados, umas azeitonas de entrada, excelentes, o Muito bom, os ovos mexidos com espargos, as migas de espargos com bochechas de porco preto e o Molotof de caramelo, recomendo vivamente."
positive,"Cozinha tradicional alentejana genuina mesmo no coracao do Alentejo e simpatia no atendimento. Como sempre, muito bom."
positive,"Na serena vila de Safara situa-se o restaurante Arcada, o gosto Alentejano, o sabor, a harmonia....gostei muito pela simpatia com que fomos recebidos, pelos pratos servidos e o vinho ao qual nao resisti e tive que comprar uma box para trazer para casa, e sem A entrada fomos guiados a mesa reservada de forma muito simpatica. Os torresmos que colocaram na mesa, assim que nos sentamos, eram de comer e chorar por mais, tanto que estava dificil prestar atencao ao menu. Finalmente, escolhemos o ensopado de borrego a pastora e Comida tipica, variada e bem confecionada. Servico optimo com empregados muito prestaveis e simpaticos.  Preco adequado."
negative,"O local passe despercebido, mas o restaurante apresenta uma ementa com excelente comida tipicamente local. O atendimento e profissional e atencioso. Recomendado, sem duvida."
positive,"Comida tradicional muito bem confeccionada, pratos com doses simpaticas. E um restaurante 'sofisticad-o-tradicional'."
positive,Prezo imenso a tradicao alentejana e devo dizer que guisados baratos com carne gordurosa sao exemplos de fatores que conduzem ao desvalorizamento da nossa bela regiao!!! Recomendaram-me este restaurante mas devo dizer que me ofendi quando o denominaram como referencia gastronomica. Servico simpatico
positive,"Restaurante simpatico, onde se come bem e barato. Comida tipica e bom servico. Vale a pena e fica mesmo no largo da aldeia."
positive,"O melhor do concelho de Moura, talvez do distrito de Beja. Tipicamente alentejano, excelente comida e atendimento, sao os seus pontos fortes."
positive,"Comida tipica alentejana, saborosa e num espaco com historia! As arcadas no seu interior tornam-no acolhedor e tipico. Com torresmos e azeitonas de entrada, optamos pela mista de carne de porco acompanhadas das tradicionais migas. Delicioso!"
positive,"Nao e uma avaliacao! E um pedido de correcao: este restaurante e em Safara, Moura. Apesar da morada estar correta: Praca 25 de Abril, a localidade e Safara. Beja e o distrito. No entanto, aproveito para informar que e um excelente restaurante e tem perfil Restaurante pequeno mas muito agradavel com o teto em arcadas, tipicamente alentejano. Comida tipicamente alentejana no seu melhor: torresmos do rissol, ovos com espargos, isto so para falar dalgumas entradas; pratos principais tipicos e tradicionais excelentes; doces conventuais excelentes: nota 20! Fico surpreendida de ainda Estavamos vagando ate Mosarraz, do Algarve, por alguns dias e dirigimos para a Safara sonolenta e encontramos este restaurante adoravel com equipe adoravel de ar-condicionado e comida deliciosa. Apenas 4 estrelas, porque fomos apenas uma vez."
