sentiment,review
positive,"Com algumas dificuldades em encontrar um restaurante aberto ao domingo em Beja, descobrimos o Pinguinhas e que boa descoberta! Tapas e petiscos tipicamente alentejanos que nao desiludiram. Um jovem empregado de mesa, muito simpatico e educado. Optamos por ovos com espargos, pica-pau de porco preto e um fabuloso travesseiro de queijo, mas, as opcoes sao mais que muitas, dificil e escolher por isso, teremos de fazer o sacrificio e um dia destes la voltar!"
positive,"Recomendo varias visitas a Dona Lucia. Estavamos em onda de mudanca descobrimos que em Beja sao poucos os restaurantes que estao abertos aos Domingos.... que boa Surpresa,o Pinguinhas estava. Que final de dia bem passado, que simpatia desde os funcionarios ate a Dona Lucia. Adoramos ter la estado tanto que voltamos com Amigos de  do Porto que estiveram sempre presentes nesta nova etapa. Eles adoraram tudo, desde a comida , boa disposicao de toda a equipa, a conversa dentro do Pinguinhas com a Dona Lucia e os seus. Localizacao excelente. Em Outubro estaremos ai, depois das vossas ferias"
positive,"Apesar de estar completamente cheio e com fila de espera, apenas um empregado a atender na esplanada. A sua simpatia e desenvoltura evitaram descontentamento. A comida e boa e as doses sao bem servidas. A sobremesa tambem!"
positive,Servico mesmo muito simpatico (estava cheio e conseguiram arranjar lugar). Local muito agradavel. Comemos pica-pau de porco preto e ovos com farinheira que estavam fabulosos.  Preco por pessoa: 15 Euros
positive,"Depois de termos sido rejeitados num conceituado restaurante de Beja, paramos ali,depois de 39 minutos de espera ,que valeu a pena, fomos presenteados com um excelente atendimento e simpatia e uma espetacular comida! Certamente um local a voltar,recomendo vivamente."
positive,Comida excelente...simpatia excelente aqui o que pecou foi o tempo de espera para comer...na minha opiniao deveriam colocar os aperitivos logo na mesa para irmos petiscando porque esperamos 1hora e meia mas valeu q pena
positive,Eram quase 22h e a busca de um prato de comida ja parecia uma miragem. Ate que demos com a Praca da Republica... Havia uma feira de velharias e o 'Pinguinhas'... Que carne maravilhosa (naco de novilho e espetada de porco preto) e gente tao simpatica! Recomendamos!
positive,"Apesar de estarem quase 40 nao consegui resistir a uma alheira a praca. Muito bom (pedi sem ovo). Passamos da esplanada (numa praca muito gira) para dentro onde estava bem fresquinho. Os pratos que estavam a circular tinham optimo aspeto. Tambem tem a possibilidade de comprar artesanato e produtos regionais. Ainda aproveitei para escolher umas lembrancas. Gente muito simpatica, ambiente familiar. Recomendo."
positive,"Localizado no centro da cidade, com uma boa esplanada para aproveitar os fins de dia alentejanos, apresenta uma carta simples, original e que da lugar aos produtos da regiao, numa relacao qualidade preco perfeitamente adequada. Destaco o travesseiro da praca. Aconselha-se a visita, com reserva nos periodos altos do ano."
positive,"Ambiente descontraido e refeicao bem confecionada. Uma boa esplanada e carta diversificada, otima opcao para tapas ou refeicoes leves"
negative,"Em passagem por Beja, descobrimos este spot muito bom. O staff e extremamente simpatico e igualmente importante, a comida era muito boa - a salada de frango era muito fresca e quase que dava vontade de repetir.."
positive,"Uma casa de tapas e petiscos em pleno coracao da cidade de Beja, com tracos sofisticados e elegantes. O atendimento excepcional e a comida muito boa, tipicamente alentejana. Posso dizer que o prato de cachola me levou a minha infancia, aos sabores de casa. Parabens!"
positive,"Atendimento top, comida divinal, sobremesa esplendida. Entradas muito boas, migas com um misto de carnes de porco preto muito bom, regado por uma boa pinga alentejana. Aconselho!!"
positive,"Comida tipica alentejana, deliciosa!! Atendimento muito acolhedor, cerveja gelada e otimo ambiente para aproveitar o fim de tarde!! Tapas tipicas! Adorei!"
positive,Trata-se de comida tipica alentejana preparada com amor e muito boa apresentacao. Recomendo vivamente a quem queira provar gastronomia tipica portuguesa.
positive,"Local agradavel para um fim de tarde com amigos e petiscos... Entre os varios petiscos disponiveis, aconselhamos: Alheira a praca Tapa de queijo, presunto e torresmo Ovos com espargos Lulinhas fritas"
