sentiment,review
positive,Ambiente pitoresco. Qualidade da comida fantástico. Plumas  e sopa de tomate com bacalhau deliciosas. De sobremesa a melhor sericaia que comemos ate hoje.
positive,"Almoço com amigos e com vontade de provar as especialidades da zona. Optima comida saborosa com bom e rápido atendimento. Experimentamos as favas com entrecosto, migas com entrecosto, sopa de cação e secretos de porco preto. Tudo estava optimo especialmente a sopa de cação"
positive,"Comida excelente e atendimento muito cuidado! Comemos as entradas com os enchidos ótimos da região, sopa de cação deliciosa, açorda de bacalhau e terminamos com a sericaia que estava muito muito boa! Sem dúvida a repetir!"
positive,"Um ambiente tradicional, com algumas talhas enormes a decorar e que criam um ambiente acolhedor. As carnes de porco preto são muito boas. O serviço é expedito."
positive,"Espaço tipico, climatizado. Pessoal simpático, atencioso e profissional. Comida estava óptima, desde a sopa de cação à mista grelhada de porco preto. Sericaia também óptima. Para quer tomar a refeição cedo, recomendo a reserva de mesa. RECOMENDO!!!"
positive,"Para quem procurava uma boa refeição alentejana, não ficou defraudado. A sopa de tomate e bacalhau, já não tão usual nas ementas dos restaurantes típicos como seria desejável, despertou todas as memórias que buscávamos, a alheira de caça acompanhada de ananás e ovo também se revelou uma escolha equilibrada. Quanto às sobremesas, a sericaia estava no ponto, o mesmo não podemos dizer da tarte de requeijão e amêndoa cuja consistência era muito densa e farinhenta. Vinho da casa bastante razoável e o atendimento bom."
positive,"Comida excelente , atendimento excelente, preço para a execelente qualidade bom. Sem palavras. Experiência a repetir"
positive,"Atendimento, simpatia, qualidade da comida,  produtos da região, espaço muito bem decorado, comida confeccionada na hora"
positive,"Comida tradicional com um toque caseiro, doses generosas e de boa qualidade. O pessoal é atencioso e disponível para ajudar na seleção."
positive,"Comida boa, serviço atento, ambiente tranquilo. Recomendamos as migas e a grelhada mista, com boa carne alentejana! Vinho da casa de boa qualidade. A repetir, numa próxima visita a Beja!"
positive,"Só venho aqui para dizer muito bem ou muito mal. Felizmente vim para dizer muito bem. Serviço simpático eficiente, localização excelente no coração de Beja, e uma decoração bem típica. Mas o ponto forte é a comidinha: carne tenrinha, acompanhamentos saborosos e sobremesas divinas. Não Serviço prático e rápido. Empregados simpáticos e prestáveis. Comida bem servida e rápida. Marquei na hora para duas pessoas e arranjaram lugar. Recomendo."
positive,Boa comida. Excelentes entradas. Funcionários atenciosos e simpáticos. Boa localização no centro histórico de Beja.
positive,"Continua dentro do bom registo. Comida saborosa e bem apresentada, boa garrafeira. Staff simpático e prestável. Recomenda-se."
positive,Comida típica alentejana muito bem confeccionada Decoração e ambiente muito bons Serviço excelente e de qualidade
positive,"Comemos uma grelhada mista de porco preto que estava extremamente seca, apenas os secretos estavam saborosos. Vinho da casa tinto vulgar, o que numa zona de bom vinho não me parece normal. Para sobremesa pedimos uma encharcada , que mais não parecia senão uns ovos Numa breve passagem por Beja, encontrámos este espaço cheio de personalidade onde fomos muito bem recebidos. Comida de conforto, doses muito bem servidas a um preço justo, tudo com um atendimento célere e muito simpático, mesas com o devido afastamento e sala bem arejada, sem O espaço típico, os funcionários muito simpáticos, a comida muito bem confeccionada , a sopa de tomate com bacalhau é sublime...As sobremesas de chorar por mais... ou seja uma excelente experiência a repetir.."
positive,O vinho da talha é magnífico! Os lagartos se porco preto são de sonho! A sericaia é das sobremesas mais deliciosas que já comi!!!
positive,"Muito bom Jantar, boa comida Alentejana acompanhada com bom Vinho. Comida típica do Alentejo, boa relação preço qualidade."
positive,"Comida verdadeira, tipicamente alentejana, com serviço eficiente e a bom preço. Não se pode pedir mais. Convém marcar mesa!"
positive,"Muito boa comida. Os secretos e lagartos de porco preto 'My God', uma delícia. Ambiente tranquilo e bom atendimento.  Recomendo vivamente."
positive,"O espaço é engraçado, a comida é razoável, nada de extraordinário, os preços são económicos! Um restaurante mediano."
positive,"Fomos sem reserva, razão pela qual esperamos um bocado, pois o restaurante estava cheio. Provamos as migas com entrecosto e sopa de cação, e gostamos bastante. Espaço tradicional, acolhedor e serviço simpático. Voltaremos com certeza."
positive,"Desde as entradas, o serviço e simpatia dos funcionários, e os pratos deliciosos, tudo vale a pena. Não hesitem em provar os torresmos e o paio de porco preto que vos servem logo ao sentar, com um óptimo pão regional. Depois é pedir os pratos Espaço castiço, com comida saborosa e em doses generosas a preços bastante convidativos. Funcionários bastante simpáticos e serviço rápido. Fomos almoçar a um sábado, tínhamos reserva e atrasamo-nos cerca de 20 min., mesmo com fila à porta mantiveram a nossa reserva. Sem dúvida um espaço Restaurante situado no centro de Beja com pratos típicos regionais. A sopa de tomate com bacalhau, a espetada de porco preto e os lagartos também de porco preto estavam bons. Preço médio por pessoa de 17,50€."
positive,"Depois de muitas voltas e revoltas viemos parar a um típico tradicional restaurante que dão lhe pelo nome de adega típica 25 de Abril . Uma experiência única , de se tirar o chapéu. Ainda sentado à mesa conversámos com o camareiro (Paulo) que foi Cada vez que venho a Beja opto por jantar aqui. A comida é excelente. Recomendo os grelhados, acompanhados por 'migas' e regados com um jarrinho de vinho tinto da casa. O preço para 2 pessoas é bastante acessível. Desta vez optámos por provar uma sericaia. Restaurante típico com decoração rústica. Pão alentejano maravilhoso com um patê de atum muito bom. Provei aqui uma das melhores sopas de legumes de que me lembro. Como prato principal provamos grelhada de porco preto (secretos, costeletas e lombinhos) que estavam bons, sem deslumbrar. Como Desde o atendimento á qualidade do serviço e da comida é um sitio a recomendar. Variadade de pratos baseados na comida tradicional alentejana."
positive,"A comida não desiludiu nada.  Tudo ótimo,  no ponto.  Rápido,  simpáticos,  fantástico.  O ambiente típico alentejano ajuda no 'tempero'."
positive,"Batatas fritas frias, espetada de porco preto mal grelhada, veio para a mesa a pingar sangue. Camarão cru, quase congelado e com cheiro horrível. Espaço agradável e funcionários simpáticos...mas infelizmente um restaurante não é só isso! Muito a melhorar!!!"
positive,"Atendimento simpático. Ambiente acolhedor. Tudo muito bom, sericaia excelente a melhor que já comi A comida é de qualidade e típica da região alentejana. O serviço é bom. A decoração é caracterizada por objectos típicos do Alentejo."
positive,"Após leitura de sugestões no TripAdvisor, e após verificar outras alternativas, opção foi por esta adega, restaurante típico, que não comprometeu. A carne grelhada é de boa qualidade, e as as migas de bom sabor. A hospitalidade desde o momento que entramos, em dia chuvoso, Comida e atendimento excelente, muito bom mesmo, pela relação qualidade/preço e simpatia. Recomendo."
positive,Comida espetacular. Para degustar os pratos tipicamente alentejanos.Lugar típico. Muito bom. Funcionários muito simpáticos. Aconselho
positive,"Espaço muito agradável, com um ótimo atendimento, com uma excelente relação qualidade / preço. A voltar!"
positive,"Do melhor que pode encontrar. Carnes varias mas com ênfase no porco preto. Grelhados no ponto e cozinha tradicional alentejana por quem sabe fazer e excelência da matéria prima, manuseada por mãos que sabem"
