Expressão, Frequência
'Arco', 0.04491197687864554
'epoca dos romanos', 0.03684643136645421
'romanos', 0.09033990356313648
'Vale a visita', 0.17935612784125676
'epoca', 0.189935326503586
'construcao da epoca', 0.2088312974983426
'arco', 0.246550513069643
'construcao', 0.246550513069643
'antiga epoca', 0.25324148161938154
'pois na cidade', 0.2617398023141667
'Vale', 0.38997397536695666
'visita', 0.38997397536695666
'pois', 0.38997397536695666
'cidade ha muitas', 0.39462694305349416
'muitas ruinas', 0.39462694305349416
'ruinas de construcoes', 0.39462694305349416
'construcoes da antiga', 0.39462694305349416
'cidade', 0.5319420725534505
'muitas', 0.5319420725534505
'ruinas', 0.5319420725534505
'construcoes', 0.5319420725534505
'Portas de Moura', 0.013797198203993007
'Moura', 0.08596317751626563
'Portas', 0.15831692877998726
'antiga porta', 0.03264172952367646
'porta de acesso', 0.03264172952367646
'Santo Amaro', 0.04670157779633172
'acesso ao interior', 0.0507574818513158
'muralha principal permite', 0.09515214940928331
'igreja de Santo', 0.11469229835845367
'principal permite continuar', 0.13020948250434905
'visita ao interior', 0.13190157656757578
'interior', 0.13584880921003306
'passando pela igreja', 0.16174840967974619
'muralha principal', 0.16882526822616084
'arco', 0.17779180757688048
'antiga', 0.17779180757688048
'porta', 0.17779180757688048
'acesso', 0.17779180757688048
'Amaro', 0.18598799356079224
'interior do castelo', 0.19868543195963165
'principal permite', 0.2254222254937535
'permite continuar', 0.2254222254937535
'continuar a subida', 0.2254222254937535
'Bonito', 0.04491197687864554
'Enquanto passeia', 0.07796891081290885
'elemento arquitetonico', 0.07796891081290885
'passeia pela cidade', 0.1495930091794576
'cidade passa', 0.1495930091794576
'Enquanto', 0.2005079697193566
'arquitetonico', 0.2005079697193566
'passeia', 0.36073110501666333
'cidade', 0.36073110501666333
'passa', 0.36073110501666333
'elemento', 0.36073110501666333
'nao esta assinalado', 0.4456055016437946
'passar despercebido', 0.4456055016437946
'entanto', 0.46553351027698087
'assinalado', 0.46553351027698087
'despercebido', 0.46553351027698087
'nao', 0.6621399683957523
'passar', 0.6621399683957523
'Nao sabia', 0.04940384002065631
'Nao', 0.15831692877998726
'atracao', 0.15831692877998726
'sabia', 0.29736558256021506
'arco', 0.29736558256021506
'cidade de Beja', 0.013926144681605497
'Beja tem varios', 0.013926144681605497
'varios arcos', 0.02032300528483551
'Conheci esse arco', 0.03658831292668814
'Beja', 0.07822367740881389
'achei bem interessante', 0.11174356389905417
'arco', 0.11343939432885662
'arcos', 0.11343939432885662
'Conheci', 0.12884645072003895
'achei', 0.12884645072003895
'ate', 0.12884645072003895
'cidade', 0.175584571545148
'varios', 0.175584571545148
'Trip e saber', 0.18458184264338431
'interessante', 0.19834223277694737
'Trip', 0.3004076440987626
'lindo', 0.3393573829177788
'origem', 0.42804693086123485
'saber', 0.5186960327062603
'historico', 0.5186960327062603
