Expressão, Frequência
'Simples mas bonito', 0.02570861714399338
'Simples', 0.15831692877998726
'bonito', 0.15831692877998726
'observar pequenos pormenores', 0.0042542192213185686
'bairro da Mouraria', 0.013797198203993007
'Mouraria e observar', 0.013797198203993007
'Vale a pena', 0.015380821171891606
'pormenores nas construcoes', 0.015380821171891606
'pena passear', 0.02570861714399338
'ruas do bairro', 0.02570861714399338
'observar pequenos', 0.02570861714399338
'pequenos pormenores', 0.02570861714399338
'Mouraria', 0.08596317751626563
'Vale', 0.09568045026443411
'construcoes', 0.09568045026443411
'pena', 0.15831692877998726
'passear', 0.15831692877998726
'ruas', 0.15831692877998726
'bairro', 0.15831692877998726
'observar', 0.15831692877998726
'pequenos', 0.15831692877998726
'pormenores', 0.15831692877998726
'Casario', 0.04491197687864554
'focos de interesse', 0.04940384002065631
'Bonito', 0.15831692877998726
'interesse', 0.15831692877998726
'focos', 0.29736558256021506
'Casario historico tradicional', 0.01655915082773619
'ruas estreitas', 0.02570861714399338
'Casario historico', 0.04940384002065631
'historico tradicional', 0.09700399286574239
'Casario', 0.15831692877998726
'ruas', 0.15831692877998726
'estreitas', 0.15831692877998726
'historico', 0.29736558256021506
'tradicional', 0.29736558256021506
'Nao justifica deslocacao', 0.01655915082773619
'justifica deslocacao propositada', 0.016559150827736194
'Nao justifica', 0.04940384002065631
'deslocacao propositada', 0.04940384002065631
'justifica deslocacao', 0.09700399286574239
'Nao', 0.15831692877998726
'propositada', 0.15831692877998726
'justifica', 0.29736558256021506
'deslocacao', 0.29736558256021506
'Visitando o passado', 0.02570861714399338
'Visitando', 0.15831692877998726
'passado', 0.15831692877998726
'pequenas e estreitas', 0.015380821171891606
'interessante para visitar', 0.02570861714399338
'remete ao passado', 0.02570861714399338
'casas tipicas', 0.02570861714399338
'ruelas pequenas', 0.02570861714399338
'estreitas', 0.09568045026443411
'interessante', 0.15831692877998726
'visitar', 0.15831692877998726
'remete', 0.15831692877998726
'passado', 0.15831692877998726
'casas', 0.15831692877998726
'tipicas', 0.15831692877998726
'ruelas', 0.15831692877998726
'pequenas', 0.15831692877998726
'nao tiver orientacao', 0.03339840940482845
'passar despercebido', 0.04940384002065631
'nao tiver', 0.09700399286574239
'tiver orientacao', 0.09700399286574239
'orientacao pode passar', 0.09700399286574239
'despercebido', 0.15831692877998726
'nao', 0.29736558256021506
'tiver', 0.29736558256021506
'orientacao', 0.29736558256021506
'passar', 0.29736558256021506
