sentiment,review
positive,Perda de tempo
positive,"Era domingo e verificamos se estariam abertos antes de sair do hotel. Ao chegar ao local encontramos na porta um aviso de volto ja tivemos cerca de 45 minutos a espera e ninguem apareceu. Fomos buscar o carro e quando passamos a porta novamente (ja apos a hora de encerramento) o papel que dizia volto ja havia desaparecido. O que fez parecer que a pessoa responsavel sabia que estavamos a espera e aguardou que nos retirassemos para encerrar efectivamente o espaco. Estamos no Alentejo e as pessoas deixam se levar, mas o respeito ao visitante era o minimo que poderiamos esperar."
positive,"Com os pes no chao onde habitou vida, preste atencao em cada detalhe!"
positive,"O nucleo museologico de Beja, tem uma ideia bastante original e interessante de se ver. Todo o piso e revestido em vidro que nos permitem apreciar cada detalhe que se encontra embaixo dos nossos pes. As estruturas arqueologicas sao bastante interessantes, fora isso o nucleo integra uma exposicao de permanente com os achados das escavacoes, objetos , ceramicas, ossos e outros materiais.E possivel,  observar algumas estruturas que caracterizavam o periodo romano. Fora,que nao se paga absolutamente nada para a entrar e o conhecimento adquirido durante o passeio, nao tem preco! Vale muito a pena!"
positive,Historia debaixo dos nosso pes
positive,"Visite vestigios que povos antigos, de varias epocas deixaram na cidade. E quase possivel imaginar como era a vida naquele local."
positive,Muito boa intervencao arqueologica
positive,"Este local resulta da descoberta de ruinas de passados distantes do local que e hoje a cidade de Beja e que foram colocadas a vista de todos atraves de uma intervencao muito bem feita, que as preserva e ao mesmo tempo da a conhecer. A nao perder numa visita a Beja."
positive,Raro em Portugal
positive,Rico museu de arqueologia que nos mostra de modo espetacular a vivencia do povo na epoca romana. Excelente explicacao escrita dos objetos e da casa romana.
positive,Milhares de anos de historia!
negative,Beja uma cidade muito antiga... vestigios deslumbrantes de eras passadas! Literalmente permite andar por epocas muito distantes...
negative,Um nome que esconde a sua riqueza
positive,"o nome nucleo museologico e pouco elucidativo para este museu. A nova concepcao de museu e de facto uma forma ideal para mostrar a riqueza destas escavacoes valiosas da epoca romana que aqui foram encontradas por acaso, e agora muito bem preservadas pela CMB e a forma como esta exposta ao publico. Aconselha-se uma visita guiada, embora existam disticos explicativos."
positive,Surpreendente
positive,"Em Portugal nunca tinha visto algo assim. Um museu em cima de uma escavacao, devidamente preservada e na qual podemos ver os pormenores por cima, atraves de uma plataforma de vidro e vigas de aco. Alem disso podemos tambem observar outros objectos, admiraveis e valiosos, que, pessoalmente, deixam-me sem palavras."
positive,Vale a visita.
negative,"Museu muito bem organizado mas um pouco sujo em seu interior devido a dejectos de pombos. Um imenso painel explica o que esta sobre seus pes, perfeitamente visivel atraves do piso de vidro."
positive,Um espaco com historia
negative,"Um espaco que merece a visita, um local cheio de historia e muitas estorias. Um espaco agradavel e para um passeio em familia."
positive,Vale a visita
positive,"Um museu com uma unica sala onde se anda em cima duma estrutura de vidro, podendo observar umas ruinas romanas por debaixo."
positive,Estando em Beja nao deve deixar de visitar
positive,Os Romanos
positive,"Excelente centro, onde foi possivel passear por cima das ruinas romanos devido a estrutura em vidro la presente. Vale mesmo a pena passar por la. A funcionaria Fernanda foi excelente pois explicou com detalhe o que ali estava. Muito bom."
positive,Uma manha por beja
positive,"Uma manha por beja divertida em familia. As pequenas adoraram, 5 e 10 anos. Fica perto do restaurante vovo Joaquina onde pode degustar um dos deliciosos pratos e passear pelo centro de beja"
positive,Muito bom
positive,"Uma visita super interessante, muito bem concebido e pensado, mas deveriam haver mais explicacoes, pelo menos numerar as areas referidas de forma a ser mais facil localizar na planta disponivel."
positive,Beja Romana
positive,Uma visita a cidade romana sob os pes dos visitantes que vala a pena conhecer para sentir a Historia.
positive,Interessante
negative,"Muito interessada,  sobre termas romanas. Bem organizado.  Atendimento muito simpatico e profissional. Recomendo"
positive,Magnifico Museo.
negative,"Um excelente espaco e muito interessante que nos conta os nossos antepassados, magnificos vestigios romanos , magnificas pecas arqueologicas da idade do ferro, que nos fazem reviver a historia desta interessante cidade. Bem conservado e as escavacoes encontram-se de baixo de um imenso vidro que nos deixa  contemplar as ruinas romanas, vale a pena ver..."
positive,Bem concebido
positive,Foi uma agradavel surpresa andar literalmente sobre a nossa historia. Localizacao excelente. Gratuito.
negative,Caminhar sobre ruinas
positive,"Espaco bem pensado e ate com alguma vertigem, onde se caminha sobre as ruinas de uma Beja da idade do ferro, ou do imperio romano. Nas paredes a historia e o contexto acompanhados de artefactos e utensilios antigos. Aprende-se muito."
positive,Recolha museologica muito interessante implantada em local onde foram encontrados e escavados vestigios romanos e outros.
positive,"O material exposto esta muito bem datado e explicado, mesmo para um nao perito."
positive,Vale bem a pena fazer uma visita.
positive,Tesouro escondido!
positive,"Localizado na Rua do Sembrano, o espaco esta bem idealizado, para se poder observar o que foi descoberto aquando da escavacao para a construcao duma habitacao particular! Que outros tesouros estarao escondidos pela cidade!"
positive,Uma surpresa inesperada ao passear pela cidade
positive,Espaco museologico pequeno mas agradavel. Reune vestigios de Beja em seculos passados vistos de cima para baixo atraves do piso em vidro. Entrada gratuita. No Verao o espaco sera bom para fugir a temperatura elevada. Falta de artigos (recordacoes) para venda.
positive,PAx Julia
positive,"Com este museu, podemos ter um pequeno vislumbre do que foi a cidade=)"
negative,A entrada e gratuita e podemos caminhar por cima das ruinas! Espectacular
negative,Um pouco de historia...
positive,Visitamos esta atracao em familia durante a visita a Cidade de Beja. Foi realmente uma agradavel surpresa podermos visitar com as nossas criancas esta linda exposicao e de forma gratuita!!! Muito enriquecedor!
positive,Vestigios arqueologicos daquilo que foi a cidade de Beja
positive,"Como o proprio nome indica, este e um espaco museologico que reune alguns vestigios daquilo que foi a cidade de Beja na antiguidade. A maior parte da exposicao esta por baixo dos nossos pes, visivel atraves de um passadico de vidro  e necessario colocar uma protecao no calcado. O espaco e pequeno e a visita nao demora mais de 15 minutos. A entrada e gratuita."
