sentiment,review
positive,Pessimo
positive,"Tudo pessimo, principalmente a zurrapa a que chamam vinho! Quando comecarem a produzir vinho com uvas voltarei."
positive,Agradavel
positive,Estar alojado no clube de campo e nao aproveirar a visita a esta adega e quase um pecado.
positive,Adega moderna  e sostificada
positive,Uma visita obrigatoria
positive,"Excelente adega, enquadramento paisagistico perfeito e pessoas muito agradaveis.Portugal no seu melhor.*****"
positive,"Uma visita obrigatoria para quem passa em Santa Vitoria, alem do Hotel Clube de Campo pertencente ao Grupo Vila Gale."
positive,"Uma visita a nao perder quem passa em Santa Vitoria porque se tem contacto e conhece-se com os varios vinhos e produtos regionais que sao produzidos pela Casa Santa Vitoria, alem de podermos prova-los e compra-los ao preco de produtor. Aconselho vivamente, procurem e vivam uma estadia inesquecivel no Vila Gale Clube de Campo!"
positive,"Educativo , relaxante e simpatico "
positive,"Simpatico e educativo . Sao perto de 40 minutos muito bem passados com explicacoes sobre vinho que qualquer um pode entender . Apos a visita as cisternas , laboratorios e caves temos uma pequena degustacao do vinho ai produzido ......"
positive,Excelente
positive,"Espero que continuem com esta simpatia e requinte, fomos muito bem recebidos e informados acerca do que a casa Santa Vitoria engloba no seu geral."
positive,Caves Sta. Vitoria
positive,"Durante a nossa estadia no Vila Gale Clube de Campo, decidimos visitar as caves de vinho de Santa Vitoria. A guia Liliana foi muito simpatica e competente, fazendo uma visita a Casa de Santa Vitoria, entre o laboratorio, audiovisual e caves, com toda a informacao sobre as herdades, os vinhos, azeites... etc. Valeu a pena e aconselho."
positive,Excelente!
positive,"Herdade fantastica e puro Alentejo! Local de beleza unica, relaxante e rejuvenescedor Profissionalismo e bem receber!"
positive,Tranquilidade e qualidade
positive,"Excelente acolhimento nas Caves Santa Vitoria, durante uma curta estadia no Clube de Campo. Visita muito bem conduzida e de grande interesse."
positive,Muito bom...
positive,"Loja acolhedora, atendimento personalizado e sempre com simpatia."
positive,"Vinhos muito bons, com optima qualidade"
positive,"Herdade gigante, ideal para desfrutar da natureza na sua plenitude."
negative,Simpatia de todo o pessoal e gratificante.
positive,Visita obrigatoria
positive,Visita bem organizada e estruturada. Adequada a todo o publico. Questoes colocadas e prontamente esclarecidas.
positive,Possibilidade de aquisicao de produtos a precos muito convidativos.
positive,Local a visitar brevemente.
positive,Escapada
positive,Bom sitio para fazer ferias com criancas. Muito calmo e com boas infraestruturas para passar uns bons dias.
positive,Brilhante adega
positive,"Visitei a casa de santa vitoria e fiquei muito satisfeito quer pela explicacao que me foi dada durante toda a visita, o empenho da equipa em funcoes no momento, do asseio de todas as instalacoes por onde passei e da prova de vinhos."
positive,Almoco
positive,Levei um amigo para o restaurante em Santa Vitoria para almocar - pedimos o ensopado de borrego - foi terrivel - era como se eles tivessem fervido o cordeiro na agua e decidiram servi-lo. . . . .
positive,Entao aqui esta esperando que eles mudem seu menu
positive,Almoco de negocios
negative,Nao recomendado
positive,"Nao e recomendado. Eu fiz um esforco grande para torna-lo para o ultimo tour, eu estava a poucos minutos de atraso devido as obras rodoviarias etc quando eu cheguei eu nao estava bem-vindo em tudo, a equipe bastante inutil."
