Expressao, Frequencia
'simpatico', 0.15831692877998726
'staff', 0.29736558256021506
'barulho nos corredores', 0.04940384002065631
'corredores', 0.15831692877998726
'barulho', 0.29736558256021506
'preco', 0.15831692877998726
'Poderiam renovar', 0.04940384002065631
'colchoes das camas', 0.04940384002065631
'renovar os colchoes', 0.09700399286574239
'Poderiam', 0.15831692877998726
'camas', 0.15831692877998726
'renovar', 0.29736558256021506
'colchoes', 0.29736558256021506
'copo', 0.04491197687864554
'shampo', 0.04491197687864554
'bens higienicos', 0.04940384002065631
'higienicos', 0.15831692877998726
'bens', 0.29736558256021506
'Espaco exterior privado', 0.008321268142839145
'Espaco exterior', 0.04940384002065631
'exterior privado', 0.04940384002065631
'Espaco', 0.15831692877998726
'privado', 0.15831692877998726
'exterior', 0.29736558256021506
'relacao preco qualidade', 0.016559150827736194
'preco qualidade', 0.04940384002065631
'relacao preco', 0.09700399286574239
'qualidade', 0.15831692877998726
'relacao', 0.29736558256021506
'preco', 0.29736558256021506
'tinha bastante areia', 0.02541909697430123
'chao tinha', 0.04188746641162499
'areia', 0.12363091320521931
'pousadas de juventude', 0.18075564686791562
'pequeno almoco nao', 0.1829003496708144
'chao', 0.2005079697193566
'tinha', 0.2005079697193566
'pequeno almoco', 0.2766850298235749
'almoco nao', 0.2766850298235749
'nao era incrivel', 0.2766850298235749
'incrivel comparado', 0.2766850298235749
'juventude', 0.32883716426354986
'pequeno', 0.46553351027698087
'almoco', 0.46553351027698087
'nao', 0.46553351027698087
'incrivel', 0.46553351027698087
'comparado', 0.46553351027698087
'pousadas', 0.46553351027698087
'preco e satisfatoria', 0.005987543063120938
'termos de qualidade', 0.00899321792126428
'qualidade', 0.0771485953923296
'preco', 0.0771485953923296
'satisfatoria', 0.0771485953923296
'localizacao', 0.1155310835876123
'termos', 0.1155310835876123
'nao conseguiamos reservar', 0.003469853724036919
'conseguiamos reservar nenhum', 0.003469853724036919
'reservar nenhum hotel', 0.003469853724036919
'nao conseguiamos', 0.02249651976012989
'conseguiamos reservar', 0.02249651976012989
'reservar nenhum', 0.02249651976012989
'nenhum hotel', 0.02249651976012989
'atenderam e mostraram', 0.02249651976012989
'Pequeno almoco simples', 0.05454214973812575
'Eram', 0.05899937629682816
'acolher', 0.10028582371075691
'Pequeno almoco', 0.11755105063023073
'simples mas farto', 0.11755105063023073
'nao', 0.14832923246533666
'conseguiamos', 0.14832923246533666
'reservar', 0.14832923246533666
'nenhum', 0.14832923246533666
'hotel', 0.14832923246533666
'atenderam', 0.14832923246533666
'mostraram', 0.14832923246533666
'Localizacao', 0.04491197687864554
'pessoas penso', 0.01152406736086625
'resolver a situacao', 0.01152406736086625
'tomadas electricas', 0.015150554154214471
'devia estar equipado', 0.01725930885760724
'apesar da recepcao', 0.01725930885760724
'recepcao disponibilizar', 0.01725930885760724
'disponibilizar uma tripla', 0.01725930885760724
'tripla para resolver', 0.01725930885760724
'tomada apesar', 0.022731165958219224
'tinha uma tomada', 0.05402465708940729
'pessoas', 0.08746487982807136
'electricas', 0.08746487982807136
'situacao', 0.08746487982807136
'penso', 0.13025543809633414
'devia', 0.13025543809633414
'equipado', 0.13025543809633414
'tinha', 0.13025543809633414
'apesar', 0.13025543809633414
'recepcao', 0.13025543809633414
'disponibilizar', 0.13025543809633414
'uso dos hospedes', 0.015380821171891606
'organizacao dos balnearios', 0.02570861714399338
'hospedes', 0.09568045026443411
'organizacao', 0.15831692877998726
'balnearios', 0.15831692877998726
'uso', 0.15831692877998726
'casa de banho', 0.012627582694883815
'partilhar a casa', 0.03360702267598228
'banho com pessoas', 0.039511850133798335
'banho mista sinto-me', 0.04484447701837504
'casa', 0.06368326726473666
'banho', 0.06368326726473666
'banho mista', 0.08617854816339049
'importo de partilhar', 0.08899926506525777
'mista sinto-me desconfortavel', 0.09494361542686748
'partilhar', 0.09839600762373585
'genero', 0.09839600762373585
'pessoas', 0.11611648892650306
'Nao me importo', 0.1754754620359956
'sinto-me desconfortavel', 0.1754754620359956
'mista sinto-me', 0.2084091174449911
'resto gostamos', 0.34883810227623996
'Nao', 0.35946074192595645
'desconfortavel', 0.35946074192595645
'importo', 0.4152898918891337
'mista', 0.4152898918891337
'Simpatia e disponibilidade', 0.04940384002065631
'disponibilidade dos empregados', 0.04940384002065631
'Simpatia', 0.15831692877998726
'empregados', 0.15831692877998726
'disponibilidade', 0.29736558256021506
'excecao das camas', 0.04940384002065631
'camas', 0.15831692877998726
'excecao', 0.29736558256021506
'Nao', 0.15831692877998726
'almoco e razoavel', 0.015380821171891606
'pequeno almoco', 0.02570861714399338
'razoavel', 0.09568045026443411
'localizacao', 0.15831692877998726
'pequeno', 0.15831692877998726
'almoco', 0.15831692877998726
'Pequeno-almoco', 0.04491197687864554
'funcionarios sempre prestaveis', 0.04940384002065631
'prestaveis e simpaticos', 0.04940384002065631
'funcionarios', 0.15831692877998726
'simpaticos', 0.15831692877998726
'prestaveis', 0.29736558256021506
'aspectos', 0.15831692877998726
'banho partilhada mista', 0.016559150827736194
'Casa de banho', 0.04940384002065631
'partilhada mista', 0.04940384002065631
'banho partilhada', 0.09700399286574239
'Casa', 0.15831692877998726
'mista', 0.15831692877998726
'efeito', 0.15831692877998726
'banho', 0.29736558256021506
'partilhada', 0.29736558256021506
'condicoes', 0.29736558256021506
'Localizacao e funcionarios', 0.02570861714399338
'Localizacao', 0.15831692877998726
'funcionarios', 0.15831692877998726
'Casas de banho', 0.015380821171891606
'diferenciacao de genero', 0.015380821171891606
'banho sem diferenciacao', 0.02570861714399338
'Casas', 0.09568045026443411
'genero', 0.09568045026443411
'banho', 0.15831692877998726
'diferenciacao', 0.15831692877998726
'haver agua fria', 0.006781388287190388
'nao haver agua', 0.007754330241528716
'lamentavel nao haver', 0.008870752327281267
'agua fria', 0.01597313559478774
'pois nas casas', 0.02824654676495423
'casas de banho', 0.02824654676495423
'realidade esta quente', 0.02824654676495423
'haver agua', 0.03639649404031808
'estamos no verao', 0.041491573508937424
'temperaturas estao', 0.041491573508937424
'estao muito elevadas', 0.041491573508937424
'elevadas e lamentavel', 0.041491573508937424
'lamentavel nao', 0.041491573508937424
'nao haver', 0.041491573508937424
'fria a disposicao', 0.05854250922442754
'agua', 0.08797343471323252
'fria', 0.08797343471323252
'disposicao', 0.13763092523581996
'pois', 0.13763092523581996
'banho', 0.13763092523581996
'Funcionarios muito atenciosos', 0.015182204378765869
'Funcionarios', 0.12229125971027831
'atenciosos', 0.12229125971027831
'limpo', 0.49654285697663225
'Simpatia dos funcionarios', 0.02570861714399338
'comodidades', 0.04491197687864554
'Simpatia', 0.15831692877998726
'funcionarios', 0.15831692877998726
'barulho dos beliches', 0.02541909697430123
'beliches', 0.12363091320521931
'zona dos duches', 0.18075564686791562
'barulho', 0.2005079697193566
'limpeza do chao', 0.2766850298235749
'chao da zona', 0.2766850298235749
'duches', 0.32883716426354986
'limpeza', 0.46553351027698087
'chao', 0.46553351027698087
'zona', 0.46553351027698087
'Funcionarios e area', 0.04940384002065631
'Funcionarios', 0.15831692877998726
'area', 0.29736558256021506
'simpatia do atendimento', 0.04940384002065631
'atendimento', 0.15831692877998726
'simpatia', 0.29736558256021506
'pequeno almoco tivesse', 0.006822309199625382
'mesma simpatia', 0.021114872146320032
'disponibilidade e cordialidade', 0.021114872146320032
'serviu o pequeno', 0.034987023778306175
'pequeno almoco', 0.034987023778306175
'almoco tivesse', 0.034987023778306175
'tivesse a mesma', 0.034987023778306175
'nao ter gostado', 0.06956410889469503
'funcionarias da recepcao', 0.06956410889469503
'Nao se trata', 0.11245662598947327
'trata de nao', 0.11245662598947327
'funcionaria que serviu', 0.11245662598947327
'cordialidade das funcionarias', 0.11245662598947327
'gostado', 0.11246769819744627
'simpatia', 0.11246769819744627
'disponibilidade', 0.11246769819744627
'recepcao', 0.11246769819744627
'Nao', 0.13282721021560867
'trata', 0.18385948854246909
'gostaria', 0.18385948854246909
'funcionarias da recepcao', 0.04940384002065631
'simpatia das funcionarias', 0.09700399286574239
'recepcao', 0.15831692877998726
'simpatia', 0.29736558256021506
'funcionarias', 0.29736558256021506
'simpatia na recepcao', 0.01859446618045681
'pequeno almoco', 0.01859446618045681
'recepcao', 0.11142476118001256
'limpeza', 0.11142476118001256
'almoco', 0.11142476118001256
'simpatia', 0.16383273847958243
'pequeno', 0.16383273847958243
'Acho que podia', 0.23956129807083346
'agradavel', 0.3033846052649951
'Acho', 0.3881970960906714
'passamos', 0.4049347717850166
'podia', 0.49784754196738834
