Expressao, Frequencia
"amabilidade das funcionarias", 0.0565406034156422
"amabilidade", 0.23133275159292982
"funcionarias", 0.23133275159292982
"Dolores", 0.27573389687933125
"GENTIL", 0.32302621157633143
"Francisca", 0.3702539456099092
"funcionarios e donos", 0.015380821171891606
"hospitalidade e simpatia", 0.02570861714399338
"simpatia dos funcionarios", 0.02570861714399338
"donos", 0.09568045026443411
"hospitalidade", 0.15831692877998726
"simpatia", 0.15831692877998726
"funcionarios", 0.15831692877998726
"nao tinha marcado", 0.0057043121270141574
"tinha marcado", 0.020435055290363522
"tomei o pequeno", 0.033892441937102495
"pequeno almoco", 0.033892441937102495
"almoco porque sai", 0.033892441937102495
"Nao tomei", 0.04949487345881267
"nao tinha", 0.04949487345881267
"marcado", 0.11060549338282699
"Nao", 0.13023752997463905
"tomei", 0.18105634546484617
"pequeno", 0.18105634546484617
"almoco", 0.18105634546484617
"sai", 0.18105634546484617
"tinha", 0.18105634546484617
"localizacao", 0.18105634546484617
"acesso", 0.18105634546484617
"Pequeno almoco", 0.03513644146015107
"Pequeno", 0.18423837248304167
"almoco", 0.18423837248304167
"Nao", 0.25196220448906387
"nao tinha", 0.5613399935750141
"blackout", 0.5834206918267477
"nao tinha blackout", 0.599738374855966
"tinha blackout", 0.7130359059254354
"claraboia", 0.7134492831780704
"despertar", 0.7134492831780704
"clarear", 0.7134492831780704
"tinha", 0.7134492831780704
"claraboia para despertar", 1.0367008593215576
"pequeno almoco", 0.04940384002065631
"nao ter pequeno", 0.09700399286574239
"almoco", 0.15831692877998726
"nao", 0.29736558256021506
"pequeno", 0.29736558256021506
"disponibilidade dos colaboradores", 0.013784437454882689
"lanche sempre disponivel", 0.013784437454882689
"simpatia e disponibilidade", 0.01911893411113409
"porem a vontade", 0.01911893411113409
"vontade para usar", 0.01911893411113409
"usar a cozinha", 0.01911893411113409
"cozinha e sala", 0.01911893411113409
"pequeno lanche", 0.01911893411113409
"cafe", 0.06588837669267192
"cha", 0.06588837669267192
"agua", 0.06588837669267192
"bolinhos", 0.06588837669267192
"colaboradores", 0.09927137196013912
"disponivel", 0.09927137196013912
"espaco exterior", 0.1090934922889914
"simpatia", 0.13696809108329627
"disponibilidade", 0.13696809108329627
"porem", 0.13696809108329627
"vontade", 0.13696809108329627
"usar", 0.13696809108329627
"luz que entrava", 0.09700399286574239
"entrava na claraboia", 0.09700399286574239
"luz", 0.29736558256021506
"entrava", 0.29736558256021506
"claraboia", 0.29736558256021506
"Gostei principalmente", 0.04940384002065631
"localizacao muito central", 0.04940384002065631
"principalmente da localizacao", 0.09700399286574239
"Gostei", 0.15831692877998726
"central", 0.15831692877998726
"principalmente", 0.29736558256021506
"localizacao", 0.29736558256021506
"induzem em erro", 0.04940384002065631
"jacuzi seja", 0.09700399286574239
"seja bastante agradavel", 0.09700399286574239
"agradavel as fotos", 0.09700399286574239
"fotos induzem", 0.09700399286574239
"erro", 0.15831692877998726
"jacuzi", 0.29736558256021506
"seja", 0.29736558256021506
"agradavel", 0.29736558256021506
"fotos", 0.29736558256021506
"induzem", 0.29736558256021506
"piscina", 0.29736558256021506
"limpeza impecavel", 0.015380821171891606
"impecavel", 0.09568045026443411
"simpatia", 0.15831692877998726
"limpeza", 0.15831692877998726
"conforto da cama", 0.02570861714399338
"barulho", 0.09568045026443411
"conforto", 0.15831692877998726
"cama", 0.15831692877998726
"Decoracao muito caracteristica", 0.02570861714399338
"Decoracao", 0.15831692877998726
"caracteristica", 0.15831692877998726
"Houve quebras", 0.03107735477427921
"quebras de energia", 0.050888965170882816
"energia que dificultafam", 0.050888965170882816
"Houve", 0.13696809108329627
"estadia", 0.13696809108329627
"Penso que devia", 0.21339268578732606
"equipamentos danificados", 0.21339268578732606
"quebras", 0.2200560909321288
"energia", 0.2200560909321288
"dificultafam", 0.2200560909321288
"devia haver manutencao", 0.23882781063487385
"toalheiros", 0.26303348124903125
"devia haver", 0.32441639786848336
"haver manutencao", 0.32441639786848336
"manutencao dos espacos", 0.32441639786848336
"nao tinha", 0.35487136790899465
"Penso", 0.3553358554145339
"danificados", 0.3553358554145339
"tinha", 0.44538603402402266
"devia", 0.4949246952252326
"ambiente do espaco", 0.00899321792126428
"simpatia da equipa", 0.013527995261974615
"localizacao", 0.0771485953923296
"espaco", 0.0771485953923296
"simpatia", 0.1155310835876123
"equipa", 0.1155310835876123
"ambiente", 0.1155310835876123
"teria permitido usufruir", 0.0026041561302488575
"desinfetante nao aconselhavam", 0.006615792847363354
"ausencia do pequeno-almoco", 0.015442885319518693
"frequentar a piscina", 0.015442885319518693
"usufruir do alojamento", 0.01814674656474705
"teria permitido", 0.018633725812527948
"permitido usufruir", 0.018633725812527948
"alem de dormir", 0.018633725812527948
"dormir e frequentar", 0.018633725812527948
"parecia um tanque", 0.018633725812527948
"agua gelada", 0.018633725812527948
"nao gostamos", 0.04632559376736203
"desinfetante nao", 0.04632559376736203
"nao aconselhavam", 0.04632559376736203
"localizacao do alojamento", 0.04864241627263064
"alojamento", 0.06588970689639267
"proximo da igreja", 0.10297731351844328
"nao", 0.10911691184867005
"pequeno-almoco", 0.11244292136872702
"piscina", 0.11244292136872702
"disponibilidade da colaboradora", 0.01858421053052795
"simpatia e disponibilidade", 0.025644804950659288
"colaboradora", 0.11538410060024358
"hospedes", 0.11538410060024358
"alojamento", 0.11723580486539764
"decoracao simpatica", 0.1403620232014126
"dispoe de maquina", 0.1403620232014126
"cozinha equipada", 0.1403620232014126
"gostamos", 0.15812524369303604
"simpatia", 0.15812524369303604
"disponibilidade", 0.15812524369303604
"facto", 0.15812524369303604
"sao disponibilizados livros", 0.1674211930698074
"maquina para tomar", 0.18464046546267654
"tomar ou cha", 0.18464046546267654
"cha e cozinha", 0.18464046546267654
"disponibilizados livros", 0.24029461809148586
"sao disponibilizados", 0.3113836388474467
"simpatica", 0.3117717152443724
"dispoe", 0.3117717152443724
"Gostamos", 0.15831692877998726
"localizado", 0.15831692877998726
"simpatia", 0.15831692877998726
"gato", 0.15831692877998726
"funcionarios", 0.29736558256021506
"acolhimento", 0.29736558256021506
"pequeno almoco devido", 0.003066529897040305
"devido a Covid", 0.007909169120007989
"Nao tivemos pequeno", 0.01497735038418197
"pequeno almoco", 0.020745127078761458
"almoco devido", 0.020745127078761458
"conheco o servico", 0.020745127078761458
"Covid", 0.0550440111163761
"servico da casa", 0.08655205790313444
"Nao", 0.10350927027866215
"optimo", 0.10350927027866215
"mim familiar", 0.11703922067321679
"pois no passado", 0.11703922067321679
"casa", 0.13075753271674845
"pequeno", 0.1425605598138594
"almoco", 0.1425605598138594
"devido", 0.1425605598138594
"conheco", 0.1425605598138594
"servico", 0.1425605598138594
"importante e feliz", 0.15473680405603688
"casa de serpa", 0.21426129002365635
"Nao serviam pequeno-almoco", 0.11216935880945682
"wi-fi", 0.23133275159292982
"Nao serviam", 0.23338172234549467
"serviam pequeno-almoco", 0.23338172234549467
"Fechaduras muito ruidosas", 0.35553610271667324
"Nao", 0.3702539456099092
"pequeno-almoco", 0.3702539456099092
"serviam", 0.5110573480904945
"Fechaduras", 0.5121371841744414
"ruidosas", 0.5121371841744414
"ruido junto", 0.5732105463588063
"ruido", 0.6036200563782421
"junto", 0.6036200563782421
"Gostei da Localizacao", 0.022825776323124266
"Localizacao", 0.10141226884569679
"Gostei", 0.2200560909321288
"Havia", 0.4949246952252326
"carro", 0.4949246952252326
"Funcionarias simpaticas", 0.5286731219590494
"Funcionarias", 0.5880798524606783
"simpaticas", 0.5880798524606783
"pequeno", 0.15831692877998726
"aceito a ausencia", 0.015099935621315529
"causa da pandemia", 0.015099935621315529
"ausencia de pequeno", 0.02249651976012989
"pequeno almoco", 0.02249651976012989
"almoco por causa", 0.02249651976012989
"penso devem intervir", 0.05454214973812575
"aceito", 0.10028582371075691
"pandemia", 0.10028582371075691
"tolero o problema", 0.11755105063023073
"bicho da prata", 0.11755105063023073
"penso devem", 0.11755105063023073
"apesar de compreender", 0.11755105063023073
"compreender a dificuldade", 0.11755105063023073
"casa antiga", 0.11755105063023073
"ausencia", 0.14832923246533666
"pequeno", 0.14832923246533666
"almoco", 0.14832923246533666
"causa", 0.14832923246533666
"nao tolero", 0.165573765898185
"devem intervir", 0.165573765898185
"aceitarem caes", 0.02570861714399338
"Localizacao", 0.04491197687864554
"simpatia e disponibilidade", 0.04940384002065631
"disponibilidade dos proprietarios", 0.04940384002065631
"simpatia", 0.15831692877998726
"proprietarios", 0.15831692877998726
"aceitarem", 0.15831692877998726
"caes", 0.15831692877998726
"disponibilidade", 0.29736558256021506
"tinha imenso charme", 0.012896870434225969
"tipicamente alentejano tinha", 0.021210459654015457
"alentejano tinha imenso", 0.021210459654015457
"patio tipicamente alentejano", 0.044312246650433845
"imenso charme", 0.04496140729020599
"tipicamente alentejano", 0.0727077595331169
"alentejano tinha", 0.0727077595331169
"tinha imenso", 0.0727077595331169
"patio tipicamente", 0.14515291265916974
"charme", 0.16526845793182304
"patio", 0.24343476896656294
"acesso", 0.2603452569832025
"tipicamente", 0.2603452569832025
"alentejano", 0.2603452569832025
"tinha", 0.2603452569832025
"imenso", 0.2603452569832025
"Podia", 0.4074537787808157
"agradavel mesmo", 0.47168072269827255
"mesmo", 0.5004584409057034
"porta", 0.5500475366013338
"assinalar", 0.15831692877998726
"Localizacao", 0.06588837669267192
"Pessoa atencioso", 0.32441639786848336
"Pessoa", 0.4949246952252326
"atencioso", 0.4949246952252326
"decorado", 0.5880798524606783
"limpo", 0.5880798524606783
"lazer", 0.5880798524606783
"espacos", 0.7625957055371981
"comuns", 0.7625957055371981
"comuns de lazer", 0.8131286944405928
"espacos comuns", 1.3897843987848642
"foto da propriedade", 0.02570861714399338
"propriedade induz", 0.02570861714399338
"induz em erro", 0.02570861714399338
"pequena", 0.09568045026443411
"semelhante", 0.09568045026443411
"jacuzzi", 0.09568045026443411
"foto", 0.15831692877998726
"propriedade", 0.15831692877998726
"induz", 0.15831692877998726
"erro", 0.15831692877998726
"piscina", 0.15831692877998726
"realidade", 0.15831692877998726
"trabalhados e pintados", 0.009952889074761483
"tetos antigos", 0.013784437454882689
"arquitetura da casa", 0.01911893411113409
"pequeno almoco incluido", 0.06310785107238454
"Gostamos", 0.09927137196013912
"antigos", 0.09927137196013912
"trabalhados", 0.09927137196013912
"pintados", 0.09927137196013912
"nao foi servido", 0.1090934922889914
"arquitetura", 0.13696809108329627
"casa", 0.13696809108329627
"tetos", 0.13696809108329627
"desiludidos porque tinhamos", 0.1445099069107937
"tinhamos marcado", 0.1445099069107937
"marcado a estadia", 0.1445099069107937
"estadia com pequeno", 0.1445099069107937
"pequeno almoco", 0.1445099069107937
"almoco incluido", 0.1445099069107937
"incluido e devido", 0.1445099069107937
"devido a pandemia", 0.1445099069107937
"entidade patronal tratou", 0.004737258569048452
"entidade patronal", 0.027581485432184485
"patronal tratou", 0.027581485432184485
"apresentacao", 0.11142476118001256
"entidade", 0.16383273847958243
"patronal", 0.16383273847958243
"tratou", 0.16383273847958243
"caso", 0.16383273847958243
"chamar a atencao", 0.19613242932716538
"ultimo dia veio", 0.19613242932716538
"veio dirigir-se", 0.19613242932716538
"dirigir-se a mim", 0.19613242932716538
"mim de chinelo", 0.19613242932716538
"chinelo calcao", 0.19613242932716538
"Dizendo quera", 0.23956129807083346
"quera um hoteleiro", 0.23956129807083346
"sujo", 0.3033846052649951
"Dizendo", 0.3881970960906714
"hoteleiro", 0.3881970960906714
"mascara", 0.4049347717850166
"livre circulacao", 0.09700399286574239
"circulacao e discricao", 0.09700399286574239
"funcionarios", 0.15831692877998726
"livre", 0.29736558256021506
"circulacao", 0.29736558256021506
"discricao", 0.29736558256021506
"nao houve pequeno-almoco", 0.03356262313410168
"pandemia nao houve", 0.06672462416318604
"houve pequeno-almoco", 0.07796891081290885
"causa da pandemia", 0.1495930091794576
"pandemia nao", 0.1495930091794576
"nao houve", 0.1495930091794576
"pequeno-almoco", 0.2005079697193566
"causa", 0.36073110501666333
"pandemia", 0.36073110501666333
"nao", 0.36073110501666333
"houve", 0.36073110501666333
"Poderia haver", 0.4456055016437946
"travesseira baixa", 0.4456055016437946
"Poderia", 0.46553351027698087
"baixa", 0.46553351027698087
"haver", 0.6621399683957523
"travesseira", 0.6621399683957523
"haver um travesseira", 0.7807198046783035
"excelente", 0.19317900509804373
"cama era excelente", 0.21840334077424453
"cama", 0.2671630208472273
"feita", 0.2867996704986698
"colchao", 0.29856921685683946
"colchao da cama", 0.35339405743957986
"almofadas", 0.3691865665093662
"Tranquilo", 0.3975482269005695
"calmo", 0.3975482269005695
"seguro", 0.3975482269005695
"tambem foi feita", 0.5201126065899142
"altas", 0.5478253863999218
"pois", 0.5478253863999218
"baixas", 0.5478253863999218
"limpeza tambem", 0.552352447494582
"limpeza", 0.596503472187342
"tambem", 0.596503472187342
"eram altas", 0.5977613922184593
"pois so gosto", 0.5977613922184593
"almofadas baixas", 0.679259847410442
"piscina", 0.29736558256021506
"Nao havia pequeno", 0.0025258761156662004
"havia pequeno almoco", 0.0042542192213185686
"Nao havia", 0.015380821171891606
"pessoas muito simpaticas", 0.015380821171891606
"havia pequeno", 0.02570861714399338
"pequeno almoco", 0.02570861714399338
"estadia muito agradavel", 0.02570861714399338
"agradavel pessoas", 0.02570861714399338
"Nao", 0.09568045026443411
"simpaticas", 0.09568045026443411
"havia", 0.15831692877998726
"pequeno", 0.15831692877998726
"almoco", 0.15831692877998726
"estadia", 0.15831692877998726
"agradavel", 0.15831692877998726
"pessoas", 0.15831692877998726
"condicionadop", 0.15831692877998726
"deveriam fazer mencao", 0.015380821171891606
"exiguo do choveiro", 0.015380821171891606
"site deveriam", 0.02570861714399338
"tamanho exiguo", 0.02570861714399338
"curso", 0.09568045026443411
"mencao", 0.09568045026443411
"choveiro", 0.09568045026443411
"site", 0.15831692877998726
"deveriam", 0.15831692877998726
"tamanho", 0.15831692877998726
"exiguo", 0.15831692877998726
